#{"t_start": 1630829532.2864673, "env_id": null}
r,l,t
-1.1678985,2604,29850.353068
2.2912116,2415,29910.698457
5.279584,2793,29980.46045
-0.084478684,2770,30050.263416
1.2856815,2983,30124.458866
1.0143685,2857,30195.644044
1.142023,2975,30269.66859
-0.14553955,2946,30344.431712
0.5202656,2933,30418.251377
-0.54806596,3006,30493.609159
6.293475,3050,30569.970366
4.948617,3073,30647.528887
-1.8772651,3144,30726.095832
6.3196154,3088,30804.932616
-1.252652,3233,30885.771256
-2.7648177,3120,30964.40416
-1.5043663,3162,31043.559766
-0.98801565,3145,31122.423536
-0.673887,3246,31204.356548
3.944995,3279,31286.514431
1.4008386,3228,31367.235138
0.21601549,3239,31448.530516
-1.4962442,3308,31532.310469
-1.1502082,3311,31615.897533
-0.5115703,3258,31698.166351
-1.9409636,3344,31782.947727
-1.6296624,3332,31868.132878
2.0504284,3334,31952.505488
-0.27947238,3351,32037.359845
-2.1148481,3309,32122.286118
-3.0003717,2761,32192.48786
3.9577253,3331,32277.456129
0.41677853,3355,32363.2959
-0.31962642,3330,32449.082701
-2.5937705,3358,32535.199315
-1.2914199,3297,32619.889744
1.9476141,3382,32706.551046
2.9950426,3372,32793.427224
2.9999475,3397,32880.816104
6.934008,3398,32969.399302
-0.7549499,3380,33057.383842
0.5271464,3404,33145.193485
-2.1199346,3417,33233.338933
-1.6163341,3427,33322.489806
4.1282053,3402,33411.293876
1.6811543,3428,33499.801117
-0.9097747,3392,33588.231405
-1.9231055,3422,33677.757061
0.56535494,3421,33766.978893
-1.5544813,3441,33856.376623
4.4019637,3395,33945.392575
-2.1058357,3446,34035.731764
-1.6490138,3457,34126.768557
-0.7114961,3448,34217.547492
1.13604,3438,34308.027602
-1.6286557,3484,34401.116216
-1.536023,3422,34492.383874
2.9479873,3417,34582.015471
-1.05052,3446,34672.61951
-0.43436384,3455,34763.402467
0.20771265,3469,34855.709512
-0.7609761,3451,34947.063117
-1.7317708,3470,35038.510673
0.4352147,3486,35130.926673
-0.68331057,3476,35222.6001
-1.836128,3437,35313.515958
4.6283097,3475,35405.24735
4.76889,3463,35496.68891
0.82388407,3446,35587.746687
-0.9335012,3483,35680.156693
1.4606172,3474,35772.592678
4.5093904,3481,35865.431436
1.4415959,3490,35957.68855
1.6215433,3491,36050.485309
-0.5762903,3495,36143.408017
-2.9751015,3494,36235.820023
-1.1733111,3483,36328.828681
-0.28030175,3496,36421.59348
-1.5313168,3487,36514.156394
-1.9754138,3489,36606.705319
-1.0009688,3472,36699.187281
-3.0002697,3288,36785.856576
-0.25534102,3474,36877.765866
-1.7384204,3484,36970.099912
-0.45008573,3482,37062.640843
-2.5126312,3474,37155.207754
0.4240201,3478,37247.883605
-0.6938158,3481,37340.726359
-0.9003641,3483,37434.036847
-0.94067246,3484,37527.320349
0.304253,3457,37620.323011
-2.1548827,3477,37713.634498
0.15986419,3481,37806.887018
-0.2280013,3486,37900.517323
1.1021484,3482,37994.039687
0.59111977,3465,38089.074184
3.035623,3485,38182.961341
1.8549006,3495,38277.131334
-2.065835,3498,38371.992933
-0.46465987,3497,38466.674632
-0.5203364,3489,38561.006535
-1.3834008,3501,38656.102994
2.401477,3485,38750.389922
-1.45933,3494,38845.200549
0.49548328,3504,38940.155092
-1.663133,3482,39034.907752
4.6111135,3488,39129.411553
0.83262795,3496,39224.501022
-3.0004208,2654,39296.119947
-2.7462463,3494,39391.101476
-1.5874367,3513,39487.156388
2.2850785,3495,39581.990005
3.5391526,3508,39677.589178
0.4925805,3484,39772.850544
2.4497457,3494,39868.306799
-1.1274092,3495,39963.65012
-1.4999907,3497,40059.586105
-0.91748935,3506,40155.254236
-2.6618316,3485,40250.658525
-2.24,3501,40346.557524
-3.0008533,547,40361.290075
-3.0010583,957,40387.320147
3.0747745,3492,40483.009271
-0.5744352,3508,40579.43397
0.05839712,3517,40674.177637
-1.4684058,3480,40769.241118
3.562215,3476,40864.419532
-1.9802762,3463,40959.36708
0.023638317,3462,41054.262658
-0.6112126,3452,41148.781453
2.525162,3460,41243.76198
-3.0192063,83,41245.997699
-1.196465,3452,41340.951242
-0.7870318,3458,41435.982745
-3.000043,1840,41486.000057
-2.7700763,3474,41581.163484
-1.8333597,3479,41678.388723
-3.0002284,757,41698.806014
-2.7870145,3460,41793.611643
-3.0144284,89,41796.010269
1.7030774,3446,41890.471097
0.9404512,3435,41985.03786
3.6367562,3452,42079.963421
-3.000287,3242,42169.283218
-3.0002413,2616,42240.789189
-0.61949384,3445,42335.611808
-2.134712,3386,42428.900307
-0.8969365,3435,42523.615989
-2.187878,3450,42618.912357
0.6810711,3429,42713.493095
3.7272305,3426,42808.328708
-0.38746676,3412,42902.801527
1.1155066,3456,42998.846445
3.814602,3402,43093.580115
5.4495835,3458,43189.742966
1.0009491,3464,43285.886828
10.003165,602,43302.46832
2.0407782,3477,43399.095903
1.7076275,3429,43496.718923
-2.2176456,3386,43593.800243
0.3871702,3435,43692.374709
-3.0030184,498,43706.398666
-3.0006053,2312,43772.667661
2.2475135,3471,43872.625335
-2.0420969,3411,43970.696093
0.68286306,3462,44069.39449
-1.0704792,3409,44164.987668
-1.6273795,3446,44261.658228
-0.19147705,3447,44358.518678
1.0698639,3412,44458.802166
-0.30578327,3463,44564.284671
2.2018163,3436,44666.367129
0.49916643,3454,44788.235237
-1.4382565,3438,44886.486892
-1.5199041,3432,44983.387318
-1.5686382,3402,45079.734062
5.2033844,3421,45176.208734
1.6545804,3412,45273.634861
3.5984046,3463,45372.283288
-2.4644854,3432,45469.5575
1.0766283,3443,45567.220491
5.6564865,3402,45663.733141
10.00429,519,45678.38074
-0.9066745,3477,45776.959207
-0.97283435,3463,45875.759565
-1.294917,3450,45973.689382
-3.0345142,39,45974.800747
1.8791834,3444,46072.449745
2.4699254,3446,46170.445544
4.7371693,3437,46267.936632
2.5323298,3443,46366.098337
0.7010376,3436,46463.813298
0.85056704,3411,46561.12749
0.8659851,3465,46660.06275
3.21552,3426,46757.947614
2.3362126,3385,46854.305351
1.8764327,3353,46950.067434
10.000003,1909,47003.965525
3.156938,3389,47100.626087
3.5693095,3345,47196.054359
-1.8717761,3394,47292.941797
-0.6036394,3357,47388.878797
-2.6538656,3279,47482.356167
2.2813003,3376,47578.648942
0.5527723,3377,47674.906739
0.7731616,3399,47771.919102
-1.9842948,3350,47867.487295
2.079878,3358,47963.138439
2.0848234,3382,48059.323277
-1.9557621,3314,48153.415319
4.732036,3406,48250.417685
-0.074836254,3370,48346.453609
-0.24904913,3310,48440.694564
-1.9882852,3381,48539.036163
-0.5674089,3402,48636.11149
-0.84196484,3325,48730.819176
-2.1432357,3360,48835.179326
1.8040931,3371,48958.499548
-2.2147722,3337,49075.962247
0.7225733,3322,49192.290819
-0.92987597,3422,49311.097765
-1.2995367,3440,49431.890336
4.245267,3403,49546.411254
-0.70014095,3361,49657.71242
-3.0002327,2189,49730.972406
-2.399457,3337,49841.771862
4.9697423,3392,49954.297329
1.849931,3386,50066.325085
-1.6780051,3409,50179.412227
0.4620292,3345,50290.594463
2.0781384,3329,50402.437323
-2.222262,3332,50513.983352
0.8140907,3359,50612.873638
-2.8277647,3348,50709.735088
1.7711731,3392,50807.664925
4.030573,3314,50903.342054
-1.0994796,3286,50998.462504
3.855508,3325,51094.403483
-0.7154834,3287,51189.31605
-0.043698393,3228,51282.740473
0.8220686,3370,51380.310515
-0.13190041,3267,51474.712376
-1.2792273,3254,51569.535994
-3.00089,455,51582.772405
-1.4268688,3292,51678.296621
-3.000648,2100,51738.664
0.18693356,3212,51831.844561
-2.6181333,3219,51926.610213
-0.7108123,3292,52021.939542
4.7081094,3226,52116.056568
-3.0000477,2173,52179.060435
1.9542342,3261,52274.97143
-0.29349357,3182,52367.428406
-0.8950283,3206,52460.758881
-2.7896078,3230,52555.463568
2.6133382,3228,52649.452665
0.96639156,3227,52742.746163
