#{"t_start": 1631349879.5217319, "env_id": null}
r,l,t
-1.1625017,56,467.396405
-1.1833862,56,469.844608
-1.2130114,56,472.413688
-1.100949,56,474.920871
-1.2525538,61,477.73673
-1.1665401,56,480.208605
-1.1739445,56,482.795979
-1.1470687,56,485.326709
-1.1438879,56,487.885229
-1.2098937,56,490.531966
-1.1345533,56,493.155513
-1.2040762,56,495.694366
-1.2620838,55,498.294205
-1.1075116,58,500.874628
-1.1794297,56,503.477498
-1.1243659,56,506.015776
-1.2230338,56,508.653004
-1.1389353,56,511.127528
-1.18571,56,513.750218
-1.1830708,56,516.238718
-1.134238,58,518.938683
-1.2187572,55,521.373474
-1.2150463,57,523.957247
-1.2521038,55,526.383791
-1.2201525,55,528.922714
-1.1846912,57,531.450455
-1.0900382,56,534.016233
-1.1680096,56,536.528786
-1.202903,56,539.123899
-1.1683723,56,541.664317
-1.1775284,56,544.221534
-1.2086983,57,546.769878
-1.1542182,56,549.42172
-1.1410127,56,551.872769
-1.217426,58,554.629431
-1.2712157,55,557.119758
-1.1311696,56,559.604821
-1.2015228,56,562.101266
-1.1359334,56,564.641748
-1.172013,56,567.128579
-1.1799666,56,569.694601
-1.1363609,56,572.199424
-1.0550516,57,574.770303
-1.1207908,56,577.27274
-1.1515868,56,579.911287
-1.1032033,56,582.478662
-1.0850163,56,584.996479
-1.1110104,56,587.545308
-1.1256711,56,590.078695
-1.1711018,56,592.716739
-1.2218031,60,595.373564
-1.1699824,56,597.93042
-1.118821,56,600.39392
-1.0645673,56,602.949537
-1.162587,56,605.398382
-1.1805893,56,608.01362
-0.9938011,56,610.503049
-1.1372092,56,613.118267
-1.1399087,56,615.347388
-1.1669087,56,617.49541
-1.1473117,55,619.56331
-1.1679156,56,621.745538
-1.221698,56,623.82935
-1.0543158,56,625.961127
-1.1922401,61,628.186851
-1.1770396,56,630.300639
-1.099863,56,632.379446
-1.1526375,56,634.448262
-1.1421353,56,636.566046
-1.1289806,56,638.63586
-1.1445029,56,640.788626
-1.1025563,56,642.830454
-1.1325032,56,644.925251
-1.1292367,56,647.006058
-1.153734,56,649.06088
-1.1985989,56,651.199655
-1.1659539,58,653.365411
-1.1700612,56,655.482221
-1.1069262,56,657.540017
-1.1536353,55,659.575851
-1.1723093,56,661.728615
-1.0724757,56,663.844401
-1.0647255,56,665.978178
-1.1230023,56,668.062983
-1.1061518,56,670.180769
-1.0626152,56,672.246606
-1.0956979,56,674.308402
-1.1486664,56,676.45317
-1.1960678,56,678.488005
-1.16859,56,680.62178
-1.1486951,56,682.6816
-1.0951092,56,684.872341
-1.2213773,56,686.993125
-1.1461972,56,689.055945
-1.1695461,56,691.230695
-1.1730324,56,693.298511
-1.1260481,56,695.454275
-1.1308882,56,697.542078
-1.1210121,56,699.638874
-1.1355135,56,701.738668
-1.1372973,56,703.844463
-0.9956182,56,706.004223
-1.1536759,56,708.071062
-1.1009828,56,710.191822
-1.0773143,56,712.30461
-1.144588,57,714.398409
-1.1676219,56,716.49421
-1.1580217,56,718.544031
-1.1393374,56,720.668814
-1.1380719,56,722.721637
-1.0399885,56,724.809439
-1.1229322,57,726.961205
-1.1835443,56,729.046009
-1.14435,56,731.178786
-1.1127077,56,733.245601
-1.158951,56,735.355391
-1.1638744,56,737.482172
-1.1371597,56,739.576969
-1.1096188,57,741.741728
-1.1533322,56,743.82953
-1.0837597,56,746.021274
-1.1430159,56,748.125066
-1.0164682,58,750.320807
-1.2050208,56,752.406611
-1.0856671,57,754.552382
-1.1049291,57,756.699149
-1.099425,56,758.773961
-1.1564661,56,760.908737
-1.1166646,56,762.99354
-1.160717,57,765.150303
-1.07224,58,767.337048
-1.1629615,56,769.410859
-1.1599813,56,771.538641
-1.077505,57,773.661422
-1.1602391,57,775.858162
-1.0568582,56,777.954959
-1.1992413,59,780.184704
-1.1097578,56,782.252495
-1.0555438,57,784.437242
-1.0068213,59,786.685952
-1.0009447,57,788.840717
-1.0071152,57,791.042454
-1.0203694,57,793.173231
-1.0685604,56,795.320001
-1.0735677,56,797.424793
-1.0266963,57,799.541579
-1.1086925,57,801.704339
-1.0599037,57,803.828121
-1.1176692,56,805.966898
-1.113827,58,808.125657
-1.1267527,57,810.327394
-1.0748823,58,812.498148
-1.2137152,59,814.749859
-1.0142229,57,816.917615
-1.0784785,57,819.049392
-1.0795916,57,821.236137
-1.018432,57,823.353924
-1.2089034,57,825.509686
-1.1061025,57,827.626477
-1.1165559,56,829.767245
-1.0683647,57,831.912016
-1.0912396,57,834.008812
-1.1229587,57,836.195559
-1.0792801,58,838.337332
-1.1557695,56,840.467113
-1.106234,58,842.641863
-1.1007766,58,844.839602
-1.1366686,58,847.006359
-1.0910659,56,849.298048
-1.1559594,58,851.820598
-1.0588657,58,854.608001
-1.1252282,57,857.36342
-1.1339498,57,859.672095
-1.0165366,57,861.835854
-1.4233508,56,863.906666
-1.0459013,57,866.099409
-1.023468,59,868.296153
-1.0367364,57,870.484895
-1.1183497,56,872.610677
-1.0943512,57,874.768438
-0.9679609,57,876.958182
-1.0962152,57,879.035991
-1.0979373,57,881.195751
-1.1177858,57,883.395491
-1.0793165,57,885.581238
-1.039711,58,887.748993
-1.153492,56,889.883768
-1.074653,57,892.031537
-0.98420674,58,894.205291
-1.0956049,57,896.382066
-0.9835333,57,898.475842
-1.0588188,57,900.662588
-1.1242539,56,902.764382
-1.036107,57,904.932139
-1.168823,57,907.070912
-1.1088831,57,909.189697
-1.139714,56,911.351458
-1.1282756,56,913.458251
-1.1450225,57,915.68997
-1.0521425,58,917.924691
-1.0485679,57,920.115454
-1.1010786,58,922.294181
-1.1040534,58,924.488923
-1.1571715,57,926.662676
-1.1019294,57,928.804448
-1.0179008,57,930.996192
-1.0994555,57,933.12497
-1.0605342,59,935.396671
-1.1227952,57,937.50848
-1.1193635,58,939.693204
-1.1330532,56,941.847967
-1.1557447,56,943.950761
-1.1555598,57,946.152499
-1.0267724,57,948.283276
-1.052519,57,950.485016
-1.2946945,56,952.61779
-1.0632277,58,954.838518
-1.1039249,57,957.040256
-1.0748404,57,959.159042
-1.110249,58,961.361776
-0.94092816,57,963.496553
-1.7347152,60,965.774245
-0.97440743,59,967.984979
-1.1322458,60,970.282661
-1.1578928,57,972.417436
-1.0617864,57,974.588191
-1.1349922,57,976.779935
-1.0967525,57,978.882729
-1.2078236,56,981.16442
-1.0366144,57,983.289203
-1.1675925,62,985.669835
-1.0410699,58,987.859579
-1.1178102,58,990.089301
-1.0348535,57,992.189097
-1.086644,57,994.336867
-1.0867943,59,996.600566
-1.022592,57,998.711357
-1.0756028,58,1000.928085
-1.0670131,57,1003.06386
-1.1088172,57,1005.237613
-1.0362244,57,1007.368392
-1.1397367,58,1009.517159
-1.0895816,57,1011.67692
-1.1304152,57,1013.812695
-1.1197779,57,1015.98345
-1.0764034,57,1018.118227
-0.87263453,58,1020.315967
-1.0534055,58,1022.506709
-1.1133796,58,1024.689458
-1.0531344,56,1026.816262
-1.151999,62,1029.13391
-0.97613364,57,1031.346642
-1.0071236,57,1033.491412
-1.0529436,57,1035.673159
-1.1429517,61,1037.951852
-1.0050534,58,1040.146593
-1.1143993,61,1042.699129
-1.1026725,59,1044.960835
-1.219605,59,1047.175562
-1.0001427,57,1049.262366
-1.1070977,57,1051.412133
-1.0996143,57,1053.520925
-1.1049256,58,1055.748646
-1.0298685,60,1057.988361
-1.1383729,61,1060.319024
-1.0210074,58,1062.468791
-1.0625763,58,1064.642546
-1.0147669,57,1066.808304
-1.1151773,57,1068.972061
-1.1284281,58,1071.194788
-1.0776222,57,1073.322567
-1.0842583,58,1075.572278
-1.0182737,57,1077.689063
-1.064472,57,1079.821839
-1.1474906,57,1081.938628
-1.0997692,57,1084.09539
-1.1836668,56,1086.248178
-1.0537232,58,1088.429904
-1.1226196,59,1090.673616
-1.0384201,58,1092.858364
-1.0307186,58,1095.070095
-1.063408,58,1097.234878
-1.1180111,58,1099.383622
-1.0219214,58,1101.581361
-1.2662491,56,1103.677158
-1.0344496,60,1106.042802
-1.0699875,57,1108.160587
-0.90374917,59,1110.420292
-1.0815815,58,1112.563062
-0.98178613,58,1114.728821
-1.0173339,58,1116.95155
-0.927847,57,1119.073354
-1.0385013,58,1121.28706
-1.0235878,58,1123.492795
-1.4126521,58,1125.717542
-1.0701964,58,1127.902289
-1.0252731,58,1130.093009
-0.98922336,61,1132.377699
-1.1220872,59,1134.591431
-1.330497,58,1136.806159
-1.0518513,58,1138.994907
-1.1146933,58,1141.213631
-1.1591686,58,1143.325421
-1.0795904,57,1145.508171
-1.0664874,59,1147.717905
-1.0225947,58,1149.9866
-1.1018273,58,1152.154357
-1.1626383,58,1154.296129
-1.0581775,59,1156.558855
-1.0521327,59,1158.75857
-1.0782145,58,1161.09723
-0.9409129,57,1163.236001
-1.0747265,58,1165.480718
-1.0987912,60,1167.740418
-1.2655241,56,1169.884189
-1.1259211,59,1172.102918
-1.1181879,59,1174.306654
-1.0515095,58,1176.531377
-1.1305356,58,1178.694136
-1.0842853,59,1180.938849
-1.0768478,58,1183.131592
-1.0272489,58,1185.397293
-1.112042,58,1187.589035
-0.8846238,58,1189.802766
-1.0043827,59,1192.064471
-1.1239766,59,1194.449101
-1.0631064,59,1196.75278
-1.0972521,59,1198.93553
-0.97794765,58,1201.16825
-1.0072912,58,1203.368985
-1.0203552,59,1205.687656
-1.082485,62,1207.96635
-1.0318242,58,1210.183077
-1.0518408,57,1212.318853
-1.0397805,60,1214.590551
-1.0853113,58,1216.78729
-1.0741024,62,1219.098964
-1.0372162,59,1221.340679
-1.0611326,60,1223.585393
-1.0752509,59,1225.85509
-1.007169,58,1228.030844
-0.9118866,59,1230.28255
-1.027472,59,1232.500279
-1.0502185,59,1234.71601
-1.0332024,59,1236.935759
-1.0527244,58,1239.101494
-1.0168492,58,1241.338212
-1.0865341,59,1243.537949
-0.9855582,58,1245.774667
-1.0584086,58,1247.931429
-1.0178237,59,1250.228114
-1.0220729,58,1252.386875
-1.0511705,58,1254.574619
-1.0644059,59,1256.819333
-1.0613519,59,1258.972121
-1.0945598,58,1261.175833
-1.0130357,59,1263.316606
-1.0080359,58,1265.580309
-1.0158088,58,1267.735073
-1.0029569,59,1270.07673
-1.0205289,58,1272.31145
-1.0032135,58,1274.501193
-1.0453224,59,1276.743906
-1.0742363,59,1278.936648
-1.1371237,59,1281.330276
-1.0558904,59,1283.532014
-0.993915,58,1285.735749
-1.0904711,60,1287.961472
-1.015919,59,1290.209207
-1.0975494,58,1292.35795
-1.043325,59,1294.581675
-1.1336147,61,1296.904343
-1.0969894,62,1299.22901
-1.015633,58,1301.434747
-1.0197427,59,1303.644477
-1.0153906,59,1305.915176
-1.0919389,59,1308.079934
-1.0697286,58,1310.293664
-1.045383,58,1312.484409
-0.9796692,61,1314.787089
-1.0887318,59,1317.01681
-1.0476241,58,1319.146587
-1.105184,60,1321.456263
-1.0483282,59,1323.673992
-1.0885224,64,1326.111593
-1.0790272,59,1328.308333
-1.0011095,58,1330.521066
-1.0821345,58,1332.668832
-1.0136733,63,1335.053465
-1.1225657,58,1337.20623
-1.0682169,59,1339.383982
-1.0617408,59,1341.724639
-1.1279917,60,1343.958358
-1.0196254,60,1346.253042
-1.0587265,59,1348.428797
-1.0235091,59,1350.6945
-1.1031812,59,1352.897232
-1.1120911,61,1355.2189
-1.0661342,59,1357.438629
-1.0992777,58,1359.586396
-1.000756,58,1361.764147
-1.102989,58,1363.877958
-1.072789,59,1366.113653
-1.1052574,59,1368.304398
-1.0463699,58,1370.534117
-1.0672963,60,1372.756842
-1.0070071,58,1374.988562
-1.0407883,59,1377.211287
-0.92524993,59,1379.396036
-1.1016765,59,1381.648743
-1.0760305,59,1383.842485
-1.0844485,59,1386.090198
-0.9060777,60,1388.303927
-1.0581686,58,1390.514659
-1.0337039,58,1392.658428
-1.0356444,59,1394.937122
-1.0685495,59,1397.161849
-1.0929078,58,1399.288627
-1.0821054,59,1401.6013
-1.0233902,59,1403.806036
-1.0286667,58,1406.033758
-1.064282,59,1408.239493
-0.96685123,58,1410.440231
-1.0727427,60,1412.665954
-0.9982777,59,1414.900672
-0.96831965,58,1417.098412
-0.9844523,59,1419.257175
-1.020672,58,1421.457914
-1.0749956,59,1423.622673
-0.98439264,59,1425.902364
-1.033791,60,1428.143078
-1.0887648,59,1430.363804
-1.09958,60,1432.616513
-0.7816161,59,1434.844236
-1.0064483,59,1437.047971
-1.0646228,59,1439.230721
-1.0208395,59,1441.455445
-1.045388,59,1443.631196
-1.0800877,59,1445.886902
-1.0594904,58,1448.055659
-1.105403,59,1450.317362
-1.1035384,59,1452.507129
-1.0814292,58,1454.704847
-1.0844039,59,1456.91158
-0.9884642,59,1459.090331
-1.0318217,59,1461.316053
-1.0412118,60,1463.530783
-1.0243591,59,1465.81947
-1.0045211,59,1468.041199
-1.0365833,59,1470.332882
-1.0083823,59,1472.522627
-0.9828488,59,1474.734359
-0.9426491,59,1476.953086
-1.077777,59,1479.12784
-1.0516816,59,1481.374551
-1.0408043,59,1483.531317
-1.002658,60,1485.830994
-0.9776745,59,1488.00075
-1.0623637,58,1490.187497
-1.006589,58,1492.341262
-0.99598986,59,1494.535003
-1.025616,59,1496.733742
-1.0089041,59,1498.905499
-1.0248593,59,1501.129222
-1.0059124,60,1503.341952
-1.0600225,59,1505.562678
-1.0329794,60,1507.789402
-0.9922703,60,1510.048107
-0.9962623,59,1512.264836
-0.9571459,61,1514.549525
-0.95947254,59,1516.778246
-1.0511738,61,1519.02396
-1.0210297,57,1521.262723
-1.0185612,59,1523.484448
-1.0591179,60,1525.774135
-1.0337948,59,1527.94389
-1.0430793,59,1530.201597
-1.0378255,58,1532.368354
-1.016754,59,1534.601074
-1.0874473,59,1536.847784
-1.1266519,59,1539.15646
-1.1046476,59,1541.40717
-1.0794376,59,1543.592916
-1.1259202,59,1545.83463
-1.0421662,59,1548.044363
-0.9536603,59,1550.308065
-0.9252135,60,1552.556775
-0.93534356,59,1554.763509
-1.005688,60,1557.01322
-1.0024223,59,1559.202965
-1.0667263,59,1561.483656
-1.1144422,60,1563.770345
-1.0376253,59,1566.016056
-1.0860031,57,1568.122848
-1.0313697,59,1570.356568
-1.0654868,62,1572.704221
-1.0482075,59,1574.956952
-1.0567863,59,1577.160665
-1.043877,59,1579.321426
-1.0512921,58,1581.522166
-1.0814005,59,1583.698916
-1.0992063,59,1585.981606
-1.0666623,60,1588.215329
-1.0250214,59,1590.479026
-1.0441633,60,1592.709752
-0.90220463,58,1594.910485
-1.0536575,59,1597.116222
-1.0698688,59,1599.35796
-1.0388155,59,1601.614642
-1.1042684,60,1603.832393
-1.0320116,59,1606.076082
-1.0196779,59,1608.250837
-1.1073017,59,1610.54452
-1.0562824,59,1612.728291
-1.0461968,61,1615.024952
-1.0061593,58,1617.239679
-1.0672206,59,1619.438419
-0.98992074,58,1621.650151
-0.9264319,58,1623.797919
-0.9978252,59,1626.08061
-1.0283629,58,1628.258361
-1.0622338,59,1630.547048
-1.001073,60,1632.770775
-1.1078122,59,1635.000497
-1.0440304,59,1637.223221
-1.0400841,59,1639.433953
-1.0477694,60,1641.766613
-1.0591301,59,1643.982343
-1.0797263,58,1646.240048
-1.0203787,59,1648.399809
-1.066975,59,1650.673507
-1.1224842,59,1652.878242
-1.0734459,59,1655.141943
-1.0208932,59,1657.338684
-1.0646477,59,1659.530427
-1.013342,60,1661.801124
-1.0883335,59,1664.024851
-0.9559629,59,1666.319533
-1.1158489,58,1668.460305
-1.0252374,59,1670.68203
-0.98116875,58,1672.834796
-1.0201794,59,1675.082507
-1.0294074,59,1677.31123
-0.9990332,60,1679.539951
-1.0672618,59,1681.84263
-1.0224744,59,1684.038372
-1.0535548,58,1686.262095
-1.0492536,59,1688.48982
-1.0567234,59,1690.771509
-1.1154256,58,1692.935269
-1.0806423,59,1695.168989
-1.0615059,59,1697.396711
-1.0491192,59,1699.636427
-1.0581398,59,1701.893131
-1.11005,59,1704.100865
-0.9749122,59,1706.416537
-1.0802226,59,1708.609281
-1.0909468,59,1710.860988
-1.1114154,59,1713.065727
-1.0587409,59,1715.310437
-1.1500528,60,1717.578139
-1.015547,59,1719.804858
-1.0279794,59,1722.026585
-1.0420161,59,1724.159366
-1.0640984,59,1726.446051
-1.0602796,59,1728.637796
-1.079021,59,1730.912488
-1.037476,60,1733.116225
-0.99899465,59,1735.359939
-1.0771614,59,1737.600654
-1.0591364,59,1739.850364
-1.1119546,58,1741.985139
-1.0503515,59,1744.187876
-1.0883301,59,1746.459575
-1.0772983,59,1748.623332
-1.0852771,59,1750.898028
-1.0466001,59,1753.089772
-1.091261,63,1755.494391
-1.051632,59,1757.727111
-0.97006387,59,1759.965851
-1.143103,60,1762.179557
-1.1228864,59,1764.35631
-1.0101194,59,1766.630006
-1.0780853,59,1768.879718
-1.050956,59,1771.173399
-1.0196465,58,1773.329163
-1.0757011,58,1775.543916
-1.1181511,59,1777.733637
-0.9416333,59,1780.017327
-1.0269282,59,1782.209073
-1.0836453,59,1784.419804
-1.0223697,57,1786.554578
-1.0294127,59,1788.734328
-1.0554177,59,1790.973044
-1.0794437,60,1793.202766
-1.0053133,59,1795.460473
-1.0482908,59,1797.690193
-1.0953509,59,1799.929909
-1.1212085,57,1802.071679
-0.9806077,58,1804.207454
-1.0945833,59,1806.452168
-1.0064934,58,1808.609929
-1.0721909,60,1810.905612
-1.0595514,59,1813.096358
-1.0917083,59,1815.362057
-1.099695,59,1817.548803
-1.0854832,59,1819.76853
-1.0850179,59,1821.973266
-1.05651,59,1824.164009
-1.0538237,58,1826.389733
-1.057145,59,1828.566484
-1.1138747,57,1830.747257
-1.0331203,59,1832.935979
-1.0841831,59,1835.184689
-1.0359951,59,1837.425406
-1.1055148,60,1839.671118
-1.0639457,59,1841.916828
-1.0876328,59,1844.114571
-0.95401317,59,1846.347288
-1.0612489,58,1848.494056
-1.1387947,59,1850.789743
-1.0578805,59,1853.00647
-1.006748,60,1855.262175
-1.0527557,59,1857.496897
-1.0410566,59,1859.747602
-1.0929966,59,1861.938348
-1.0812011,59,1864.153076
-1.0688239,59,1866.407784
-1.1535982,58,1868.59553
-1.0665731,60,1870.859231
-1.0622534,59,1873.041978
-1.1099383,59,1875.309677
-1.0453974,59,1877.520409
-1.0468992,59,1879.761125
-1.0786834,60,1882.028824
-1.0106369,59,1884.229563
-1.0515066,59,1886.518249
-0.95067996,59,1888.695001
-1.0549579,60,1890.973695
-1.0748111,59,1893.139452
-1.04579,58,1895.335192
-0.9473183,58,1897.501951
-0.94618237,58,1899.676704
-1.1269649,61,1901.996374
-1.0848749,59,1904.170126
-1.0850562,59,1906.468808
-1.0532264,60,1908.710526
-1.0762624,59,1911.022197
-1.0887023,59,1913.240924
-1.0909761,59,1915.506625
-0.9288843,58,1917.681378
-1.0721169,58,1919.845138
-1.0660733,59,1922.086851
-1.0298867,58,1924.25061
-1.219379,57,1926.440354
-0.97938555,58,1928.580127
-1.0959135,60,1930.87781
-1.018972,59,1933.062556
-1.0785306,59,1935.320263
-1.1251239,57,1937.465031
-1.0737883,59,1939.703749
-0.8182164,58,1941.925475
-1.0153942,59,1944.124212
-1.1112576,59,1946.409925
-1.1028122,59,1948.602644
-1.095239,59,1950.84436
-1.0752656,59,1953.05609
-1.09277,59,1955.304801
-1.0180796,59,1957.533522
-1.1079075,59,1959.760246
-1.1050305,59,1961.961982
-1.0086576,60,1964.217689
-1.1224579,59,1966.497381
-1.0115315,59,1968.670135
-1.0139958,57,1970.838894
-1.0654463,59,1973.033633
-1.0995109,59,1975.271374
-0.98595226,59,1977.459096
-1.0191337,60,1979.7178
-1.0525558,59,1981.944522
-1.0504452,59,1984.161252
-1.0444144,58,1986.470926
-1.0259762,58,1988.648678
-0.81764746,58,1990.908382
-0.9896,58,1993.045157
-1.063859,60,1995.352837
-1.0798737,60,1997.61456
-0.98144495,59,1999.85725
-1.0628564,59,2002.094968
-0.98471564,58,2004.341679
-1.0211751,59,2006.637363
-0.9535685,59,2008.822108
-0.99993056,59,2011.087811
-1.0572798,59,2013.290546
-1.1008109,59,2015.510273
-1.020044,60,2017.744993
-1.0673639,58,2019.914748
-0.9508451,59,2022.134474
-1.0460062,58,2024.280243
-0.96410775,58,2026.494973
-0.8520874,59,2028.719698
-0.9233892,59,2030.992394
-1.0724641,58,2033.200129
-0.96795493,59,2035.446863
-1.055528,59,2037.685558
-0.904611,60,2039.965249
-0.92934644,60,2042.246939
-0.9600788,58,2044.427688
-0.8649141,58,2046.668406
-1.0553279,59,2048.869143
-1.0699918,59,2051.121851
-1.0649642,59,2053.333581
-1.0577273,59,2055.610275
-1.0608641,60,2057.825005
-0.95492274,59,2060.10672
-1.1413305,61,2062.555293
-1.1600677,58,2064.786013
-1.1077751,59,2067.044742
-1.13252,59,2069.231464
-0.98683584,59,2071.514155
-1.0700691,59,2073.745875
-1.0593462,58,2076.011575
-0.9787237,58,2078.189327
-1.0331117,58,2080.412051
-1.0594653,60,2082.655765
-1.1318573,59,2084.940455
-1.0386264,59,2087.152186
-1.072702,59,2089.391902
-1.0920403,58,2091.618625
-1.0413462,59,2093.805371
-1.1022984,61,2096.135034
-1.1431473,60,2098.355785
-0.9866885,59,2100.592479
-1.0851355,59,2102.795217
-1.086411,59,2105.072909
-1.0061841,59,2107.289642
-1.0465837,59,2109.515362
-1.1252402,58,2111.761073
-0.98246413,59,2113.996792
-1.019327,59,2116.304468
-1.1125113,61,2118.593156
-1.1538911,62,2120.970793
-1.0147775,59,2123.144546
-1.1854584,58,2125.36927
-0.9964227,59,2127.567008
-1.0769924,59,2129.82971
-1.0823089,61,2132.184362
-1.0360132,60,2134.474048
-0.98636276,59,2136.75374
-1.0321523,59,2138.977465
-0.96545005,58,2141.241166
-1.0259856,58,2143.413922
-1.1709454,59,2145.675623
-1.048748,59,2147.943325
-1.1351557,59,2150.219019
-0.80609524,55,2152.328809
-1.1484101,59,2154.580518
-1.1086615,60,2156.888217
-1.0747954,59,2159.092928
-1.163952,59,2161.362627
-0.92723954,57,2163.478413
-1.0125196,59,2165.75011
-1.0093074,59,2167.995823
-1.0530256,59,2170.251529
-1.0210097,59,2172.606179
-1.0625883,58,2174.854889
-0.94954324,59,2177.111596
-1.1846253,58,2179.275354
-1.1416292,59,2181.540058
-1.0446415,59,2183.738796
-1.1287076,58,2185.9955
-1.2223645,58,2188.16528
-1.1830461,59,2190.429959
-1.121294,59,2192.662677
-1.1482819,58,2194.890399
-1.1714869,59,2197.114124
-1.2516265,58,2199.279884
-1.1132176,59,2201.583561
-1.1181602,59,2203.824275
-1.0798898,58,2206.033011
-1.1218586,59,2208.237748
-1.1520119,59,2210.513439
-0.9809613,59,2212.730168
