#{"t_start": 1631347926.5084612, "env_id": null}
r,l,t
-1.6507498,58,344.153609
-1.5260679,61,346.003549
-1.5319188,61,347.878474
-1.3293887,59,349.705426
-1.3304477,59,351.491422
-1.6683089,60,353.335344
-1.6173755,64,355.41715
-1.5139903,62,357.308068
-1.5603926,57,359.02608
-1.2979432,56,360.734102
-1.560041,57,362.474104
-1.3805872,61,364.301057
-1.2001138,63,366.183976
-1.558416,64,368.166839
-1.4248983,65,370.116719
-1.3788954,65,372.096584
-1.4213365,65,374.057463
-1.2778816,65,376.014337
-1.4440585,60,377.848286
-1.433386,63,379.777179
-1.3528713,61,381.654103
-1.3498194,64,383.599987
-1.4571081,62,385.467916
-1.3661435,63,387.392833
-1.3440527,63,389.309713
-1.4835461,66,391.275587
-1.3374916,61,393.121526
-1.4352338,64,395.082403
-1.2478855,69,397.164208
-1.3368835,63,399.071114
-1.417642,62,400.949037
-1.3989813,64,402.912911
-1.2526785,66,404.871788
-1.4973925,64,406.820672
-1.2707291,67,408.829539
-1.4121466,63,410.736426
-1.3032935,65,412.707294
-1.1427567,63,414.71914
-1.4520382,61,416.571078
-1.2621255,65,418.546946
-1.3221018,65,420.500826
-1.4253272,63,422.407731
-1.5700303,65,424.391593
-1.0811334,62,426.26852
-1.2496998,65,428.200412
-1.4436738,65,430.16928
-1.3697381,65,432.15714
-1.5750092,63,434.049054
-1.3779333,64,435.996938
-1.6147412,62,437.848875
-1.0847687,63,439.783766
-1.1010969,63,441.680677
-1.1100589,65,443.675535
-1.1783683,62,445.576444
-1.2401309,62,447.447371
-1.0123597,59,449.223353
-1.1971465,62,451.092282
-1.5645399,63,453.022173
-1.4126816,67,455.050011
-1.237082,63,457.078848
-1.1569158,63,458.982756
-1.140401,63,460.934636
-1.3838599,64,462.861531
-1.4178524,67,464.895365
-1.2053745,61,466.7563
-1.3629287,64,468.675197
-1.8459066,64,470.636094
-1.7477946,66,472.69589
-1.5950693,64,474.628782
-1.6949122,60,476.408762
-1.692921,61,478.264697
-1.5096132,59,480.050693
-1.6111807,62,481.944588
-1.6226847,61,483.802523
-1.5727112,59,485.600491
-1.82691,59,487.382469
-1.7942408,60,489.207421
-1.6723915,56,490.933432
-1.4557971,57,492.678432
-1.8895628,61,494.539363
-1.8116676,59,496.321342
-1.2042174,57,498.060344
-1.8214025,57,499.790354
-1.7360907,64,501.813194
-1.1220018,59,503.656136
-1.7637357,64,505.658987
-1.2434,60,507.52092
-1.231693,58,509.267917
-1.1809629,56,510.970941
-1.1578678,56,512.684957
-1.3377671,62,514.586867
-1.3258256,62,516.488777
-1.3650221,61,518.33472
-1.2439483,60,520.144679
-1.2181791,60,521.940649
-1.3375704,62,523.82557
-1.0805963,62,525.74247
-1.108718,57,527.496483
-1.2694798,59,529.291434
-1.2720356,62,531.193342
-1.2589983,58,532.952334
-1.2915815,60,534.800275
-1.4333721,61,536.6742
-1.4634103,56,538.407205
-1.4044396,57,540.122223
-1.3268111,57,541.838238
-1.4664629,57,543.56025
-1.2062596,58,545.374211
-1.4261414,57,547.103218
-1.4539198,57,548.818235
-1.3371364,57,550.566234
-1.3760499,58,552.363203
-1.00219,57,554.107203
-1.1520425,58,555.87119
-1.3992609,58,557.628182
-1.4176717,56,559.322211
-1.7478824,57,561.047222
-1.4600106,56,562.754243
-1.7830302,55,564.41529
-1.4309943,61,566.26423
-1.467024,54,567.90329
-1.5622774,57,569.654287
-1.5005178,56,571.331324
-1.3661233,57,573.064331
-1.3427725,56,574.784344
-1.2253189,57,576.534339
-1.3067172,54,578.200384
-1.5221542,56,579.906406
-1.4558964,57,581.651405
-1.344578,58,583.430386
-1.2155609,54,585.080439
-1.0368546,63,587.009333
-1.2327276,57,588.711356
-1.1989716,58,590.521319
-1.1212746,58,592.286306
-1.3573515,59,594.083276
-1.1081991,58,595.880246
-1.1033937,58,597.661223
-1.069932,59,599.475183
-1.1834824,61,601.319125
-1.3527211,58,603.060127
-1.3257554,63,604.95704
-1.2681069,58,606.715031
-1.3662246,58,608.477021
-1.342903,58,610.228018
-1.0171118,59,612.031982
-1.2339101,60,613.873926
-1.3291081,60,615.707875
-1.208728,59,617.489855
-1.1549693,58,619.252841
-1.1842792,61,621.100781
-1.3684148,59,622.923736
-1.2499547,60,624.757687
-1.1161741,59,626.580639
-1.2607946,58,628.315645
-1.3302269,57,630.075654
-1.2276422,61,631.918598
-1.448494,56,633.659578
-1.1740154,61,635.513517
-1.24249,60,637.349465
-1.3153155,61,639.227385
-1.6136811,58,640.997391
-1.6021724,58,642.817348
-1.4060135,61,644.662268
-1.3846312,55,646.356297
-0.99775755,58,648.127281
-1.6035568,58,649.90726
-1.5232712,56,651.637269
-1.1892487,63,653.58715
-1.5426735,56,655.298169
-1.3001854,55,656.983202
-1.5462186,54,658.613267
-1.5781987,58,660.359266
-1.6710656,57,662.123256
-1.471101,56,663.862257
-1.3251547,57,665.573276
-1.3396192,59,667.386236
-1.4006563,60,669.212189
-1.4374262,57,670.982176
-1.4196781,55,672.674204
-1.4518363,53,674.302271
-1.5947608,54,675.96032
-1.3069007,56,677.669339
-1.3019679,58,679.436326
-1.3023803,62,681.346231
-1.5222267,58,683.107221
-1.4401169,56,684.803248
-1.3805251,58,686.550246
-1.2279578,58,688.323229
-1.2649897,58,690.103208
-1.312632,58,691.87819
-1.4992404,54,693.566222
-1.325764,56,695.291233
-1.2619191,60,697.135177
-1.3583821,57,698.87118
-1.3948745,59,700.673146
-1.5647796,56,702.419145
-1.2913374,59,704.218113
-1.2496277,58,705.980124
-1.4312228,56,707.713109
-1.350503,57,709.479097
-1.2927741,57,711.222117
-1.2157167,59,713.04905
-1.4043405,59,714.868006
-1.216647,60,716.671973
-1.2028549,59,718.474958
-1.5051532,54,720.103004
-1.2621298,56,721.808027
-1.3526776,55,723.483065
-1.3027036,57,725.261046
-1.4729365,59,727.085999
-1.3999522,58,728.848988
-1.3774534,59,730.67694
-1.4100559,58,732.424938
-1.5807614,58,734.20092
-1.5221344,58,735.955912
-1.303231,54,737.59997
-1.560608,56,739.322981
-1.2390236,56,741.048993
-1.5768002,55,742.721032
-1.3051697,57,744.449042
-1.4605556,56,746.184047
-1.6288487,55,747.888069
-1.6315604,56,749.647082
-1.4179149,56,751.330095
-1.6129935,57,753.074095
-1.6168128,57,754.832088
-1.6110166,55,756.533111
-1.6142008,55,758.236134
-1.5699714,58,760.018112
-1.4483795,58,761.781102
-1.4727187,58,763.531099
-1.6194272,56,765.255109
-1.619317,54,766.886194
-1.6791033,57,768.639168
-1.6236358,56,770.452129
-1.534185,57,772.184135
-1.5695435,55,773.94113
-1.6374829,55,775.718108
-1.5587969,59,777.54808
-1.3386557,58,779.326039
-1.5252496,57,781.075036
-1.5986923,56,782.785076
-1.6962352,59,784.602017
-1.5696952,57,786.351011
-1.4225987,55,788.019055
-1.5741743,56,789.77105
-1.6751176,58,791.518047
-1.4763063,56,793.238061
-1.2902013,56,794.944083
-1.2529964,56,796.655102
-1.4786487,55,798.328141
-1.5237671,55,799.991188
-1.5386798,56,801.682239
-1.6517586,55,803.369252
-1.6367342,54,805.024322
-1.313599,57,806.752311
-1.499092,57,808.49931
-1.3236717,56,810.177347
-1.6609913,58,811.921346
-1.4964273,54,813.575397
-1.210447,57,815.292413
-1.6713367,56,817.006429
-1.1641376,57,818.759425
-1.4022619,61,820.617359
-1.7764056,55,822.295397
-1.503335,56,824.017409
-1.3041612,61,825.900329
-1.5090083,57,827.649327
-1.5053909,56,829.379334
-1.4639816,59,831.161312
-1.4524845,55,832.852344
-1.1578358,57,834.588346
-1.4288262,55,836.237401
-1.7055407,55,837.955436
-1.4167384,55,839.641449
-1.2504015,57,841.388447
-1.5598693,57,843.120456
-1.4559492,55,844.813483
-1.5611145,55,846.463536
-1.5422491,55,848.13358
-1.5218699,57,849.902565
-1.4447525,59,851.712526
-1.5299051,55,853.391563
-1.5464786,57,855.131565
-1.2931304,57,856.872568
-1.1854757,58,858.615568
-1.7573028,54,860.276614
-1.444051,56,861.987633
-1.4458181,61,863.820584
-1.3917687,58,865.599563
-1.3392898,56,867.292591
-1.5814755,56,868.977628
-1.218159,58,870.7666
-1.5837811,56,872.489612
-1.3090571,61,874.330575
-1.2681814,60,876.146513
-1.3048608,57,877.863528
-1.5178481,58,879.632514
-1.3702725,56,881.314549
-1.2219886,57,883.066545
-1.3374639,62,884.92548
-1.2276772,57,886.676474
-1.1762402,61,888.5504
-1.3082719,62,890.426324
-1.3757279,59,892.22829
-0.90739685,58,894.00727
-1.3926576,58,895.77126
-1.5039862,58,897.557235
-1.1980326,57,899.301234
-1.295479,58,901.03624
-1.1073929,57,902.781238
-1.2545617,56,904.519262
-1.2361635,60,906.31921
-1.6160461,57,908.053214
-1.0945017,58,909.853183
-1.1710746,59,911.67014
-1.2000992,57,913.435129
-1.2704209,56,915.129156
-1.3185887,58,916.921149
-1.1713097,58,918.709104
-1.2697793,56,920.429117
-1.2732662,60,922.259068
-1.3376324,60,924.113004
-1.2909929,59,925.865999
-1.2080239,58,927.623991
-1.2754402,57,929.332011
-1.2752881,57,931.064018
-1.3812132,59,932.867985
-1.1988901,57,934.606987
-1.2549001,60,936.431939
-1.1987541,58,938.203923
-1.2242237,61,940.066855
-1.2194791,59,941.871819
-1.2958186,57,943.619818
-1.1899061,57,945.365816
-1.4157268,60,947.219753
-1.2602993,57,948.972748
-1.3587227,59,950.818689
-1.3618768,60,952.645642
-1.0617145,57,954.381645
-1.3283787,59,956.180614
-1.2649292,61,958.066553
-1.4808666,59,959.882491
-1.4733586,59,961.687455
-1.2814629,58,963.438452
-1.4091722,63,965.347357
-1.445813,59,967.118342
-1.4130732,60,968.961284
-1.3291566,60,970.799231
-1.4655164,61,972.645172
-1.3436778,62,974.51812
-1.5033612,61,976.371034
-1.5187056,61,978.20998
-1.2111893,60,980.046926
-1.441016,58,981.805919
-1.2428081,59,983.605886
-1.3359215,60,985.449828
-1.3645055,59,987.278779
-1.4784942,58,989.023779
-1.3695469,59,990.823748
-1.3425146,60,992.886565
-1.3311974,59,994.959377
-1.3589764,61,997.159114
-1.4507581,61,999.347858
-1.3531231,61,1001.336718
-1.3252248,59,1003.157693
-1.4101665,59,1004.950646
-1.31195,58,1006.733643
-1.4849526,56,1008.429649
-1.385574,58,1010.186642
-1.4204972,60,1012.015594
-1.3326774,58,1013.839546
-1.4381826,58,1015.598539
-1.2982048,57,1017.347534
-1.3873363,61,1019.249445
-1.411862,59,1021.046413
-1.4248153,62,1022.924336
-1.2576684,58,1024.659342
-1.1355511,59,1026.451315
-1.3265564,57,1028.179323
-1.4115775,59,1029.986286
-1.2432982,58,1031.757271
-1.1370733,58,1033.517263
-1.2967641,58,1035.296242
-1.4233583,58,1037.04824
-1.2872752,57,1038.789237
-1.3824308,57,1040.551228
-1.2345333,58,1042.303223
-1.2953526,56,1044.042225
-1.2687652,59,1045.856187
-1.2904185,62,1047.774087
-1.3425846,60,1049.610034
-1.1854398,58,1051.391012
-1.2391762,58,1053.136011
-1.2467201,60,1054.943974
-1.3075298,60,1056.764929
-1.4389651,59,1058.559901
-1.4663002,58,1060.313894
-1.3553231,59,1062.125854
-1.3331776,61,1064.023766
-1.209089,57,1065.800747
-1.2453889,59,1067.580727
-1.4423,58,1069.382693
-1.4046571,59,1071.174667
-1.1864722,59,1072.96364
-1.294532,60,1074.84656
-1.3618944,58,1076.598576
-1.2317148,60,1078.477477
-1.3714615,59,1080.287439
-1.3958406,58,1082.055426
-1.4084339,59,1083.862389
-1.177898,57,1085.595394
-1.2361702,57,1087.341393
-1.2844994,57,1089.091389
-1.2375932,58,1090.847403
-1.100409,58,1092.639356
-1.4131402,60,1094.491293
-1.3616357,56,1096.227298
-1.2289807,60,1098.07224
-1.1880271,58,1099.824234
-1.442841,58,1101.595219
-1.3262843,58,1103.393189
-1.3240987,59,1105.201154
-1.2087206,57,1107.034101
-1.2228873,58,1108.821075
-1.2265154,59,1110.613047
-1.2885517,57,1112.379034
-1.2833451,59,1114.23497
-1.4204527,59,1116.048929
-1.3405032,59,1117.836905
-1.4424218,58,1119.655862
-1.2182204,60,1121.517793
-1.2014976,59,1123.355739
-1.4067833,59,1125.167702
-1.2079211,58,1126.9127
-1.3047792,59,1128.746648
-1.3098837,58,1130.505639
-1.2846866,58,1132.314601
-1.1973848,59,1134.151549
-1.223375,59,1135.989495
-1.1512396,58,1137.739491
-1.2383915,60,1139.672382
-1.3893789,59,1141.440367
-1.3330625,58,1143.214351
-1.333853,59,1144.996329
-1.2802527,58,1146.759321
-1.285892,61,1148.600283
-1.357548,57,1150.333269
-1.251466,60,1152.178211
-1.1924493,57,1153.92221
-1.2392924,60,1155.788142
-1.267369,61,1157.644077
-1.5044723,59,1159.476024
-1.349999,59,1161.294983
-1.2082508,59,1163.074981
-1.1758606,59,1164.868953
-1.253348,56,1166.586948
-1.2122229,59,1168.370923
-1.4244492,58,1170.122919
-1.1407533,60,1172.008837
-1.1857256,59,1173.796811
-1.1901982,58,1175.610772
-1.2847917,57,1177.381755
-1.2587419,58,1179.163733
-1.260397,59,1180.979692
-1.3410442,59,1182.783658
-1.3828439,59,1184.609611
-1.1879182,56,1186.314632
-1.1821023,59,1188.142586
-1.2210994,58,1189.913571
-1.2411667,61,1191.803484
-1.4698253,58,1193.639433
-1.2559353,57,1195.38745
-1.2231134,58,1197.156415
-1.3469957,58,1198.958381
-1.1414201,61,1200.808323
-1.1640894,59,1202.618284
-1.3524538,60,1204.472222
-1.1917657,59,1206.278184
-1.2091119,59,1208.103137
-1.3045484,56,1209.84214
-1.2660519,59,1211.680085
-1.192302,60,1213.491047
-1.2975658,58,1215.273025
-1.2632593,59,1217.09698
-1.2603256,59,1218.910939
-1.3682896,60,1220.764875
-1.3083093,58,1222.537859
-1.140602,60,1224.36481
-1.2317485,59,1226.176773
-1.2909051,58,1227.947757
-1.3074158,59,1229.75572
-1.3376812,58,1231.512712
-1.3024114,60,1233.355655
-1.2853487,59,1235.183608
-1.1623484,59,1236.958589
-1.2321882,59,1238.759557
-1.4063686,58,1240.528542
-1.4200393,58,1242.260549
-1.3276274,57,1244.000551
-1.2745469,58,1245.757543
-1.1921294,59,1247.576499
-1.3573018,57,1249.341487
-1.3323456,58,1251.125464
-1.317722,57,1252.829486
-1.3862009,58,1254.628475
-1.4523492,60,1256.472398
-1.3272603,58,1258.29735
-1.2731076,57,1260.031356
-1.4097515,58,1261.813334
-1.441603,58,1263.569329
-1.2724748,61,1265.443255
-1.2542131,58,1267.203243
-1.2345895,59,1269.041189
-1.2412615,60,1270.896126
-1.3545977,60,1272.722078
-1.2247864,59,1274.523046
-1.2751361,57,1276.290033
-1.2021936,60,1278.188943
-1.2898592,59,1279.968922
-1.231942,58,1281.729912
-1.3428924,59,1283.559863
-1.2493522,59,1285.381819
-1.1195202,59,1287.119821
-1.3467851,59,1288.931783
-1.3630173,58,1290.710783
-1.1900705,58,1292.480747
-1.2642683,58,1294.262726
-1.2242595,60,1296.094675
-1.3454826,57,1297.812688
-1.284662,58,1299.598686
-1.3540472,56,1301.321676
-1.3667761,59,1303.144632
-1.3346364,60,1304.968606
-1.2425616,59,1306.769554
-1.3402742,57,1308.525545
-1.1917787,59,1310.301526
-1.2632638,59,1312.14347
-1.3502309,56,1313.914454
-1.2716904,58,1315.719419
-1.3711461,59,1317.538376
-1.1706082,60,1319.358333
-1.3022776,58,1321.114325
-1.2125063,59,1322.924289
-1.2632742,57,1324.671285
-1.2499853,58,1326.44427
-1.2858183,56,1328.169281
-1.3770304,57,1329.933267
-1.2896448,58,1331.686262
-1.2832819,59,1333.50422
-1.3005856,58,1335.257214
-1.2682427,58,1337.021204
-1.045542,60,1338.887133
-1.3199154,60,1340.729077
-1.0935781,60,1342.563026
-1.1820827,60,1344.432952
-1.2904718,57,1346.194942
-1.295065,57,1347.948936
-1.2595276,58,1349.723918
-1.3984773,57,1351.491904
-1.4218929,60,1353.31186
-1.2613555,58,1355.095838
-1.1892416,60,1357.009741
-1.2890385,58,1358.869673
-1.2837834,57,1360.611673
-1.2401875,58,1362.39665
-1.3449962,59,1364.224603
-1.166024,60,1366.073544
-1.2640302,57,1367.811546
-1.2767398,58,1369.56454
-1.3999721,57,1371.319534
-1.43658,57,1373.054539
-1.266148,58,1374.873494
-1.2159171,59,1376.687456
-1.2469953,58,1378.463436
-1.2982115,57,1380.23542
-1.2368922,59,1382.042383
-1.3051817,57,1383.815366
-1.2529446,59,1385.620331
-1.3063058,59,1387.391317
-1.341314,55,1389.118325
-1.3384978,58,1390.919292
-1.3639019,58,1392.687301
-1.2452596,58,1394.463261
-1.3400544,57,1396.232246
-1.261316,58,1398.00423
-1.1851748,59,1399.804198
-1.544392,57,1401.557211
-1.2975519,58,1403.384163
-1.2225034,58,1405.158126
-1.3252848,58,1406.959093
-1.1875466,61,1408.837016
-1.2156032,59,1410.673964
-1.2873818,58,1412.451943
-1.2237049,61,1414.314875
-1.3724818,61,1416.192799
-1.2798157,58,1417.944794
-1.2669749,58,1419.715798
-1.3501385,56,1421.440789
-1.3176975,59,1423.222767
-1.2658551,59,1425.034729
-1.2741346,60,1426.892663
-1.2223717,60,1428.743601
-1.4579226,56,1430.467612
-1.3052962,62,1432.354529
-1.3967849,59,1434.179503
-1.2736853,57,1435.915488
-1.2857842,58,1437.738441
-1.2905556,58,1439.495434
-1.2108576,60,1441.359368
-1.3197666,57,1443.088374
-1.228238,63,1444.982289
-1.1976166,61,1446.873203
-1.3176917,57,1448.574248
-1.2406765,59,1450.361203
-1.2160338,60,1452.187157
-1.1598648,59,1453.997118
-1.2165895,58,1455.756108
-1.2364006,59,1457.574068
-1.3387479,58,1459.346051
-1.2549309,58,1461.164028
-1.2298818,59,1463.552639
-1.2224195,58,1465.373593
-1.228737,60,1467.205543
-1.3541565,57,1468.951562
-1.2687767,58,1470.73152
-1.2302963,58,1472.535486
-1.1821322,57,1474.296477
-1.2768282,58,1476.08745
-1.1902134,59,1477.941386
-1.1529582,59,1479.74735
-1.251076,57,1481.482358
-1.2631718,57,1483.240346
-1.2131118,58,1485.039315
-1.254521,59,1486.848281
-1.3173666,58,1488.620261
-1.1784495,59,1490.411234
-1.147956,60,1492.235188
-1.3098115,57,1493.991181
-1.324561,58,1495.795146
-1.2911274,61,1497.673073
-1.3183271,59,1499.494026
-1.271164,59,1501.304988
-1.1964517,59,1503.109953
-1.3366511,59,1504.922912
-1.3028185,59,1506.77685
-1.28523,58,1508.531842
-1.4022304,58,1510.281838
-1.2400157,59,1512.060818
-1.2089349,59,1513.88877
-1.1970367,60,1515.753702
-1.1447423,60,1517.65761
-1.4379373,57,1519.78439
-1.4485292,57,1522.044093
-1.4862976,57,1524.091918
-1.5475718,57,1526.271669
-1.4758208,56,1528.348477
-1.4195443,58,1530.752099
-1.3758992,60,1533.539501
-1.2955068,57,1536.06705
-1.3629324,58,1538.386721
-1.5411618,58,1540.621439
-1.4787,58,1542.829173
-1.3618258,59,1545.110864
-1.5343821,57,1547.319597
-1.5582902,57,1549.614283
-1.2388614,60,1551.863991
-1.3722371,58,1554.216666
-1.3904661,59,1556.747231
-1.4980078,59,1559.173838
-1.4969342,58,1561.532485
-1.4706562,59,1564.497785
-1.4725814,59,1566.911399
-1.5093578,58,1569.096148
-1.4582013,59,1571.340859
-1.4922302,59,1573.635543
-1.4769648,59,1576.152101
-1.4298468,59,1578.456779
-1.5471722,57,1580.538586
-1.5208554,58,1582.637383
-1.397612,59,1584.855109
-1.449065,59,1586.999878
-1.5676429,57,1589.09268
-1.4680237,60,1591.254439
-1.5049784,59,1593.479163
-1.5241946,60,1595.642947
-1.4784341,59,1597.805705
-1.4968702,58,1599.990431
-1.4735553,59,1602.210157
-1.32717,59,1604.324943
-1.5820036,57,1606.425739
-1.4391885,59,1608.64047
-1.5185046,58,1610.884181
-1.4950451,59,1613.017958
-1.4018651,60,1615.650449
-1.3998934,61,1618.313921
-1.5009547,59,1620.518656
-1.4435991,60,1622.664426
-1.475931,59,1624.759224
-1.4087855,58,1626.899998
-1.6699711,56,1628.891878
-1.4900475,59,1631.049617
-1.4710282,59,1633.18939
-1.5445825,57,1635.314172
-1.2410498,59,1637.49592
-1.5103962,58,1639.741631
-1.4812775,59,1641.867414
-1.5527534,57,1643.983201
-1.4234337,59,1646.158951
-1.1719072,60,1648.422655
-1.5089215,58,1650.510457
-1.4427456,60,1652.878099
-1.4299188,60,1655.324695
-1.2435244,59,1657.556416
-1.4266374,60,1659.819119
-1.2167045,60,1662.526566
-1.4789311,59,1665.388688
-1.4322543,58,1668.285931
-1.4543316,62,1671.106355
-1.4707329,59,1673.426025
-1.4317378,59,1675.694723
-1.4375992,59,1677.888465
-1.4350581,60,1680.146172
-1.4391158,59,1682.403877
-1.4186085,59,1684.61261
-1.4521612,59,1686.885306
-1.4767205,59,1689.260944
-1.4813694,59,1691.500659
-1.3873101,58,1693.845315
-1.4567727,60,1696.3149
-1.4728979,60,1698.732512
-1.4553695,59,1701.030194
-1.2166876,58,1704.051464
-1.3462805,59,1706.664963
-1.4294982,59,1708.938658
-1.455892,60,1711.189369
-1.4362168,60,1713.465063
-1.4772761,61,1715.768741
-1.2394973,59,1718.095408
-1.4453375,59,1720.836241
-1.4739703,59,1723.067423
-1.4765751,59,1725.334178
-1.370443,58,1727.791051
-1.3865799,61,1730.492139
-1.3322858,60,1732.915023
-1.4785318,59,1735.780281
-1.4420173,59,1738.558057
-1.4025803,59,1741.23952
-1.3679315,59,1743.827574
-1.4451615,58,1746.400612
-1.4597701,59,1749.188074
-1.4695958,59,1751.935109
-1.4289372,60,1754.670846
-1.4799179,58,1757.20159
-1.3649588,60,1759.914321
-1.4592515,59,1762.479975
-1.5000739,58,1765.067305
-1.4469095,60,1767.596827
-1.4139669,58,1770.13722
-1.4989213,59,1772.67233
-1.4635645,59,1775.265921
-1.4660677,61,1777.932248
-1.3182453,61,1780.528912
-1.4815595,59,1783.15136
-1.4587569,59,1785.731285
-1.2827618,58,1788.217567
-1.3176079,60,1790.888512
-1.4690202,59,1793.478563
-1.1815758,58,1796.062387
-1.4822668,59,1798.642171
-1.3752302,60,1801.225425
-1.4596398,60,1803.899553
-1.3015875,61,1806.611037
-1.2750485,59,1809.293106
-1.2886479,60,1811.904164
-1.2575066,61,1814.590257
-1.4191087,60,1817.176331
-1.2052056,59,1819.744583
-1.3564929,60,1822.373432
-1.3966569,59,1825.073348
-1.2705072,56,1827.559517
-1.4071164,59,1830.142108
-1.4340614,60,1832.683259
-1.4477581,59,1835.188368
-1.3199829,57,1837.643504
-1.4059672,59,1840.275257
-1.3255701,56,1842.732401
-1.3284994,60,1845.414073
-1.2811142,57,1847.882956
-1.3317151,56,1850.378133
-1.210606,60,1852.958604
-1.1849519,61,1855.710397
-1.1701068,60,1858.302247
-1.106978,60,1861.094875
-1.2264857,59,1863.699804
-1.206192,60,1866.33499
-1.0945556,59,1869.053061
-1.1885056,61,1871.784297
-1.2003065,59,1874.474658
-1.4828084,58,1877.124094
