#{"t_start": 1631352172.2430418, "env_id": null}
r,l,t
-0.93019676,62,388.093256
-0.8575227,60,390.881658
-0.5389629,61,393.71903
-0.8351115,62,397.098607
-1.0759742,63,400.257093
-0.86835796,63,403.275963
-0.9270783,60,406.21107
-0.7075972,62,409.083931
-1.1885959,63,412.164445
-1.0997331,58,414.868814
-1.1844611,59,417.789997
-0.75257796,61,420.589935
-1.1576058,62,423.795048
-1.1938667,62,426.822744
-1.1280919,57,429.435403
-1.1328307,56,432.094782
-1.1174172,61,434.929288
-1.145227,54,437.676594
-1.1061282,57,440.299613
-1.2332319,58,443.315686
-1.4068644,60,446.057288
-1.0970838,58,448.754683
-1.1945218,59,452.211183
-1.2848774,57,455.013034
-0.99050283,55,457.676972
-1.2301644,61,460.68392
-1.2666584,60,463.432825
-0.7671733,54,465.984371
-1.1445056,57,468.703772
-1.4055604,56,472.225778
-1.1609398,57,475.143105
-0.71237844,55,477.919514
-1.2192605,58,480.768132
-0.93853164,59,483.541574
-1.460447,60,486.563717
-1.051184,56,489.340838
-1.2686259,63,492.228918
-1.2774551,63,495.892645
-1.0926915,59,498.787912
-1.1579335,62,501.832482
-0.9859497,60,504.913792
-1.121081,59,507.697503
-1.1148373,59,510.420359
-0.9608206,59,513.420362
-1.1011761,56,516.07099
-1.0368842,58,518.911888
-1.0494694,56,521.617507
-0.9275641,62,524.514227
-1.1806736,56,527.295438
-1.2481955,58,530.069819
-1.0233822,60,532.820755
-1.2075369,56,535.978176
-1.009153,61,539.263291
-1.0588567,56,542.587385
-1.2510021,57,545.887478
-1.186846,56,548.550513
-1.1247234,57,551.375557
-1.0368456,56,553.969326
-0.88734156,57,556.896387
-1.6158177,57,559.621823
-1.1691189,59,562.386199
-1.545035,56,565.457491
-0.9082385,61,568.420813
-1.0662507,59,571.312535
-0.5632625,60,574.133461
-1.171862,59,577.068673
-1.2229214,57,579.707454
-1.035184,60,582.49013
-0.9250569,60,585.751214
-0.9180769,61,588.692473
-1.1282974,61,591.646847
-0.88475657,61,594.593034
-1.0377488,59,597.537342
-0.9216843,58,600.208809
-1.0588117,60,603.108726
-0.8252519,62,606.914777
-0.8521297,60,610.269362
-1.1238219,58,613.205084
-0.9984147,60,616.173916
-1.0585048,60,618.9238
-1.2004865,60,621.691399
-0.9158545,60,624.793363
-1.0137073,61,627.86926
-1.0360639,61,630.918019
-1.0632734,60,633.734237
-0.9915664,60,636.625295
-0.9080258,60,639.314187
-0.9593389,60,642.251321
-0.99791956,60,645.038033
-1.0248259,60,647.902571
-1.0283145,60,650.607751
-1.0231283,60,653.607362
-0.86378384,58,656.382238
-0.96413094,61,659.401712
-0.97422445,60,662.120528
-1.0742061,59,665.119665
-1.0608608,60,667.995196
-1.0220526,59,671.196827
-0.9574916,60,674.111722
-1.0194721,60,677.219771
-1.1504325,58,679.81968
-0.89557356,59,682.650503
-1.1301254,58,685.493711
-1.0161908,61,688.422328
-0.9730388,59,691.762281
-1.0786086,59,694.955601
-1.1088054,58,697.938706
-1.1536021,59,700.975393
-1.0134994,59,703.661428
-1.1487283,60,706.423497
-1.1423212,59,709.23667
-1.2119346,57,712.285984
-1.155575,59,715.012526
-1.0901836,59,718.050006
-1.0216391,57,720.746458
-1.362211,57,723.496754
-1.2683011,55,726.833797
-1.2379961,57,729.923998
-1.2447094,57,732.774352
-1.3448565,57,735.609294
-1.361926,58,738.338665
-1.2013552,57,741.014795
-1.2959611,57,743.735735
-0.8959363,59,747.125257
-0.8939059,55,750.088283
-1.3794222,55,752.910948
-1.5318145,57,755.874341
-1.5948582,56,758.418247
-1.1834673,56,761.043203
-1.8538402,57,763.918762
-1.2933491,57,766.689107
-0.86732084,58,769.36493
-1.2124106,56,771.956172
-0.9426926,58,774.933296
-1.2002274,57,777.781166
-1.1029088,58,780.634104
-0.9468258,57,783.607379
-1.1769416,57,786.391153
-0.9297899,57,789.046172
-1.5709553,59,791.833314
-1.280561,58,794.699615
-0.45426482,56,797.469366
-1.0421704,58,801.203658
-1.5733117,57,804.106523
-1.2313983,58,807.21403
-1.6120368,59,810.11427
-0.84689176,58,812.796121
-1.2683942,55,815.350271
-0.9808805,58,818.17931
-0.95688504,58,820.968238
-0.9423059,57,823.683067
-1.0797209,57,826.334127
-1.1396389,58,829.169574
-1.0802945,59,832.28212
-1.1914742,59,835.293482
-1.3675,60,838.201262
-1.0717854,59,841.103373
-1.0991178,58,843.7863
-1.2679242,58,846.600489
-1.0957601,58,849.354317
-1.0808833,59,852.167079
-1.3799186,59,855.348386
-0.98464835,60,858.239796
-1.0598797,60,861.185144
-1.1100496,58,863.881372
-0.97816133,60,866.760139
-1.1488314,60,869.476632
-0.97231126,56,872.155223
-1.1930128,58,874.846189
-1.0045916,59,877.671116
-1.0159898,59,880.792591
-1.1606815,59,883.608952
-1.192169,59,886.509001
-1.0888578,59,889.725987
-1.0666121,59,892.635179
-1.0777167,59,895.349276
-0.97153634,60,898.372005
-0.94230676,59,901.15549
-1.060462,60,904.062835
-0.96061504,56,907.638534
-1.0820765,58,910.854999
-0.9846244,59,913.8537
-1.0132866,59,916.813371
-0.917808,60,919.594779
-1.0102243,59,922.563539
-1.0144647,60,925.456886
-0.9034859,60,928.488142
-1.0816233,60,931.398967
-1.0092279,60,934.252337
-1.0438365,58,937.086706
-0.94862944,61,940.793158
-1.009676,59,943.901605
-1.0450987,59,946.903253
-0.965412,59,949.851686
-1.1602198,63,952.795548
-1.0258008,60,955.573589
-0.9400461,58,958.295033
-1.0154697,60,961.468039
-0.9964561,60,964.398272
-1.0131336,60,967.341352
-1.0214256,60,970.319984
-0.9338361,59,973.461593
-0.9818331,59,976.317266
-1.0128379,59,979.100787
-1.0607291,60,982.756829
-0.9370117,59,986.110032
-1.0800947,59,989.076196
-1.0022541,56,991.829209
-1.080881,59,994.533019
-1.0761751,60,997.394294
-0.99175894,59,1000.294537
-0.9642064,59,1003.754978
-0.9877028,59,1006.711317
-1.0145655,60,1009.551972
-1.1589551,58,1012.395553
-1.0197122,59,1015.110273
-1.0535443,59,1017.939949
-1.0430464,59,1021.313081
-0.896733,57,1024.24479
-1.0050987,59,1027.903048
-0.98673946,59,1030.819376
-0.9419858,58,1033.523825
-1.1220689,60,1036.359198
-1.0905262,62,1039.391677
-1.1028119,59,1043.554909
-1.0716075,60,1046.920512
-1.1859751,59,1049.923584
-1.0524567,60,1052.850834
-0.93005955,58,1055.559186
-1.1028234,62,1058.5309
-1.0728248,58,1061.484365
-1.1353244,62,1064.484934
-1.0297251,60,1067.456594
-1.0376171,60,1070.451697
-1.0489737,62,1073.492063
-1.0275668,60,1076.415879
-0.9849277,60,1079.241126
-1.1235313,60,1082.205165
-1.0197134,61,1085.223801
-1.0730789,60,1088.202551
-1.0221325,60,1091.099315
-1.0745584,62,1094.337606
-1.1717174,58,1097.304207
-1.107966,61,1100.390271
-1.0271876,61,1103.440062
-1.0767186,61,1106.545891
-1.1277721,59,1109.416235
-1.086819,62,1112.4175
-1.079239,61,1115.488831
-1.0837517,59,1118.439663
-1.0593947,60,1121.391287
-1.0434334,60,1124.344839
-1.1625259,59,1127.399299
-1.1598098,59,1130.153466
-1.0706593,60,1133.103675
-1.049952,61,1136.074136
-1.1104645,59,1138.876802
-1.1346277,58,1141.716325
-1.1066079,59,1144.524691
-1.073498,60,1147.45008
-1.0604155,60,1150.268762
-0.876135,60,1153.142694
-1.0618755,60,1155.968724
-1.0693485,60,1158.866101
-1.0716825,60,1162.218647
-1.1228904,61,1165.155799
-1.0085404,62,1169.057607
-1.0487943,60,1172.383261
-1.0168856,59,1175.128419
-1.0859354,59,1178.247842
-1.0245364,60,1181.107494
-1.0438192,59,1184.104677
-1.049991,59,1186.839733
-1.0029998,59,1189.824734
-1.0552522,61,1192.74626
-1.0379584,60,1195.519861
-0.9804666,59,1198.46193
-1.0235633,58,1201.205702
-1.220884,62,1204.245924
-1.0712633,60,1207.227689
-1.0806957,61,1210.092564
-1.0864007,62,1213.002192
-1.0369117,59,1215.903001
-1.103551,61,1219.51
-1.0999157,61,1222.712542
-1.100596,62,1225.802372
-1.0566745,60,1228.633639
-1.0566082,60,1231.437948
-1.0563906,62,1234.324749
-1.0776099,61,1237.873754
-1.0680577,60,1240.81128
-1.0654461,60,1243.729674
-1.1759365,62,1246.86362
-1.083753,59,1249.557425
-1.039452,60,1252.399626
-1.0840932,60,1255.815782
-1.0569845,60,1258.811015
-1.0619248,61,1261.80121
-1.0487777,60,1264.762547
-1.052548,61,1267.623522
-0.97050387,58,1270.311871
-1.0343585,60,1273.301902
-1.0805155,60,1276.029271
-1.0590669,61,1278.864358
-1.1059171,62,1282.285589
-1.0428131,60,1285.168949
-1.0692888,61,1288.209849
-1.0309684,61,1291.27743
-1.0436487,59,1294.012051
-1.0730871,60,1296.851264
-1.0742005,60,1299.75313
-1.0439532,61,1303.631062
-0.93702966,58,1306.712969
-1.0611459,63,1309.796661
-1.0940073,60,1312.648752
-1.0231296,60,1315.430589
-1.0612086,64,1318.623447
-1.0635126,60,1321.492361
-0.9627484,63,1324.486603
-0.91866076,59,1327.884541
-1.0639518,60,1330.835891
-1.1189251,63,1333.722528
-1.1758842,61,1336.840078
-1.054212,60,1339.603518
-0.9819743,59,1342.359458
-1.0291741,61,1345.481007
-1.0568072,60,1348.356422
-1.0612407,59,1351.215166
-1.1063495,59,1353.955902
-1.0724721,61,1356.971016
-1.0838895,61,1359.795022
-1.0342444,59,1362.626734
-1.0891423,61,1365.923677
-1.0443709,62,1369.004497
-1.0463899,60,1372.077316
-0.9991524,60,1375.058676
-1.1057719,63,1378.065517
-1.0366579,59,1381.297147
-1.0680242,60,1384.22047
-1.1174791,61,1387.41164
-1.029267,61,1390.344196
-1.0423292,61,1393.240002
-1.0786271,63,1396.313307
-1.0762035,60,1399.081752
-1.0464038,59,1402.025528
-1.0334846,58,1405.158398
-1.0949867,59,1408.400144
-1.0876924,61,1411.574465
-1.0159537,59,1414.45353
-1.0460901,60,1417.344691
-0.93773735,60,1420.126462
-1.0624983,61,1422.961266
-1.0971305,58,1426.179139
-1.0651116,59,1428.977386
-1.1642239,60,1431.920478
-0.98460966,59,1434.636154
-1.0327579,59,1437.371759
-1.0373619,60,1440.294105
-1.0071295,59,1443.146856
-1.0685834,59,1446.047042
-1.1272044,62,1449.079343
-1.0725914,61,1451.987393
-1.0850391,60,1455.187985
-1.1069446,61,1458.561017
-1.0974007,61,1461.518161
-1.0572947,60,1464.301505
-1.0975279,61,1467.485109
-1.0529952,59,1470.224167
-1.071831,59,1473.172161
-0.8689245,58,1475.914653
-1.0785519,58,1478.745013
-0.9614566,57,1481.405231
-1.0636046,60,1484.23837
-0.9811258,60,1487.659667
-1.168614,59,1490.696168
-1.0743262,60,1493.562173
-1.0957993,59,1496.551399
-1.0447515,60,1499.435734
-1.1385292,57,1502.260324
-1.1000255,61,1505.963846
-1.1878294,58,1509.212234
-1.0553377,61,1512.754491
-1.0539936,61,1516.002684
-0.9794854,60,1518.793694
-1.0339869,60,1521.578205
-1.055715,60,1524.383172
-1.064432,59,1527.378306
-1.0360003,60,1530.327874
-1.0645403,61,1533.175531
-1.0479735,59,1536.056262
-1.0163804,60,1538.843269
-1.0514592,59,1541.566331
-1.0490052,59,1544.435302
-1.017717,60,1547.510181
-0.9977557,60,1550.454268
-1.0480323,59,1553.219485
-1.1840742,57,1556.042878
-1.0330683,60,1558.795317
-1.0379062,59,1561.571198
-1.0582111,59,1564.719618
-1.0674558,59,1568.496095
-1.0369419,61,1571.744384
-1.0363963,59,1574.594471
-1.0545386,59,1577.431038
-1.0179474,59,1580.252427
-1.0573814,59,1583.187008
-1.0821813,63,1586.389054
-1.0579954,59,1589.44448
-1.0523921,59,1592.378322
-1.0538038,59,1595.125061
-1.0435566,60,1598.033996
-1.013527,58,1600.752195
-1.1045729,61,1603.689992
-0.99916583,58,1606.465893
-0.9720901,58,1609.126474
-1.0481514,59,1612.546043
-1.0807778,59,1615.406487
-1.1202153,58,1618.136654
-1.04136,58,1620.944503
-0.97259134,60,1623.694505
-1.0219655,58,1626.369617
-0.9646284,56,1629.135028
-0.9764511,58,1631.92143
-0.9925444,58,1634.986672
-1.0571407,60,1637.941434
-1.01772,59,1640.910632
-1.0464982,59,1643.712908
-1.0743042,60,1646.748711
-1.0578842,59,1649.535477
-1.0254563,58,1652.249223
-1.0555769,59,1655.322548
-0.9993574,58,1658.914486
-1.0804074,59,1661.965736
-1.0670375,59,1664.937034
-1.2157203,58,1667.655481
-1.085376,58,1670.304949
-1.0735089,59,1673.012431
-1.05707,59,1676.106106
-1.1538315,58,1678.832656
-1.3509903,60,1682.11732
-1.1587671,58,1684.922068
-1.0718219,59,1688.189063
-1.0155799,59,1690.929765
-1.024688,58,1693.607536
-1.0282506,58,1696.547922
-1.0878906,58,1699.268631
-0.9979375,60,1702.055089
-1.0046382,59,1704.774743
-1.0389084,59,1707.510993
-1.0291578,58,1710.184413
-1.1253428,62,1713.060195
-1.0396413,58,1715.579963
-1.050901,58,1718.154895
-1.0484458,60,1720.791345
-1.0609176,58,1723.382002
-1.078325,57,1725.932618
-1.0697254,59,1728.566365
-1.0595351,58,1731.302005
-1.0780865,59,1734.03652
-1.0610636,58,1736.698406
-1.020285,58,1739.390033
-1.0594002,59,1742.143647
-0.9954411,59,1744.887249
-1.0469573,58,1747.586741
-1.07402,60,1750.401744
-1.1045817,59,1753.171807
-1.0983397,59,1756.018906
-1.0344297,58,1758.741763
-1.0689411,59,1761.507838
-1.0488199,59,1764.263972
-1.0613093,59,1767.038193
-1.0591452,59,1769.797811
-1.0690405,60,1772.598197
-1.0427222,58,1775.328286
-0.90082526,58,1778.101101
-1.0687703,59,1780.830857
-1.1346086,61,1783.536216
-1.0688643,60,1786.200239
-1.0661917,57,1788.975458
-1.0072393,60,1791.977937
-1.0436114,58,1795.029183
-1.089008,62,1798.186711
-1.0581437,59,1801.157808
-1.0905633,59,1804.237626
-0.95000935,59,1807.255339
-1.0834402,59,1810.217571
-1.0436385,59,1813.149283
-1.0456991,59,1816.127997
-1.0906755,59,1819.076318
-1.0803063,59,1822.043804
-1.2268128,60,1825.165263
-1.1600945,60,1828.148585
-1.1105101,60,1831.219076
-1.0363576,59,1834.103583
-1.0854714,59,1836.923676
-0.95517427,59,1839.696528
-1.0913135,59,1842.43027
-0.99797434,59,1845.218412
-1.0304083,58,1847.904118
-1.022071,58,1850.808113
-1.0765284,60,1853.775908
-1.027174,59,1856.661604
-1.0149245,59,1859.71891
-1.0922741,60,1862.916084
-1.0939174,58,1865.768965
-1.0391551,58,1868.555765
-1.061146,58,1871.526435
-1.0860298,60,1874.713717
-1.0374311,58,1877.777731
-1.0475154,58,1880.580784
-1.1002591,60,1883.456078
-1.0518183,58,1886.417363
-1.2943424,57,1889.174749
-1.1781654,59,1892.105901
-1.0672214,58,1894.946429
-1.0312197,57,1897.733057
-1.0356921,58,1900.894748
-0.98792225,59,1903.874167
-0.86665434,58,1906.7786
-1.0168532,59,1909.580659
-1.0023345,59,1912.46462
-1.1124552,59,1916.33884
-0.996699,58,1919.705909
-1.0720873,57,1922.863683
-1.111646,58,1925.91639
-1.0447487,58,1929.455344
-1.0397336,58,1932.644744
-1.1141982,57,1935.266682
-1.008111,58,1937.747453
-0.9749346,58,1940.239346
-1.034632,58,1942.639132
-1.0523189,61,1945.426033
-1.0429503,58,1947.905637
-1.0272154,60,1950.929753
-1.0614907,58,1954.407619
-1.1273446,57,1957.483856
-1.0673811,58,1960.731991
-1.1334846,57,1963.89218
-0.9897824,59,1967.198289
-1.0512221,58,1970.378303
-1.0410429,58,1973.696848
-1.1378224,62,1977.012915
-1.0669651,60,1979.895022
-1.0908456,55,1982.550012
-1.3164984,56,1985.252902
-1.0381252,61,1988.139707
-1.1339025,58,1990.961493
-1.0157415,58,1993.73096
-1.0356972,59,1996.454522
-1.0498393,58,1999.605061
-1.0525377,61,2002.528739
-1.086389,59,2005.277716
-1.0887206,60,2008.200492
-1.0087901,59,2011.017253
-1.1096228,58,2013.824059
-1.0178342,58,2016.620867
-1.084003,57,2019.685827
-0.9857395,60,2022.559842
-1.118578,57,2025.381771
-1.0058303,57,2028.061368
-1.0843335,58,2030.793118
-1.001153,58,2033.550709
-1.0359436,58,2036.238707
-1.1690125,57,2039.209764
-1.0998079,59,2041.998163
-1.0641644,57,2044.840003
-1.0313187,58,2047.649777
-1.0546294,59,2050.537881
-1.0313454,58,2053.242865
-1.0495815,58,2055.974941
-1.020535,59,2058.825759
-1.1047677,61,2061.731393
-1.0936021,58,2064.450095
-1.1375146,57,2067.159231
-0.917212,58,2070.272774
-1.1440299,58,2073.091833
-1.0282981,58,2075.888684
-1.1309528,59,2078.617124
-1.0637565,58,2081.318505
-1.042793,59,2084.158753
-0.99397916,58,2086.82436
-1.1342454,57,2089.425321
-1.1376748,57,2092.107723
-1.0396019,57,2094.89475
-1.0705831,58,2097.634062
-1.0471461,58,2100.424788
-1.1015304,62,2103.315763
-1.0900592,58,2105.991095
-0.9720689,58,2108.724094
-1.016779,58,2111.410888
-1.0695897,59,2114.227914
-1.0994811,61,2117.134821
-1.0613649,59,2119.955232
-1.0377411,58,2122.837576
-1.0738423,57,2125.55904
-1.1051737,59,2128.363009
-1.0301195,58,2131.266454
-0.98088956,58,2134.070589
-1.1518806,57,2136.788537
-1.0307958,58,2139.576833
-1.0007181,58,2142.350193
-1.0311127,59,2145.158961
-1.0198015,58,2148.049249
-1.0922648,57,2150.750055
-1.0597994,58,2153.537076
-0.95040095,58,2156.328031
-1.0918776,58,2159.101892
-1.0688801,63,2162.15455
-1.2325327,59,2165.043542
-1.0774424,58,2167.727922
-1.1083862,58,2170.319802
-1.0476143,59,2172.835366
-1.0940405,59,2175.169026
-1.1203556,59,2177.459712
-1.041599,59,2179.810363
-1.0812582,58,2182.304936
-1.0733441,57,2185.020376
-1.1277984,58,2187.729823
-1.1325017,58,2190.339326
-1.1739594,58,2192.71996
-1.0469264,60,2195.047626
-0.9737461,59,2197.499219
-0.9280169,58,2199.884851
-1.0356398,58,2202.228508
-1.0913874,59,2204.599149
-1.0960258,60,2207.026756
-1.177042,59,2209.427379
-0.9613513,58,2211.846991
-1.036571,59,2214.228626
-1.0182567,59,2216.597266
-1.1363394,63,2219.168791
-1.0633221,59,2221.574412
-1.0911772,59,2223.975039
-1.0916411,59,2226.352673
-1.0770372,59,2228.88622
-1.0066859,58,2231.219881
-1.0709987,59,2233.624502
-1.0693533,59,2236.013132
-1.0173782,57,2238.327804
-1.2188771,59,2240.789392
-1.060087,58,2243.170027
-1.0028547,58,2245.564654
-1.1450763,57,2247.905311
-1.1145772,59,2250.294943
-1.088586,58,2252.668581
-1.0830365,61,2255.14416
-1.0373744,59,2257.644726
-1.0185997,59,2260.048349
-1.1753076,57,2262.338035
-1.0673227,60,2264.75365
-1.1674125,58,2267.118293
-0.9762014,59,2269.486934
-1.1627113,62,2272.041471
-1.0056105,59,2274.523046
-1.0326271,60,2276.971643
-1.0071869,59,2279.356276
-1.0391661,58,2281.714922
-1.0615433,58,2284.095558
-0.9905214,58,2286.511173
-1.0645399,58,2289.039722
-1.0258428,59,2291.441343
-1.0209018,58,2293.802989
-1.0377858,57,2296.128657
-1.1016262,58,2299.018131
-1.1217155,59,2301.755237
-1.044536,59,2304.457182
-0.97255623,59,2307.260159
-1.0893347,60,2309.953349
-1.0965232,60,2312.615302
-1.0843272,60,2315.635355
-1.0922137,58,2318.2672
-1.0823318,58,2320.936035
-1.0673052,58,2323.458257
-1.1123834,60,2326.128247
-1.0160813,60,2328.960493
-1.0805985,59,2331.743618
-1.1097376,60,2334.584951
-1.0364407,58,2337.151049
-1.0766933,58,2339.620336
-0.9507089,59,2342.229455
-1.0643432,60,2345.092881
-1.061954,58,2347.84563
-0.923483,59,2350.588148
-1.0250999,58,2353.061239
-1.0731617,62,2355.967332
-1.017688,59,2358.738933
-1.0977057,60,2361.401853
-1.0689847,58,2363.977344
-1.1063104,60,2366.53808
-1.0644134,58,2369.168064
-0.99044776,58,2371.95601
-0.9591776,58,2374.561901
-1.0485706,58,2377.217619
-1.0335511,58,2379.816732
-1.0176457,58,2382.498926
-1.0381795,58,2385.014805
-1.0842948,58,2387.562005
-1.0588673,58,2390.066568
-1.0796771,58,2392.679203
-1.1063209,58,2395.133206
-1.0679014,59,2397.619702
-1.0058833,58,2400.349162
-1.056974,59,2402.887764
-1.0780923,59,2405.461697
-1.1127001,57,2407.962948
-1.1326259,58,2410.492139
-1.0363926,58,2412.917328
-1.0138024,58,2415.39718
-1.0779947,58,2417.849623
-1.113318,58,2420.538113
-1.0656294,58,2423.041843
-1.1119013,58,2426.28009
-1.0975038,59,2429.103889
-1.0108182,58,2431.684041
-1.0682446,58,2434.309002
-1.0930245,58,2436.954098
-1.0717047,59,2439.909004
-1.1339614,58,2442.857836
-1.0650612,58,2445.601168
-1.0784576,58,2448.465777
-1.0712976,58,2451.233878
-1.0871493,58,2453.816849
-1.0173433,58,2456.471329
-1.0733703,58,2459.255946
-1.0829085,60,2462.478886
-1.0442146,60,2465.331442
-1.047376,59,2468.151376
-1.0177518,58,2470.796252
-1.1015694,58,2473.71381
-1.1077609,58,2476.727489
-1.0614376,58,2479.415265
-1.0152843,59,2482.321234
-1.0331161,59,2485.19407
-1.0908306,59,2487.915735
-1.1083623,59,2490.551206
-0.9962577,60,2493.37805
-1.002495,58,2496.416049
-1.0779818,57,2499.115231
-1.0230093,60,2501.952543
-1.1323448,58,2504.644424
-1.0297081,57,2507.203888
-1.0661633,58,2509.783349
-1.0662004,58,2512.572042
-1.0094892,59,2515.227166
-1.0409181,58,2517.837135
-1.4836382,60,2520.679776
-1.0468677,61,2523.759031
-1.025844,59,2526.613019
-1.1365087,59,2529.457737
-1.0403616,58,2532.096011
-1.0967497,59,2534.73861
-1.0629414,58,2537.412205
-1.0243772,58,2540.139338
-1.0576638,58,2542.755805
-1.0049039,58,2545.614083
-1.0497473,58,2548.653904
-0.9801442,59,2551.600577
-1.0473925,58,2554.358827
-1.0953323,59,2557.125613
-1.0763572,58,2559.915506
-1.0284537,59,2562.741834
-1.0554737,58,2565.548984
-1.2556797,57,2568.339013
-1.1513946,58,2571.236945
-1.0228488,59,2574.106998
-1.1029283,58,2576.760468
-1.0984056,60,2579.631842
-1.0568993,59,2582.6186
-1.0580115,58,2585.226847
-1.0528975,59,2588.120178
-1.0032221,58,2591.134719
-1.1548797,57,2593.999975
-1.0286888,58,2596.995356
-1.0834835,60,2599.751353
-1.0399028,58,2602.658769
-1.1389809,58,2605.360787
-1.042646,58,2608.191578
-1.0655874,58,2611.18859
-1.0915936,58,2614.239475
-1.0368063,59,2617.28456
-1.0394529,58,2620.15368
-1.1501452,58,2622.922973
-1.0512137,58,2625.576681
-1.0571562,58,2628.301384
-1.0758547,58,2631.031164
-1.1293023,56,2633.686596
-1.0722622,58,2636.440987
-1.0487663,58,2639.151462
-1.0482312,58,2641.910892
-1.153522,60,2644.998749
-1.1346537,58,2648.068583
-1.2667627,58,2651.037687
-1.0338494,59,2653.903473
-1.0376012,58,2656.910641
-1.0240989,62,2659.909366
-1.0657024,58,2662.829809
-1.1595336,58,2665.633473
-0.99524224,59,2668.440566
-1.064596,58,2671.165568
-0.9133297,58,2674.786317
-1.1087333,58,2678.313004
-1.0367609,59,2681.251481
-1.0542105,59,2683.948311
-0.942257,58,2686.658792
-1.1244048,60,2689.404678
-1.0028245,58,2692.119183
-1.0961353,57,2694.68173
-1.070099,58,2697.253911
-1.1290225,58,2699.856454
-1.0488299,58,2702.427033
-1.1035064,58,2705.066084
