#{"t_start": 1631340676.7581701, "env_id": null}
r,l,t
-0.92455876,62,99.460941
-0.91452855,64,100.911108
-1.1201074,66,102.466217
-1.1203187,63,103.972353
-0.98024774,65,105.498477
-0.9101895,61,106.916664
-1.1495094,65,108.436795
-1.0537158,67,109.984906
-1.1939027,64,111.502035
-0.9871053,63,112.94221
-1.1271725,66,114.464335
-1.1829045,61,115.897535
-1.1345288,62,117.304707
-1.1191175,64,118.786857
-0.9698636,62,120.188053
-0.83724177,63,121.642221
-0.9938745,64,123.103383
-0.9496517,65,124.600522
-0.9063245,63,126.042696
-1.1015997,65,127.563823
-1.0197406,63,129.025985
-1.151552,63,130.457164
-1.1790934,63,131.907333
-1.2099031,65,133.353503
-1.1926084,67,134.91061
-1.1669414,64,136.378768
-0.8235017,61,137.763974
-0.7702411,61,139.160172
-1.2409196,66,140.710305
-0.8807506,63,142.188437
-1.0111957,59,143.52667
-1.3026992,67,145.063789
-0.8775872,62,146.503961
-0.99489355,60,147.873176
-1.1697737,62,149.294361
-1.2613119,59,150.672571
-1.2548277,64,152.149725
-1.258885,60,153.533929
-1.2417779,62,154.99911
-1.1874199,61,156.417276
-1.1099527,65,157.934405
-0.9342501,63,159.392571
-1.1315082,65,160.898705
-1.2485535,60,162.325887
-1.257517,62,163.774058
-1.167709,63,165.228222
-1.2022066,61,166.661404
-1.2154531,63,168.088584
-1.0072033,67,169.685687
-1.0912079,62,171.11285
-1.2024741,63,172.590001
-1.0163751,59,173.942226
-1.2041442,62,175.352418
-1.0204209,66,176.890535
-1.0477883,64,178.40069
-1.1119581,64,179.898809
-1.1624498,63,181.352975
-1.1213713,65,182.875103
-1.2390078,62,184.304282
-1.2268226,60,185.701481
-1.0947107,66,187.233603
-1.207756,63,188.702761
-1.159373,64,190.205898
-1.0592141,62,191.644073
-0.96220934,63,193.124225
-1.181769,63,194.590384
-0.94741696,66,196.099519
-1.1699017,64,197.620646
-1.1526947,65,199.144771
-1.1872162,62,200.604934
-1.2027849,63,202.071095
-4.944703,14,202.39091
-1.2100441,63,203.883054
-1.0850002,62,205.351213
-1.0002776,64,206.858349
-0.92379045,65,208.343496
-0.91758657,65,209.859627
-1.2158446,62,211.317811
-1.0399276,64,212.816952
-1.0236745,65,214.324067
-1.2773631,63,215.829205
-1.2479107,62,217.308356
-1.1136991,65,218.843475
-1.0038319,65,220.398583
-1.3166715,63,221.856747
-1.2363248,61,223.282928
-0.93389356,64,224.805057
-1.1430126,63,226.288205
-1.1655566,62,227.735376
-1.1728822,64,229.224522
-0.99384934,64,230.728659
-1.1748363,65,232.232796
-1.2648588,60,233.646986
-1.1613197,62,235.091159
-0.9317567,65,236.669252
-1.2159451,63,238.354285
-1.0622646,60,239.984351
-1.1677514,63,241.61142
-1.0864577,65,243.149536
-1.2316974,66,244.699646
-1.1907537,66,246.264749
-1.2664669,60,247.697928
-1.2599633,63,249.168085
-1.1351271,65,250.712198
-1.1623161,63,252.187355
-1.2307056,63,253.664505
-1.2296493,62,255.139659
-0.9344713,66,256.699765
-1.219336,64,258.220894
-1.2424796,62,259.698045
-1.1995049,66,261.24216
-1.1730677,64,262.7423
-1.1964586,62,264.200463
-1.2591138,62,265.679615
-0.98535013,63,267.173757
-1.3452247,59,268.555986
-1.0769553,62,270.017128
-1.3016284,59,271.429319
-1.2291176,62,272.903472
-1.2911762,61,274.35864
-1.2295668,62,275.805807
-1.0193188,62,277.288956
-1.2417244,61,278.753116
-1.2027625,62,280.224273
-1.3044026,59,281.639482
-1.3140455,59,283.081634
-1.2451249,60,284.525807
-1.2445427,60,285.970978
-1.2893647,59,287.423144
-1.2255179,61,288.892304
-1.273832,60,290.322482
-1.2625825,59,291.731675
-1.0670978,59,293.157856
-1.2626796,61,294.589035
-1.0464301,61,296.031208
-1.2805856,59,297.467384
-1.204145,60,298.880574
-1.2532632,64,300.374717
-1.1298188,62,301.852869
-1.2349061,61,303.314033
-1.2441217,61,304.765198
-1.2500668,63,306.227361
-0.9890749,63,307.731498
-1.1678746,63,309.213647
-1.2283654,62,310.691801
-1.2252517,62,312.118982
-0.8528447,62,313.589139
-1.1979553,61,315.019319
-1.1527767,62,316.472487
-1.2312474,64,317.998611
-1.1799062,66,319.556716
-1.1490409,63,321.048861
-1.1854185,64,322.545003
-1.1680558,63,323.992174
-1.1825435,63,325.48132
-1.1393743,63,326.976464
-1.1885281,65,328.507583
-1.1774652,67,330.090677
-1.213675,65,331.635789
-1.1922742,62,333.123935
-1.1997252,66,334.680043
-1.1880382,62,336.131211
-1.1973021,64,337.677325
-1.160486,63,339.132491
-1.1094918,64,340.63063
-1.160753,63,342.084796
-0.87999904,64,343.602928
-1.1752485,63,345.084079
-1.1572503,63,346.572224
-1.2326128,64,348.090352
-1.2146951,62,349.556512
-1.26257,62,351.03966
-1.1500199,63,352.530806
-1.1475384,63,353.996965
-1.2215741,62,355.439158
-1.2031883,63,356.893305
-1.2003324,64,358.431423
-1.2107512,65,359.939558
-1.1798677,64,361.449692
-1.1627377,63,362.949831
-1.1849549,63,364.442973
-1.1818454,62,365.917129
-1.169698,63,367.438277
-1.1794609,63,368.94941
-1.1789895,65,370.46552
-1.2571834,61,371.912691
-0.8978637,63,373.433819
-1.1948866,66,375.012912
-1.1304715,62,376.504056
-1.17903,67,378.096146
-1.2087613,62,379.557306
-1.2261298,62,381.040456
-1.1666925,66,382.613553
-1.2221357,64,384.135682
-1.0874578,63,385.597842
-1.1724578,62,387.058006
-1.2885936,64,388.56714
-1.1880869,62,390.057284
-1.1438283,64,391.544433
-1.1705127,63,393.026602
-1.1909065,65,394.542711
-1.1381378,63,396.078831
-0.7527112,62,397.542994
-1.137185,63,399.060122
-1.1080856,64,400.548268
-1.1742294,63,402.031417
-1.1567358,66,403.624505
-1.1424758,64,405.179612
-1.1994146,63,406.684748
-1.2152004,61,408.135937
-1.1257701,63,409.650048
-0.8514184,64,411.179171
-1.134167,65,412.71729
-1.1778433,63,414.21443
-1.1798341,63,415.730561
-1.0691592,65,417.292665
-1.2083001,64,418.812792
-1.2368021,64,420.315931
-1.240746,62,421.80208
-1.214168,61,423.265242
-1.1354941,63,424.7324
-1.1728481,63,426.233539
-1.1100208,68,427.881593
-1.1656557,63,429.38373
-1.1413176,63,430.874875
-1.2308285,61,432.317048
-1.1909933,66,433.920129
-1.1383107,63,435.439259
-1.0956031,64,436.95439
-1.1107155,64,438.495505
-1.2097694,65,440.045617
-1.1317618,63,441.544756
-1.2194574,64,443.060887
-1.1563426,64,444.555031
-1.1604897,63,446.058168
-1.1398573,67,447.633267
-1.1224107,64,449.198369
-1.2986172,61,450.633545
-1.189929,65,452.166664
-1.1044335,64,453.669803
-1.0484344,63,455.175939
-0.94527453,66,456.753035
-1.2300959,63,458.249197
-1.1594125,63,459.764309
-1.115468,63,461.230466
-1.1489105,64,462.755592
-1.0035111,66,464.412641
-1.1542212,65,466.060698
-1.1722826,62,467.526857
-1.0575802,66,469.106949
-1.1553739,62,470.597094
-0.93299484,65,472.14121
-1.1242093,63,473.622359
-1.1280323,63,475.150487
-1.2207301,66,476.736573
-1.0563244,64,478.261699
-1.1100332,63,479.750845
-0.8171261,64,481.286964
-1.081074,63,482.74413
-1.0643805,65,484.300236
-1.0292026,65,485.850347
-1.1608274,64,487.382468
-1.0585396,63,488.889604
-1.0432696,64,490.420727
-1.1509762,65,492.021808
-1.0346808,66,493.651874
-1.0225579,65,495.186013
-1.1208943,66,496.76609
-1.1098891,65,498.283219
-0.9249914,65,499.819337
-1.0443592,64,501.347459
-0.98930764,65,502.904566
-1.1030598,64,504.403707
-1.0852393,64,505.946843
-1.0342555,65,507.498933
-1.1419519,63,509.013067
-0.7730522,64,510.521199
-0.87729365,65,512.085303
-0.8812958,64,513.620422
-1.158783,67,515.241492
-1.0522786,64,516.746629
-0.9421854,64,518.275751
-1.1005229,65,519.853847
-1.103248,64,521.380972
-0.85296273,65,522.930084
-0.8626403,64,524.493186
-0.9149864,65,526.05529
-0.88989705,65,527.585412
-1.0690231,65,529.127527
-0.7060587,64,530.640659
-0.926402,65,532.221753
-1.1652088,64,533.747878
-0.825812,64,535.284997
-0.82316357,64,536.800128
-0.96823716,67,538.445186
-0.9958877,66,540.023279
-0.7944324,64,541.540409
-0.90068203,65,543.096516
-0.7636381,64,544.666617
-1.0329542,65,546.204734
-0.795412,64,547.773834
-0.8680581,65,549.321947
-0.9880117,66,550.92003
-1.1097736,64,552.485132
-0.8991302,65,554.04324
-0.86489815,67,555.692293
-0.96873236,64,557.258396
-0.96441054,64,558.764531
-0.8548842,65,560.339628
-0.8933583,65,561.872749
-1.0893116,64,563.400875
-0.9167933,65,564.976969
-1.1143849,68,566.607033
-1.0688597,64,568.154148
-1.0094392,66,569.750234
-0.94008136,65,571.268362
-0.7873786,65,572.825468
-1.0504059,64,574.326606
-1.0879613,64,575.862725
-0.85318375,62,577.347875
-0.91383594,67,578.948957
-0.6909792,65,580.472082
-0.928242,66,582.067167
-0.9320518,64,583.642265
-0.8124553,65,585.207367
-1.0411017,69,586.861417
-1.0459296,64,588.37455
-1.0331762,64,589.937654
-0.8978183,69,591.614712
-0.98515576,66,593.233763
-0.90624964,66,594.803863
-0.83880967,65,596.349975
-0.8125621,65,597.92907
-0.7206525,64,599.48418
-0.9016363,65,601.071269
-0.9757579,65,602.628375
-0.87238985,65,604.194479
-0.8586053,65,605.756582
-0.9870881,68,607.410632
-0.8214392,64,608.903776
-0.8852582,65,610.491865
-0.8508707,68,612.136925
-0.9058425,65,613.708021
-0.8725675,64,615.228149
-0.9595535,65,616.787255
-0.83872634,65,618.327373
-0.91004044,65,619.898472
-0.72613245,65,621.460574
-0.9419579,66,623.041668
-0.8713833,64,624.566793
-0.84634006,65,626.110908
-0.9060581,64,627.620043
-0.82008505,65,629.171153
-1.0717643,64,630.722265
-0.9281444,69,632.363322
-0.81726235,65,633.902441
-0.95689887,66,635.450572
-0.99635524,67,637.064627
-0.75115025,65,638.606742
-0.9369978,63,640.142861
-0.87476915,65,641.724954
-0.8643406,65,643.281061
-0.68392247,66,644.869151
-0.8404046,64,646.403271
-0.7410721,67,648.018346
-0.9618608,66,649.576451
-0.9331749,63,651.101576
-0.9481991,61,652.586725
-0.92042005,61,654.033896
-1.0432973,63,655.54003
-0.9064609,66,657.125122
-0.9344484,62,658.60927
-0.9128776,62,660.089424
-0.75222605,63,661.615549
-0.98649114,60,663.057719
-0.88209033,61,664.513886
-0.9609715,58,665.917079
-1.0969341,59,667.337265
-1.0135028,58,668.732464
-0.9199721,63,670.2396
-1.1909939,61,671.693768
-0.894701,63,673.225889
-0.8732802,60,674.681053
-0.9212719,62,676.202181
-1.0243376,65,677.745295
-1.118341,65,679.346377
-0.73150355,61,680.817534
-0.8420167,60,682.269703
-0.97552097,63,683.790828
-1.0138384,63,685.322953
-0.9276265,67,686.956034
-0.80506724,63,688.494133
-0.890803,62,689.958292
-0.82306945,61,691.42545
-1.4200711,62,692.937583
-1.1400841,59,694.383754
-0.76436234,62,695.884892
-0.7973909,64,697.42501
-0.7571331,65,698.982119
-0.788381,66,700.561211
-0.83304423,64,702.109344
-0.7130687,64,703.664452
-0.86848515,65,705.259517
-0.733985,65,706.858601
-0.617443,65,708.431697
-0.7533097,64,709.990803
-0.7314979,65,711.552907
-0.92475206,64,713.086028
-0.7712521,65,714.657127
-0.9460715,64,716.220231
-0.755934,66,717.788332
-0.8083509,65,719.353437
-0.9266309,64,720.887575
-0.7626943,71,722.60459
-1.0300889,62,724.073729
-0.78195494,66,725.656819
-0.8590744,64,727.198934
-0.87146235,63,728.702073
-0.9322158,64,730.247186
-0.7982736,65,731.830281
-0.79809445,66,733.41537
-0.9530578,67,735.068441
-0.84972495,66,736.665506
-0.7097216,66,738.242601
-1.021055,64,739.798729
-0.90220946,59,741.235884
-1.053538,63,742.765009
-0.92697537,65,744.326113
-0.7415429,64,745.862231
-0.7986308,65,747.434332
-0.77785146,66,749.050404
-0.90138716,66,750.634495
-0.7456801,65,752.215588
-0.66949135,64,753.793682
-1.0577852,67,755.402759
-0.8912675,66,756.999844
-0.79612803,65,758.579937
-0.87665266,63,760.119056
-0.7433398,64,761.647178
-0.76571476,64,763.236267
-0.86563915,65,764.83835
-0.7892382,65,766.435432
-0.6747794,65,768.071494
-1.0213425,65,769.659584
-1.0579572,64,771.236679
-0.985959,66,772.829765
-0.93555444,66,774.431849
-0.7634632,63,775.949975
-0.8970569,66,777.548061
-0.85417503,65,779.132151
-0.9894563,64,780.689259
-0.9521185,67,782.330317
-0.8029042,65,783.946389
-0.7564713,65,785.510495
-1.0180681,70,787.205521
-0.9749616,65,788.815599
-1.0985789,62,790.321735
-0.8590301,66,791.921816
-0.97899884,63,793.472928
-0.92558485,65,795.039028
-0.6022414,65,796.609129
-1.0618292,64,798.185224
-1.016519,66,799.824284
-0.77712727,66,801.424366
-1.0002626,66,802.996466
-1.0940595,63,804.549574
-1.0106152,63,806.094688
-1.0525792,64,807.716758
-0.96490616,64,809.261872
-0.8858282,66,810.880943
-0.8396961,65,812.462036
-0.6376298,63,814.000156
-1.0185912,64,815.550265
-0.7341921,66,817.129359
-0.8456287,66,818.718448
-1.0791899,65,820.353511
-0.9174271,66,821.980598
-0.86911184,65,823.668611
-0.8830701,61,825.320662
-1.0986315,61,826.850785
-0.9087869,63,828.356922
-0.763511,66,829.949008
-0.8205474,65,831.544093
-0.94559795,65,833.117192
-0.69801486,64,834.70628
-1.092915,64,836.273382
-1.0252914,64,837.822494
-0.94320285,66,839.44956
-1.0424837,63,841.031652
-1.0505978,64,842.610746
-1.0369838,65,844.211848
-1.0316087,61,845.684983
-0.99178016,64,847.249086
-0.93204314,64,848.840177
-1.1252676,63,850.410276
-0.9462095,65,851.989367
-0.92088175,63,853.542476
-1.0256761,63,855.098584
-0.9459858,63,856.609718
-0.78801477,63,858.112856
-0.6534897,66,859.737923
-0.9131469,66,861.332011
-0.821335,63,862.869128
-0.9741132,66,864.488199
-0.9788438,66,866.098277
-1.0019819,67,867.743332
-0.941148,63,869.410377
-0.84086204,61,871.199351
-0.9475524,65,873.043297
-1.0936908,63,874.802286
-0.8654197,65,876.655224
-0.86730623,64,878.238313
-0.9288249,65,879.819407
-0.8700015,66,881.428505
-0.73477024,64,882.977597
-0.7198657,66,884.620653
-1.1302428,61,886.098805
-0.83427316,65,887.681898
-0.98570704,63,889.199028
-0.9141145,66,890.784119
-1.0482076,64,892.350222
-0.9398172,66,893.968292
-1.0593913,63,895.50741
-0.9988233,66,897.121504
-0.91029364,64,898.714592
-1.0377977,63,900.272678
-0.9793395,64,901.83678
-1.0100414,63,903.358907
-0.9255621,64,904.976979
-1.1736996,59,906.412157
-1.0637543,63,907.985255
-0.9767635,65,909.567348
-0.8404504,66,911.16543
-0.90380144,64,912.710544
-1.0753268,66,914.353603
-0.89595884,66,915.951685
-0.70274067,65,917.516788
-0.8032435,66,919.154849
-0.7866685,63,920.701962
-1.017508,62,922.243078
-0.8511446,68,923.882137
-0.9518126,68,925.564173
-0.93221974,67,927.216226
-1.0852169,63,928.761339
-1.0159779,64,930.361421
-0.98800457,65,931.980492
-0.84764963,67,933.590569
-0.93776697,66,935.205643
-0.94232553,65,936.756757
-0.7683745,67,938.415802
-1.0820239,70,940.133818
-0.80426085,65,941.75089
-0.70557797,62,943.317992
-0.9277273,68,944.977043
-0.92878485,66,946.577121
-1.0363835,66,948.216182
-0.92496085,67,949.843248
-0.82543534,63,951.357381
-0.97737527,67,953.044413
-0.8167233,65,954.627506
-1.0027611,64,956.180614
-0.7550292,65,957.775699
-0.86312866,65,959.338804
-0.95384437,66,960.947881
-0.9723533,65,962.527974
-1.0459602,67,964.160037
-1.0089326,66,965.761121
-1.0398723,65,967.351207
-0.8638881,63,968.91731
-0.90479076,66,970.517392
-0.921556,65,972.124491
-0.96716535,65,973.72955
-0.99599355,66,975.364612
-0.83576447,68,977.019663
-0.7464793,66,978.663741
-0.969056,66,980.318772
-1.0245997,65,981.921851
-0.9588334,65,983.515938
-1.0585775,64,985.085037
-0.8454101,66,986.724097
-0.8520241,66,988.342173
-0.9810019,64,989.905275
-0.93524265,65,991.455386
-0.9007224,65,993.065462
-0.88809943,64,994.599582
-0.8351689,62,996.138699
-0.9851094,65,997.72479
-0.9703576,64,999.323871
-0.93860143,68,1001.046884
-0.83038,65,1002.661957
-0.8034659,66,1004.299038
-0.9209234,65,1005.889127
-0.8668843,62,1007.43522
-0.9940505,66,1009.042298
-0.8628184,65,1010.639384
-0.8731791,65,1012.23147
-0.7449815,67,1013.905509
-0.9939349,66,1015.563559
-1.1051161,65,1017.153646
-0.9741046,66,1018.797703
-0.9782408,65,1020.417776
-0.86185396,65,1022.024853
-0.86445963,66,1023.652939
-0.95849067,65,1025.245007
-1.0438327,68,1026.945032
-0.932439,68,1028.652052
-0.9786297,68,1030.376063
-1.0066358,67,1032.035112
-0.8556508,66,1033.634195
-0.9494525,69,1035.370219
-1.0392432,64,1036.990291
-0.99176204,67,1038.640323
-0.80562466,70,1040.336353
-0.9237118,64,1041.954426
-0.9371188,66,1043.60148
-0.881577,67,1045.266524
-0.9098092,66,1046.91258
-0.9818923,69,1048.58764
-0.9593244,66,1050.239673
-0.9114235,68,1051.889727
-1.0624212,64,1053.46982
-0.8577443,70,1055.212819
-0.9184241,67,1056.876865
-0.82300025,68,1058.594879
-0.884712,65,1060.246935
-0.9737061,66,1061.894987
-0.8993309,66,1063.531049
-0.94482905,66,1065.145123
-0.9787659,66,1066.786183
-0.9905478,66,1068.420244
-0.9377357,65,1070.048312
-0.70616084,65,1071.639399
-0.80309236,67,1073.294451
-1.0529437,70,1075.013465
-0.7189825,66,1076.662518
-0.90222174,68,1078.335579
-0.8898108,66,1079.975619
-0.80415505,66,1081.640666
-0.86578244,66,1083.277727
-0.9619643,66,1084.922781
-1.0506157,69,1086.639796
-0.95038253,66,1088.296845
-1.0239829,65,1089.939905
-0.8992544,68,1091.663936
-1.0450809,67,1093.34795
-0.83283234,67,1095.004998
-1.0471143,66,1096.653053
-0.8842222,67,1098.309103
-0.9843461,68,1100.011128
-0.96590483,66,1101.714151
-0.9023968,64,1103.328225
-1.0182064,66,1104.972284
-0.93714267,67,1106.66731
-1.243078,69,1108.393323
-0.86381084,66,1110.030381
-0.8424338,66,1111.678438
-0.866214,66,1113.311501
-0.9194334,65,1114.962574
-0.9932646,67,1116.618603
-0.98040307,69,1118.323625
-0.8127004,66,1120.003662
-0.8847461,65,1121.605743
-0.92891175,69,1123.298773
-0.8092539,67,1125.084749
-0.911059,68,1126.756789
-0.93968177,66,1128.421855
-0.8618341,65,1130.053899
-0.9045516,66,1131.694978
-0.9585116,67,1133.356006
-0.8653353,64,1134.971079
-0.8657084,66,1136.638124
-0.96862215,68,1138.367131
-0.90933883,65,1140.00819
-0.8592966,66,1141.649248
-0.962689,67,1143.318291
-0.7331498,67,1145.006323
-0.8087959,65,1146.612404
-0.9357761,66,1148.264457
-0.8673289,66,1149.903535
-0.8852962,66,1151.58555
-0.9208269,67,1153.267585
-0.9142962,66,1154.917638
-0.799709,66,1156.577688
-0.8017181,66,1158.256724
-0.88257384,65,1159.887788
-0.84210265,68,1161.624792
-0.8987388,64,1163.254858
-0.85486954,67,1164.945889
-0.850987,65,1166.579951
-0.93703765,66,1168.222012
-1.1163619,64,1169.801103
-0.9619032,65,1171.451157
-0.93885595,65,1173.089219
-1.0710348,64,1174.660317
-0.7923351,65,1176.335356
-1.0536373,65,1177.976414
-1.0031967,69,1179.73041
-0.92597646,67,1181.403449
-0.9085035,67,1183.178432
-0.81563306,68,1184.88945
-0.97930527,66,1186.570486
-0.90339065,65,1188.16757
-0.81494975,67,1189.821624
-0.9065899,69,1191.576615
-0.9608493,67,1193.270643
-0.85954165,68,1194.994655
-0.8449843,66,1196.656701
-0.9671676,65,1198.303778
-0.990055,68,1200.052754
-1.0169129,67,1201.732791
-0.8722164,67,1203.400834
-0.84126526,65,1205.040894
-0.9259708,67,1206.724927
-0.9556507,67,1208.428952
-0.9849934,67,1210.096995
-0.8504188,66,1211.751046
-1.0239459,66,1213.411093
-0.91079706,64,1215.016173
-0.8862079,66,1216.676222
-0.9676691,65,1218.340267
-0.8773395,66,1219.982325
-0.9120479,65,1221.637376
-0.9967218,66,1223.314415
-0.9148933,68,1225.017438
-0.97265834,65,1226.632514
-0.93937606,64,1228.216605
-1.0433174,64,1229.855664
-0.96962357,66,1231.520708
-0.9637629,67,1233.229727
-1.0159361,67,1234.909764
-0.85387415,65,1236.564815
-0.95350075,66,1238.239854
-0.906103,66,1239.94088
-0.8879371,66,1241.610921
-0.84642386,66,1243.299954
-0.8996577,66,1244.973992
-0.8638367,65,1246.613053
-0.9870116,65,1248.198164
-0.8439259,66,1249.85919
-0.93169904,66,1251.522258
-1.0355731,66,1253.204272
-0.90380454,65,1254.846331
-1.0276227,65,1256.48539
-0.90836453,65,1258.148437
-0.8357002,66,1259.841466
-0.875138,67,1261.583488
-0.807696,64,1263.16656
-0.7678986,66,1264.830605
-0.9105571,66,1266.454673
-0.94202244,65,1268.129714
-0.9389556,61,1269.659837
-0.859867,67,1271.348866
-1.0125085,66,1272.970936
-0.93850565,65,1274.640978
-0.97358304,66,1276.29503
-0.994412,67,1278.00505
-0.79102135,66,1279.706073
-0.96958935,65,1281.387109
-0.7797031,66,1283.07614
-0.8930329,66,1284.775166
-0.83457315,66,1286.493181
-0.88284105,67,1288.210196
-0.9617371,67,1289.916219
-0.86974823,66,1291.594255
-0.9941801,65,1293.249306
-0.8367443,66,1294.898361
-0.98312455,66,1296.551413
-0.8921047,66,1298.186476
-0.73306525,66,1299.856518
-1.0401273,62,1301.477588
-0.78731877,64,1303.122643
-0.8971354,66,1304.808677
-0.9282105,65,1306.450736
-1.0033481,64,1308.091794
-1.0268731,66,1309.770832
-1.0230887,65,1311.41189
-1.0605134,65,1313.110915
-0.8118792,66,1314.836926
-0.8374092,64,1316.464992
-0.73263586,67,1318.161019
-1.0162241,66,1319.843055
-1.0017686,64,1321.451132
-0.9046576,67,1323.152157
-0.93158334,65,1324.842188
-0.87702,65,1326.496239
-0.8627404,65,1328.16928
-0.83041835,65,1329.814337
-0.92451787,65,1331.485378
-0.9028125,65,1333.101451
-0.93946016,67,1334.854447
-0.8345883,67,1336.558468
-0.95552087,65,1338.17754
-0.79195535,64,1339.823617
-0.912767,64,1341.499655
-0.943736,66,1343.180672
-0.83416474,66,1344.848714
-0.8865107,65,1346.532748
-0.86128414,66,1348.203792
-0.88166445,66,1349.880828
-0.8566698,67,1351.590848
-0.8964974,66,1353.289876
-0.98300445,67,1355.051863
-0.87291914,66,1356.711911
-0.8749003,66,1358.426928
-0.8457381,66,1360.107963
-1.0114087,65,1361.774007
-0.8591746,66,1363.556985
-0.7275951,65,1365.272003
-0.9424133,66,1366.972026
-0.8949802,66,1368.676051
-1.0975512,65,1370.326103
-0.84637994,65,1371.984154
-0.8243664,64,1373.637205
-0.97246474,65,1375.287259
-1.0500228,66,1376.961298
-0.93726724,67,1378.681311
-0.91861534,65,1380.352353
-1.1087182,66,1382.05038
-1.0040728,64,1383.730417
-0.81245244,68,1385.471417
-0.9387528,64,1387.116474
-0.9327379,68,1388.875465
-0.9419444,66,1390.496536
-0.9013079,66,1392.18057
-1.0284503,65,1393.921571
-0.9066277,67,1395.665572
-0.97270906,66,1397.336612
-0.8978865,66,1399.022645
-0.9048598,67,1400.704682
-0.9723685,63,1402.340743
-0.9639198,65,1403.976825
-0.97073734,64,1405.619863
-0.95329946,71,1407.506781
-0.90998787,67,1409.2148
-1.1005378,65,1410.855859
-0.95852953,65,1412.504915
-1.1210655,65,1414.173956
-0.9212245,67,1415.881978
-0.99251723,68,1417.610986
-0.9467063,66,1419.299017
-0.9500338,67,1421.00504
-0.95115536,67,1422.695069
-0.8872371,66,1424.393096
-0.93993366,66,1426.102117
-0.9443053,62,1427.668217
-1.0095159,66,1429.35525
-1.013729,65,1431.035287
-0.89491963,65,1432.706329
-0.9529743,65,1434.348386
-0.90423024,66,1436.050431
-0.85126674,66,1437.741441
-0.96748924,66,1439.432471
-0.96863186,66,1441.106512
-0.86958885,66,1442.776553
-0.90518886,67,1444.487572
-0.9028552,65,1446.162611
-0.7701195,65,1447.788679
-0.9376454,66,1449.431737
-0.9179282,66,1451.105776
-0.9129973,66,1452.788811
-1.0604224,65,1454.439864
-0.88764715,68,1456.180866
-1.1080402,69,1457.936859
-1.1045939,68,1459.664867
-0.897373,66,1461.361894
-1.0352486,64,1462.989961
-1.0240818,66,1464.672996
-1.0369825,65,1466.35903
-1.0173824,61,1467.92613
-1.0699534,68,1469.677126
-1.0094256,66,1471.359161
-0.9873971,65,1473.013214
-1.0476636,63,1474.632284
-0.94734997,66,1476.350299
-0.95260227,65,1478.064316
-1.0306733,65,1479.721366
-0.9695566,68,1481.459368
-0.99639934,66,1483.152397
-1.0424058,64,1484.837452
-0.9187678,65,1486.537457
-1.028736,66,1488.200502
-0.9808539,66,1489.900527
-1.0746175,65,1491.578565
-1.0076808,66,1493.278611
-0.9702103,64,1494.926645
-1.0565187,64,1496.589692
-0.892118,66,1498.299712
-0.86266327,65,1499.954761
-0.94709533,66,1501.623805
-0.9462828,66,1503.303842
-0.95708776,69,1505.043843
-0.9131725,66,1506.762857
-0.8666448,66,1508.463881
-0.8623005,66,1510.13992
-0.65110844,65,1511.845942
-0.92197704,67,1513.571952
-1.033993,66,1515.278975
-1.046787,66,1516.932026
-0.8168193,68,1518.669029
-0.8057709,63,1520.319084
-1.0153778,66,1522.00012
-1.0457324,68,1523.753113
-1.0310744,66,1525.43315
-0.8639822,65,1527.121183
-0.954409,65,1528.789225
-0.9343368,64,1530.477258
-1.0318235,65,1532.196273
