#{"t_start": 1631345800.3188245, "env_id": null}
r,l,t
-0.91887224,71,416.002404
-0.7923516,73,418.140178
-0.65032965,69,420.157021
-0.7028344,70,422.19785
-0.7900264,76,424.401587
-0.7347028,78,426.656295
-1.0381346,82,429.014945
-0.7153846,75,431.191693
-0.9656295,76,433.419416
-0.80283815,78,435.67914
-0.6324245,81,438.030771
-0.80218416,80,440.380423
-0.85874695,77,442.590156
-0.9473406,77,444.861854
-0.5833207,76,447.018617
-1.1147469,77,449.248338
-1.1197557,77,451.497049
-0.6508424,80,453.843703
-1.1339294,78,456.136387
-1.1372072,76,458.345121
-0.87656146,80,460.70077
-0.5499443,82,463.085402
-0.91551733,80,465.413067
-0.7675489,81,467.753725
-0.90190756,81,470.118369
-0.9828577,75,472.296121
-0.8296294,82,474.691746
-0.29999778,78,476.996425
-0.6677579,76,479.189188
-1.0329282,81,481.498842
-0.63987374,77,483.730562
-0.7896578,73,485.864338
-1.3934371,78,488.106054
-0.7782922,73,490.206848
-1.1199572,78,492.473548
-0.8547229,75,494.68628
-0.94970715,78,496.979963
-0.3735363,72,499.059772
-0.84885126,77,501.303484
-0.92954904,75,503.515216
-1.1019447,77,505.737942
-0.60578936,74,507.86772
-0.95621705,74,510.029481
-0.78638744,74,512.147266
-0.72648203,77,514.384984
-0.70237535,76,516.625698
-0.7781835,72,518.711521
-0.65080667,80,521.016181
-0.9796244,71,523.096986
-0.6951162,70,525.164799
-0.70834345,75,527.356544
-0.84376,77,529.584267
-0.3937969,76,531.785004
-0.9373748,73,533.884799
-1.1696713,73,536.030569
-0.874785,69,538.042415
-0.9832208,69,540.015283
-0.5260039,67,541.953172
-0.71025205,74,544.045971
-1.0388215,78,546.296681
-0.80450004,72,548.363495
-0.3874018,77,550.593217
-1.1361973,77,552.849922
-0.75758696,73,554.969708
-0.6862456,79,557.281381
-0.8199272,81,559.623059
-0.8341458,77,561.847762
-0.81741416,77,564.092475
-0.81207865,74,566.244241
-0.9513374,77,568.447978
-0.26685566,74,570.590748
-0.7342785,72,572.685568
-0.44720617,75,574.874293
-1.0444119,74,577.104013
-1.1257303,74,579.269771
-1.045975,84,581.71237
-0.68634903,76,583.908131
-0.7934829,71,585.938946
-0.036895785,75,588.086714
-0.75944793,75,590.244477
-0.8297386,77,592.480196
-0.10428702,79,594.80686
-0.9884567,75,596.981613
-1.1597599,81,599.340261
-0.8418441,72,601.430062
-0.9624234,70,603.446905
-0.8361035,73,605.584679
-1.0657123,70,607.610518
-0.57020825,80,609.901204
-0.73161626,73,612.019009
-0.9691015,78,614.262703
-0.6595595,70,616.306531
0.30808783,76,618.484281
-1.1350545,75,620.685019
-0.34040028,73,622.839804
-1.1255813,72,624.949575
-0.90775025,76,627.144315
-1.1043779,68,629.135173
-1.116444,72,631.215983
-1.0921773,68,633.195846
-1.179866,79,635.510517
-1.1002518,75,637.713253
-0.9719903,75,639.913991
0.009091042,69,641.951823
-0.41671094,72,644.054617
-0.82283217,74,646.167405
-0.95230234,70,648.191244
-0.6886921,69,650.191097
-0.8019873,70,652.249918
-0.7172267,72,654.339719
-0.938812,64,656.205649
-0.6200757,72,658.297449
-0.7220865,71,660.35227
-0.92018354,72,662.457063
-1.0447874,73,664.564854
-0.8999857,67,666.511739
-0.96811664,71,668.558563
-0.9835343,70,670.584402
-0.9117432,69,672.602245
-0.74202967,71,674.667061
-1.0239588,68,676.717905
-0.71243715,69,678.720737
-0.49105793,70,680.780557
-0.65671784,73,682.882349
-1.0908386,69,684.891197
-0.5809684,72,686.965008
-1.0489178,67,688.91391
-0.76181567,71,691.025679
-0.6296361,72,693.147464
-0.55691206,68,695.126328
-0.579454,70,697.171155
-0.6940774,67,699.158016
-0.46180782,69,701.134883
-0.5271292,71,703.163719
-0.7278631,71,705.271509
-0.7573362,74,707.441266
-0.7197118,70,709.440122
-0.5075626,73,711.582889
-0.6714936,74,713.76264
-0.57050025,80,716.076313
-0.7624348,70,718.128136
-0.787507,71,720.243943
-0.72357774,75,722.428669
-0.74089694,77,724.649396
-0.78656125,69,726.655248
-0.6561446,73,728.802016
-0.7614968,74,730.959777
-0.7997617,75,733.150522
-0.6737487,71,735.227329
-0.8668798,72,737.323148
-0.9027155,73,739.439914
-0.60038215,74,741.715609
-0.6745326,74,743.873372
-0.5164248,73,745.977165
-0.70249337,73,748.062969
-0.45499617,74,750.236722
-0.97840977,72,752.353508
-0.5067653,74,754.521265
-0.43291315,79,756.816948
-0.94672674,75,759.020684
-0.65964556,70,761.051519
-0.7453087,71,763.128349
-0.9353068,77,765.347056
-0.6071394,70,767.41787
-0.41584516,69,769.434711
-0.5630578,68,771.418575
-0.77518564,69,773.442415
-0.69740474,71,775.496237
-0.6164778,75,777.666991
-0.5503327,68,779.818756
-0.7672965,71,781.916553
-0.88638777,73,784.033339
-0.56937546,72,786.10815
-0.6711591,72,788.168968
-0.54453456,73,790.31274
-0.691576,72,792.41853
-0.6105889,67,794.364416
-0.6859086,73,796.505188
-0.9037554,74,798.645959
-0.50539273,68,800.615829
-0.67025834,72,802.682644
-0.70131564,70,804.687515
-0.71766067,74,806.847259
-0.65510327,73,808.927064
-0.9327379,70,810.945926
-0.5872711,70,812.959752
-0.60918653,78,815.241442
-0.6310722,71,817.301262
-0.55534726,74,819.451028
-0.7531671,75,821.652765
-0.7298128,64,823.530688
-0.85388035,73,825.684452
-1.060714,75,827.912176
-0.59802264,72,829.996981
-0.74559563,68,831.979843
-0.647012,72,834.055652
-0.28533426,66,835.980548
-0.5402317,69,838.015381
-1.1520097,71,840.096188
-1.0624675,70,842.160004
-0.80688906,71,844.24581
-0.78662884,74,846.429555
-0.47893873,69,848.416437
-0.57815903,72,850.530204
-1.1504768,72,852.605016
-0.8642838,70,854.627874
-0.67380697,77,856.867569
-0.70410204,75,859.035326
-0.68618494,75,861.225071
-0.7085154,74,863.381834
-0.53785527,72,865.491625
-0.73119307,71,867.55444
-0.6447483,70,869.592272
-0.9526687,76,871.787013
-0.5277161,69,873.930786
-0.5226538,71,876.058563
-0.67342085,68,878.01644
-0.7819604,78,880.276145
-0.5787235,72,882.32897
-0.31913278,71,884.384789
-0.5197921,72,886.428617
-0.6923121,70,888.418476
-0.5506541,73,890.531265
-0.5908227,71,892.585085
-0.91840094,67,894.522975
-0.46639362,71,896.556808
-0.664527,74,898.693586
-0.6447233,72,900.784385
-0.74490005,70,902.802226
-0.76594937,76,904.996968
-0.692069,71,907.065781
-1.0455259,71,909.111608
-0.74457055,70,911.137446
-0.65992254,69,913.137299
-0.8444032,71,915.172133
-0.5841874,70,917.188976
-0.75083834,70,919.202821
-0.88960034,71,921.414551
-0.6006385,73,923.49236
-0.6284903,72,925.566174
-0.5129617,69,927.550033
0.28109312,75,929.723787
-0.7669672,72,931.791603
-0.73503584,70,933.824435
-0.6990004,73,935.921233
-0.7257841,69,937.920086
-0.7827023,72,940.026877
-0.49132925,75,942.180644
-0.9359136,71,944.217476
-0.69853395,70,946.251308
-0.71379584,71,948.307129
-0.7190187,68,950.228027
-1.0184568,69,952.261862
-0.32362148,71,954.32168
-0.713667,73,956.434469
-0.65898955,73,958.548257
-0.6941281,73,960.636059
-0.5948361,69,962.635912
-0.5057997,70,964.702726
-0.6073199,69,966.691586
-0.73969054,72,968.786388
-0.88138604,76,970.967134
-0.70998234,70,972.998989
-0.8634266,70,974.991826
-0.6523101,73,977.094621
-0.9595398,72,979.156438
-0.79495555,79,981.463114
-0.88589674,75,983.663852
-0.6809266,75,985.825612
-0.76713234,73,987.937401
-0.9195597,74,990.093165
-0.70576566,70,992.145988
-0.8830718,77,994.401695
-0.8456571,72,996.464513
-0.8191837,74,998.5783
-1.0531908,76,1000.787032
-0.85392445,76,1002.967781
-0.6409001,76,1005.155527
-0.55778223,73,1007.234335
-0.7196065,76,1009.457061
-0.837005,70,1011.493893
-0.8257638,71,1013.548713
-0.7558612,72,1015.619533
-0.7532674,71,1017.680343
-0.65164065,73,1019.790136
-0.57854044,71,1021.838959
-0.4211812,70,1023.871796
-0.5299799,72,1025.976586
-0.58217955,73,1028.102366
-0.79784894,75,1030.262128
-0.86653006,72,1032.33294
-0.59489846,71,1034.384764
-0.70619845,75,1036.562517
-0.9196261,70,1038.57738
-0.75455654,76,1040.817076
-0.78545797,72,1042.881891
-0.664846,73,1044.987684
-0.68177736,76,1047.14045
-0.55957454,76,1049.346183
-0.6215017,76,1051.51294
-0.4750838,75,1053.650715
-0.6804428,74,1055.821471
-0.5703269,74,1057.961244
-0.6255574,73,1060.053064
-0.57388455,76,1062.247785
-0.7837259,73,1064.360574
-0.2919506,76,1066.562312
-0.86827964,72,1068.682096
-0.7050542,72,1070.782889
-0.5502912,74,1072.902694
-0.7215867,75,1075.100413
-0.6450214,72,1077.162231
-0.9078752,77,1079.37996
-0.859957,76,1081.582695
-1.0291909,76,1083.778437
-0.67668635,75,1085.970181
-0.9850591,78,1088.197902
-0.8266042,73,1090.307694
-0.878822,72,1092.418483
-0.83489,75,1094.579243
-0.7576481,75,1096.770986
-0.7532284,76,1098.941743
-1.0816814,74,1101.08751
-0.64786863,74,1103.231282
-0.7199309,75,1105.392045
-0.97538084,75,1107.564795
-0.73937607,74,1109.698592
-0.66996115,71,1111.739401
-0.89287215,76,1113.927147
-0.45216805,78,1116.208858
-0.65163726,75,1118.392587
0.0065522017,76,1120.561345
-0.8713795,75,1122.74709
-0.5846247,75,1124.898855
-0.6327207,77,1127.123579
-0.7226254,75,1129.269347
-0.65683943,73,1132.151696
-0.5709787,75,1134.820164
-0.007039595,79,1137.183809
-0.1953315,78,1139.460503
-0.879458,71,1141.534317
0.036110498,73,1143.698073
-0.9609606,72,1145.803867
-0.74894947,73,1147.969624
-0.7881998,73,1150.076415
-0.48796493,75,1152.292144
-0.8693615,73,1154.4629
-0.8735038,70,1156.520719
-0.83403593,74,1158.668487
-0.8087792,73,1160.846238
-0.79295814,71,1162.93604
-0.8047969,72,1165.054827
-0.7008242,71,1167.090659
-0.34112224,71,1169.176483
-0.5404565,74,1171.327227
-0.7694806,72,1173.468
-0.949316,78,1175.812655
-0.53390694,73,1177.998403
-0.48122233,69,1180.036234
-0.7658553,71,1182.167011
-0.79807025,72,1184.322775
-0.9446527,73,1186.533507
-0.79718685,74,1188.74224
-0.81086135,69,1190.816051
-0.85442656,75,1193.074755
-0.7324703,76,1195.360445
-0.71212566,75,1197.663125
-0.8537188,74,1199.857866
-0.2853173,76,1202.123566
-0.8446941,74,1204.353289
-0.7025829,73,1206.571015
-0.5504199,70,1208.67281
-0.80524385,75,1210.880544
-0.9561913,67,1212.879398
-0.529955,71,1214.999182
-0.9700188,70,1217.104976
-0.60060185,71,1219.237772
-0.5708125,73,1221.445486
-0.91041565,74,1223.6912
-0.71738183,69,1225.742021
-0.73810697,75,1228.016718
-0.95960903,73,1230.213457
-0.7995119,73,1232.419193
-0.9193165,71,1234.562968
-0.2978127,76,1236.862646
-0.2202326,71,1239.076374
-0.78907126,72,1241.253126
-0.6396124,72,1243.421882
-0.6975599,70,1245.533672
-0.89978117,78,1247.90731
-0.7078207,75,1250.167013
-0.47186548,76,1252.428737
-0.73778373,75,1254.695416
-1.0043366,71,1256.873167
-0.9052524,79,1259.213825
-0.90027076,76,1261.499514
-0.9239649,75,1263.758219
-0.9428973,74,1265.966953
-0.6877132,74,1268.175685
-0.82265985,73,1270.372426
-0.7460081,71,1272.519194
-0.80986774,72,1274.65897
-0.7008833,75,1276.97464
-0.90771365,76,1279.235343
-0.89124596,77,1281.550016
-0.96933115,72,1283.70378
-0.95123476,71,1285.875535
-0.91580546,73,1288.091264
-1.049893,72,1290.254045
-0.8169475,75,1292.506732
-1.0620723,70,1294.633512
-1.15774,74,1296.861234
-0.81064963,71,1299.037989
-0.48318174,81,1301.467592
-0.8599496,71,1303.61736
-0.7623461,69,1305.714158
-0.9536652,74,1307.946877
-1.039136,71,1310.062664
-0.8591326,72,1312.228421
-1.0042044,69,1314.309228
-0.70773625,68,1316.364049
-0.79054093,70,1318.422869
-0.82505184,71,1320.51167
-0.74202317,76,1322.706413
-0.8021731,72,1324.815223
-0.89820254,73,1326.947001
-1.0202471,73,1329.124733
-0.86139035,72,1331.262506
-0.7159883,75,1333.47024
-0.9960333,74,1335.658984
-0.9571385,75,1337.898719
-0.8805455,73,1340.047467
-0.8855704,76,1342.318165
-0.84162277,77,1344.551884
-0.6969065,72,1346.667671
-0.8232672,73,1348.81644
-0.92223036,78,1351.113132
-0.8664984,73,1353.215916
-0.86565846,73,1355.376678
-0.94873124,78,1357.653371
-0.8630994,74,1359.795143
-0.9078092,72,1361.92492
-0.8529032,70,1364.022719
-0.68779415,75,1366.230452
-0.8931987,72,1368.402206
-0.93839556,72,1370.495005
-1.0753181,79,1372.849656
-0.7767683,78,1375.151337
-0.8215377,73,1377.548961
-0.8531603,71,1379.952582
-0.8463612,75,1382.27425
-0.91587394,79,1384.605914
-0.91930026,74,1386.771671
-1.0823545,74,1388.943427
-1.163513,75,1391.136169
-0.899905,73,1393.29693
-0.6436333,75,1395.52665
-0.89160347,72,1397.639441
-0.7815209,71,1399.760223
-0.76774514,70,1401.793057
-0.8788764,75,1404.024778
-1.0727758,72,1406.163549
-0.9460693,74,1408.341301
-0.56454617,69,1410.368139
-0.9327091,69,1412.456942
-0.72173506,77,1414.720663
-0.6091976,73,1416.890399
-0.729402,70,1418.969207
-0.75984,73,1421.15895
-0.6061416,70,1423.235779
-0.87800074,71,1425.367537
-0.7677669,69,1427.444345
-0.7811584,69,1429.540144
-0.75132376,70,1431.636942
-0.9592995,68,1433.692763
-0.97240865,69,1435.757578
-0.7160956,74,1437.938327
-0.81542426,74,1440.101087
-0.62385434,72,1442.209877
-0.8186999,70,1444.291684
-0.36275318,69,1446.309526
-0.603034,72,1448.429312
-0.4304819,73,1450.59507
-0.8734282,72,1452.761826
-0.87931323,70,1454.836636
-0.6763235,68,1456.878465
-0.6684814,75,1459.143166
-0.53035897,73,1461.309923
-0.48036566,69,1463.336763
-0.640159,69,1465.389584
-0.8186592,75,1467.607313
-0.65962267,70,1469.679125
-0.70789254,71,1471.789914
-0.5551068,75,1473.980657
-0.78154236,74,1476.185413
-0.5518728,76,1478.415134
-0.6325413,72,1480.53292
-0.51037407,73,1482.687664
-0.7207569,72,1484.816443
-0.6384451,73,1486.952219
-0.65114874,72,1489.054013
-0.48965773,71,1491.151811
-0.6441739,71,1493.259601
-0.4416485,76,1495.507332
-0.64364666,76,1497.751026
-0.91868865,71,1499.867833
-0.43758404,74,1502.042564
-0.81154567,71,1504.189332
-0.56818575,71,1506.293127
-0.64269453,69,1508.336974
-0.90268123,72,1510.46973
-0.8677419,75,1512.72044
-0.7885558,72,1514.840225
-0.44601288,73,1517.029969
-0.8231259,72,1519.156749
-0.47693166,76,1521.379474
-0.5214407,77,1523.679156
-0.6665341,74,1525.870919
-0.7495686,72,1528.004674
-0.638816,74,1530.15744
-0.6910044,72,1532.262234
-0.41016588,76,1534.525934
-0.7405241,77,1536.804629
-0.6299678,76,1539.090317
-0.6262097,70,1541.132146
-0.48582137,68,1543.166979
-3.1968715,11,1543.49579
-0.5216414,77,1545.785479
-0.81219053,69,1547.850293
-0.55453646,78,1550.152973
-0.579544,74,1552.328725
-0.6415984,73,1554.502477
-0.5425244,76,1556.74719
-0.5363075,77,1558.990906
-0.53245467,73,1561.173653
-0.63911587,75,1563.386405
-0.75211555,72,1565.481181
-0.66271174,72,1567.582978
-0.9555297,75,1569.836684
-1.0184333,73,1572.002442
-0.7023511,74,1574.217172
-0.6503745,73,1576.385928
-0.5900489,78,1578.733583
-0.576055,73,1580.955307
-0.49041262,74,1583.175035
-0.6258292,78,1585.446733
-0.46865135,75,1587.680451
-0.21942863,76,1589.941155
-0.74100554,77,1592.271817
-0.4373417,73,1594.429581
-0.9469178,79,1596.771236
-0.68966335,75,1598.995961
-0.64647573,71,1601.125741
-0.9522991,74,1603.343471
-0.5220338,78,1605.64215
-0.8457903,76,1607.889863
-0.4932102,77,1610.171552
-0.91014904,73,1612.328315
-0.97273153,79,1614.703952
-0.6270528,72,1616.856718
-1.0256317,72,1619.003488
-0.7319025,70,1621.095289
-0.61042875,77,1623.421953
-0.94438905,76,1625.700647
-0.8354011,77,1628.001328
-0.37822077,77,1630.294012
-0.61805797,75,1632.533727
-0.78291214,71,1634.646515
-0.6761597,74,1636.834282
-0.74558824,72,1638.989025
-0.63271683,75,1641.338678
-0.7795367,73,1643.613373
-0.65724355,74,1645.865083
-0.5485932,75,1648.078812
-0.8136043,79,1650.47144
-0.734912,79,1652.839082
-0.6689712,75,1655.027828
-0.84499586,76,1657.290529
-0.8245979,75,1659.530245
-0.98240083,81,1661.920874
-0.567906,75,1664.144598
-0.90594363,79,1666.534229
-0.6700713,75,1668.769946
-0.6932452,75,1670.987674
-0.56764185,70,1673.066482
-0.41519004,73,1675.21525
-0.87088937,74,1677.456964
-0.71820676,75,1679.675692
-1.0260615,71,1681.918405
-0.740626,74,1684.181108
-0.5604823,71,1686.37485
-0.6653184,77,1688.642549
-0.58815414,74,1690.828295
-0.47545245,79,1693.15796
-0.7749091,71,1695.291736
-0.52675647,74,1697.520459
-0.82989234,76,1699.765171
-0.4624583,78,1702.212766
-0.61147064,75,1704.492459
-0.7715021,77,1706.804134
-0.80449766,77,1709.07783
-0.17267597,77,1711.379509
-0.5179321,71,1713.521282
-0.6147712,73,1715.73701
-0.55739576,75,1717.978724
-0.41947436,79,1720.370355
-0.39218956,75,1722.577088
-0.5566906,72,1724.739848
-0.45379555,75,1726.961573
0.044810463,77,1729.278245
-0.6229603,74,1731.496994
-0.3429027,75,1733.763673
-0.14609607,75,1736.023376
-0.6751704,75,1738.234108
-0.55969405,74,1740.425853
-0.21634881,74,1742.608599
-0.12616622,76,1744.894289
-0.11360871,76,1747.200966
-0.6086578,74,1749.448677
-0.857513,69,1751.545474
-0.53637165,79,1753.928108
-0.41887125,72,1756.106879
-0.6289511,74,1758.33958
-0.6107933,76,1760.681235
-0.8097893,74,1762.864983
-0.5531028,74,1765.031741
-0.29573464,73,1767.222483
-0.8424375,72,1769.334273
-0.47504625,76,1771.579984
-0.7234868,77,1773.861676
-0.30319446,76,1776.124381
-0.33938515,78,1778.467036
-0.8209773,72,1780.624819
-0.3507661,73,1782.775565
-0.7844441,73,1784.948318
-0.62448174,74,1787.160049
-0.38633537,74,1789.381776
-0.68356895,79,1791.761411
-0.27223077,74,1793.99413
-0.5860604,75,1796.22685
-0.6231349,75,1798.457571
-0.7462356,73,1800.691289
-0.48603326,76,1802.960988
-0.42858,74,1805.128745
-0.82541436,74,1807.335479
-0.6031194,74,1809.511231
-0.7015484,74,1811.730959
-0.7323847,76,1813.979669
-0.7714178,76,1816.311333
-0.51264906,80,1818.732944
-0.44844368,77,1821.070602
-0.589335,73,1823.212373
-0.5714931,75,1825.423107
-0.84498125,79,1827.76976
-0.6745432,75,1830.024487
-0.3343034,75,1832.314175
-0.5475293,73,1834.502899
-0.75491923,73,1836.678651
-0.6225672,70,1838.75846
-0.73464435,80,1841.133098
-0.18765603,77,1843.442793
-0.5513571,71,1845.617524
-0.8151525,70,1847.738308
-0.71986747,81,1850.140951
-0.5777576,73,1852.335671
-0.54505885,77,1854.667355
-0.5615467,75,1856.918043
-0.51652735,77,1859.211728
-0.504051,77,1861.536395
-0.5411551,74,1863.757122
-0.7456868,80,1866.14975
-0.5415242,77,1868.46642
-0.46120608,77,1870.762104
-0.42154223,76,1873.068781
-0.7496128,77,1875.394447
-0.9272402,75,1877.601182
-0.59101653,75,1879.863886
-0.45853356,73,1882.057626
-0.8202575,76,1884.332323
-0.72483766,79,1886.678976
-0.82196534,75,1888.931683
-0.4783028,80,1891.337304
-1.3646026,80,1893.735928
-0.6838211,83,1896.263479
-0.39064318,77,1898.540173
-0.336208,77,1900.858844
-0.32036963,79,1903.260467
-0.5707824,77,1905.543157
-0.50394845,75,1907.778876
-0.40630424,82,1910.233488
-0.570311,80,1912.613103
-0.109778605,79,1915.018723
-0.59186006,82,1917.467319
-0.50230443,77,1919.780992
-0.26757708,79,1922.140638
-0.4075107,76,1924.404341
-0.37113193,75,1926.675039
-0.30482024,81,1929.12064
-0.8248525,77,1931.412322
-0.6126306,78,1933.728014
-0.40611833,74,1935.937726
-0.4935782,79,1938.30337
-0.75502795,76,1940.608048
-0.6400692,77,1942.928716
-0.6027037,75,1945.192418
-0.40481502,83,1947.676993
-0.46721318,75,1949.937698
-0.6653326,79,1952.294346
-0.16532727,79,1954.683976
-0.30294922,82,1957.173548
-0.51306754,81,1959.614147
-0.11008806,76,1961.886845
-0.37678054,80,1964.299463
-0.39146966,77,1966.607137
-0.3462776,79,1968.98977
-0.42253512,80,1971.396392
-0.4307174,75,1973.676084
-0.7551047,76,1975.927792
-0.5965194,82,1978.360396
-0.42307082,75,1980.649084
-0.39334178,80,1983.085688
-0.39408648,77,1985.362381
-0.20805345,76,1987.654068
-0.498247,76,1989.954748
-0.5315052,76,1992.297404
-0.63142693,80,1994.685034
-0.6468668,78,1997.060673
-0.5498854,79,1999.461296
-0.7157404,76,2001.744987
-0.51221395,78,2004.085644
-0.334328,81,2006.519248
-0.36153567,74,2008.72998
-0.4305491,77,2011.085629
-0.5323467,79,2013.481256
-0.35678062,76,2015.761946
-0.3112594,77,2018.080617
-0.4506245,80,2020.491236
-0.8731455,78,2022.883862
-0.5420176,78,2025.254503
-0.51396227,78,2027.592164
-0.41760182,81,2030.046755
-1.3150631,79,2032.471365
-0.30830005,78,2034.843005
0.18111277,79,2037.187659
-0.38202405,77,2039.465353
-0.5159054,78,2041.799015
0.13459031,79,2044.194642
-0.60711193,78,2046.557287
