#{"t_start": 1631344003.831101, "env_id": null}
r,l,t
-0.96032256,61,276.649326
-0.97876453,61,278.309374
-0.98710823,59,279.924448
-1.0923685,60,281.601487
-0.96060437,57,283.187578
-0.98037255,59,284.811646
-1.1470059,57,286.386743
-0.7611332,61,288.085768
-1.1436129,55,289.608897
-0.8947375,59,291.265964
-0.88289106,59,292.916998
-0.89497954,61,294.635012
-0.89292485,59,296.266078
-1.0788096,60,297.943116
-1.0356357,58,299.533202
-0.7696731,60,301.220235
-0.9101293,60,302.867292
-1.0720487,62,304.600296
-0.5570654,62,306.343297
-0.822625,60,308.012341
-0.7466972,61,309.712386
-0.8654581,61,311.408413
-0.627308,62,313.163386
-1.0955565,61,314.843425
-0.84169835,60,316.523458
-1.0077428,59,318.154523
-1.007286,58,319.753608
-0.99987555,56,321.333701
-1.0607371,56,322.894805
-1.081419,56,324.449913
-1.0577369,56,326.008019
-1.1303335,59,327.673064
-1.0445181,56,329.268149
-1.0772732,58,330.883223
-1.1489172,58,332.4933
-1.0658177,57,334.060401
-1.4966935,58,335.686469
-1.1775794,58,337.296545
-1.0143052,58,338.901626
-1.0038835,57,340.473723
-1.2125809,56,342.044822
-1.1898737,56,343.598932
-1.0962306,58,345.212005
-0.9000167,57,346.801094
-1.0549549,57,348.415169
-0.9809713,58,350.07322
-1.0877471,58,351.683295
-1.0818702,60,353.341343
-1.0527782,56,354.89945
-1.0168318,58,356.500533
-1.1012123,61,358.202556
-1.0327036,57,359.797641
-1.0333024,60,361.427707
-1.016752,60,363.107744
-0.9351928,60,364.761794
-0.878421,60,366.427839
-1.0940764,61,368.093885
-0.94351476,61,369.770922
-1.0844054,61,371.458955
-1.0310518,60,373.097035
-0.9931734,61,374.806034
-1.0731951,61,376.498063
-0.9985953,61,378.218077
-0.97533125,57,379.809165
-1.0568264,58,381.442229
-0.88592666,57,383.056302
-0.9854547,56,384.611411
-0.8835216,61,386.294449
-0.9814763,59,387.915536
-0.92208487,61,389.633538
-1.0619211,57,391.234613
-0.7606371,58,392.840692
-1.0204147,58,394.462761
-0.9539684,58,396.093826
-1.0687252,60,397.776862
-1.0514361,56,399.332968
-1.0659491,58,400.949042
-1.0879359,56,402.542127
-1.0253509,59,404.213169
-0.9803611,57,405.808256
-1.2046432,58,407.439321
-0.7936773,58,409.049396
-1.0082287,59,410.678461
-1.0030866,57,412.277544
-0.91958654,58,413.893618
-0.65832126,59,415.539674
-0.7037899,60,417.174737
-0.28008056,59,418.796805
-0.99699897,60,420.500828
-1.02026,58,422.113903
-0.9088689,60,423.779949
-1.0391726,57,425.363039
-0.93081784,60,427.013093
-0.77806467,57,428.555209
-0.9876754,58,430.1393
-0.91872627,58,431.724392
-0.9176712,57,433.320476
-0.56767213,59,434.960536
-0.8859445,56,436.541628
-0.48489273,58,438.187685
-0.9238342,58,439.793763
-0.8661984,58,441.431824
-0.7097257,56,442.975939
-0.9156173,57,444.558032
-0.94683456,58,446.161133
-0.8901335,58,447.748201
-0.90063703,58,449.365275
-0.739501,57,450.944369
-0.9605274,59,452.58143
-1.1999044,56,454.152529
-0.9345964,60,455.829567
-1.06826,60,457.506606
-0.55689204,59,459.162656
-0.6601709,58,460.754743
-0.8147049,60,462.414792
-1.0889012,58,464.046855
-0.8122626,58,465.644939
-1.1737449,61,467.329972
-0.59349144,56,468.899073
-0.64153993,58,470.522141
-0.5347152,60,472.21417
-1.1027178,59,473.879215
-0.7594238,57,475.468304
-0.7919299,57,477.03041
-0.7695178,59,478.66547
-1.0040729,60,480.338511
-0.46711203,57,481.958582
-0.6422722,57,483.580653
-1.0870683,57,485.171739
-0.72154415,58,486.751833
-0.7509463,57,488.336924
-1.1055216,59,489.981002
-1.3348505,61,491.678009
-0.92320406,60,493.353049
-0.8582497,56,494.929143
-0.56375986,58,496.550214
-1.3815606,59,498.182279
-0.79061204,57,499.789358
-1.3694502,60,501.484384
-1.5795683,55,503.017505
-1.5681826,57,504.588604
-1.5553366,58,506.215671
-0.36853227,60,507.900704
-1.1155465,59,509.589736
-0.8042433,59,511.423703
-0.9152797,57,513.266628
-1.0715919,57,515.053602
-0.6968902,58,516.741655
-0.9699203,58,518.320749
-1.1124365,59,519.973783
-1.098728,57,521.556874
-0.73133796,54,523.062013
-0.4081199,60,524.738049
-1.1094929,58,526.385105
0.4950749,54,527.887263
0.006885963,58,529.589266
-0.8213834,54,531.11639
-0.08749913,53,532.623527
-0.661117,55,534.164642
-0.92273843,58,535.768723
-0.61486214,56,537.324831
-1.0888174,57,538.934906
-1.142272,59,540.564971
-1.2981821,56,542.125078
-0.84346277,59,543.751144
-0.77908367,57,545.377213
-0.5935846,56,546.924324
-0.74413735,57,548.529425
-1.0976936,58,550.145477
-0.93432957,56,551.739563
-1.0520442,56,553.285676
-1.1443158,56,554.850779
-0.84026265,58,556.502831
-0.6426438,56,558.082927
-0.76418674,60,559.760962
0.040790945,60,561.479977
-0.9357159,59,563.146022
-1.0342236,59,564.787081
-0.9678666,59,566.449127
-0.6720128,57,568.027223
-0.56148714,56,569.58233
-0.60357386,55,571.110454
-0.48348945,56,572.699542
-1.1334841,58,574.305623
-0.8833971,58,575.911702
-0.8599242,60,577.573748
-1.043579,55,579.128855
-0.9005613,54,580.629996
-0.3839672,56,582.194098
-0.9702702,58,583.836156
-0.45489287,56,585.426264
-1.0981673,56,586.965363
-1.1491965,55,588.531484
-1.269112,55,590.068581
-0.6767228,58,591.71164
-0.40952915,58,593.36669
-0.54345566,60,595.017744
-0.68105286,61,596.6988
-0.6489436,57,598.284869
-1.0849828,54,599.821988
-1.2424666,56,601.375097
-1.1812848,53,602.864243
-0.5443692,56,604.435342
-0.18386775,53,605.930485
-1.2494073,55,607.447616
-1.0037844,62,609.173626
-1.0718182,60,610.895637
-0.22287777,56,612.477731
-1.381023,58,614.087807
-1.2120991,57,615.659905
-1.2054727,62,617.422895
-1.0996996,56,618.978002
-0.82112825,61,620.685023
-0.8779716,61,622.379054
-1.3240687,60,624.12505
0.33140403,58,625.865073
-0.73097754,57,627.599059
-0.46286118,61,629.46099
-1.352322,58,631.257959
-1.160193,66,633.298789
-0.702954,59,634.97083
-1.3611819,59,636.673853
-0.42358935,58,638.350892
-0.24007799,60,640.053915
-0.97055507,61,641.795916
-0.85606295,59,643.487946
-0.20047101,63,645.293911
-0.34424365,62,647.056899
-0.5797191,60,648.786909
-1.1597853,63,650.565886
1.3273941,62,652.352861
-1.2790618,59,654.036896
-0.61530334,64,655.893831
-0.58142585,63,657.721783
-0.20713905,62,659.505759
-1.2422588,62,661.321718
-1.166283,64,663.141676
-1.2787269,61,664.898689
-0.81032777,64,666.756601
-0.22408262,63,668.583553
-1.2080544,63,670.413503
-0.11978472,67,672.369384
-0.020716868,69,674.383248
-0.9167219,62,676.164207
-0.34421903,67,678.157063
-0.5826383,62,679.951034
-0.46728805,60,681.679043
-1.0980896,66,683.601942
-1.3385911,73,685.71273
-1.2610775,67,687.651639
-0.7413959,73,689.778399
-0.87963563,65,691.662317
-1.0285505,70,693.678161
-1.2228837,67,695.601062
-1.0791245,67,697.530953
-0.8878627,64,699.3679
-1.1532466,68,701.2858
-0.77856916,72,703.378598
-1.1358017,67,705.315487
-0.8230634,69,707.296352
-0.9780288,67,709.247232
-1.2582699,74,711.356024
-1.3875128,69,713.341885
-1.1886384,66,715.260784
-0.53586984,65,717.138707
-1.2501359,68,719.112576
-0.7471029,68,721.086443
-0.8698495,68,723.082299
-1.1851782,68,725.040177
-0.92640203,67,726.982063
-0.76600444,69,728.961928
-1.306127,61,730.712923
-1.1954429,73,732.812721
-1.0397029,66,734.739613
-1.0699828,72,736.947347
-1.313993,65,738.813277
-0.9256956,66,740.696197
-0.6424424,69,742.728034
-1.1958447,78,744.976743
-1.2387894,76,747.21446
-1.200502,71,749.280275
-1.3856324,73,751.358083
-1.2490842,77,753.531837
-1.2498593,67,755.436744
-1.26346,71,757.49956
-0.9428528,71,759.559381
-0.6852074,76,761.762116
-1.2235489,71,763.807963
-0.6801381,75,765.950735
-0.8981991,70,767.98157
-0.8090189,73,770.070351
-0.38679278,67,772.067206
-0.6138938,73,774.231965
-1.3438158,70,776.245811
-1.2820457,73,778.319622
-1.3427821,70,780.308479
-1.1863215,73,782.426265
-0.7982161,72,784.484105
-0.6576703,76,786.653841
-0.8613828,74,788.826594
-1.0957496,68,790.745496
-1.0700406,68,792.747347
-1.3443493,66,794.686234
-1.0776944,72,796.768041
-1.4888258,69,798.741909
-1.3504063,69,800.734765
-1.3628314,67,802.66266
-1.3944278,68,804.609545
-1.3341608,64,806.438494
-0.7286731,69,808.418358
0.10947587,68,810.389229
-1.3307302,70,812.425062
-0.98276424,73,814.519859
-1.0197753,67,816.439758
-0.596157,68,818.379646
-0.7338399,69,820.363509
-0.7114424,71,822.438319
-1.0656431,72,824.489143
-1.0598042,65,826.422034
-1.0433952,74,828.565805
-0.4857863,71,830.634618
-1.2357395,74,832.786384
-1.0358839,74,834.923158
-1.2108169,66,836.841059
-1.1623192,71,838.900877
-1.2246058,74,841.046649
-0.91411304,70,843.041503
-0.657042,71,845.078335
-0.5252719,71,847.103174
-0.81467855,75,849.227956
-0.8212719,69,851.247797
-1.3720214,74,853.371579
-0.9404073,68,855.296474
-1.3707029,73,857.424254
-0.94821423,73,859.517055
-1.2648791,69,861.488922
-0.59326077,67,863.424813
-0.976245,68,865.362701
-0.964402,73,867.491481
-0.7656085,73,869.579285
-0.9016823,74,871.726052
-0.6748458,68,873.64795
-1.2804438,71,875.710767
-1.1876858,73,877.81456
-1.0732995,69,879.813413
-0.5822552,69,881.814266
-0.62307316,68,883.769145
-1.0789745,69,885.742013
-1.1815064,71,887.799835
-0.90607023,71,889.843661
-0.86597764,71,891.888488
-0.945099,67,893.844368
-0.70026165,66,895.752274
-1.1458888,72,897.824085
-0.5082278,65,899.703008
-0.9130946,68,901.653888
-0.6770418,65,903.537808
-0.57463515,64,905.38275
-0.80541456,65,907.236687
-1.1337417,64,909.059644
-0.8115384,66,910.941565
0.0516748,66,912.833477
-0.8512254,67,914.726393
-0.98488975,69,916.710253
-0.93942505,65,918.588179
-0.76053303,66,920.48509
0.10352181,62,922.277061
-0.8604843,66,924.215949
-1.1034429,65,926.109863
-1.1497127,69,928.088728
-0.9581998,67,930.042608
-1.0451365,69,932.041461
-0.9498781,70,934.080292
-0.37744012,68,936.013204
-1.2278552,73,938.119975
-1.0765426,69,940.100839
-0.8079625,66,941.971767
-1.1667033,75,944.130528
-0.67364764,65,946.013448
-0.7507153,67,947.92935
-1.0134887,71,949.95221
-1.034266,66,951.849102
-0.5092917,66,953.742022
-0.9747172,66,955.642927
-0.8626695,66,957.532844
-0.7727927,67,959.490719
-0.94351107,65,961.367644
-1.0799845,67,963.315551
-0.88118094,65,965.186454
-1.041183,69,967.183307
-0.8544934,69,969.163172
-1.1598995,64,971.01711
-1.109191,64,972.856055
-0.851382,67,974.794943
-0.93792343,65,976.663872
-1.1334487,65,978.508812
-1.1561693,68,980.467689
-1.2160407,70,982.482534
-0.82361895,67,984.411429
-1.0953329,64,986.239378
-1.1217195,65,988.102311
-1.031641,64,989.93528
-1.4255298,68,991.889142
-0.9037932,66,993.795045
-1.197307,61,995.54704
-1.1220936,68,997.514913
-1.174677,65,999.370848
-1.1411345,65,1001.207794
-0.5820251,70,1003.22064
-1.0076734,65,1005.08859
-1.2009888,64,1006.920519
-1.2006216,71,1008.976339
-0.49914253,65,1010.833275
-1.1133919,66,1012.740181
-1.2586392,67,1014.657081
-0.31123093,65,1016.553993
-0.83546317,66,1018.421922
-0.32218972,65,1020.271863
-0.9552989,62,1022.07083
-1.2306967,64,1023.90278
-0.66567695,62,1025.663769
-0.8384866,64,1027.496719
-0.31420228,65,1029.335664
-1.1966144,68,1031.277551
-0.8735308,62,1033.08951
-0.99186844,65,1034.982424
-1.1693028,67,1036.899325
-0.87392527,64,1038.718282
-1.2004784,65,1040.575218
-0.87600094,64,1042.421158
-0.941573,64,1044.245114
-0.971228,65,1046.132032
-1.1185585,65,1048.043934
-0.756992,65,1049.882879
-0.99166,65,1051.742832
-0.290943,64,1053.56577
-0.9772181,64,1055.431698
-1.0096627,64,1057.283635
-0.9574403,65,1059.148567
-1.0580952,66,1061.052474
-1.2016052,68,1062.985365
-0.18587552,64,1064.833308
-1.1540952,68,1066.77919
-0.98923403,65,1068.651137
-1.1427733,66,1070.540034
-1.6809185,66,1072.452935
-0.8569449,66,1074.364841
-0.92621577,66,1076.274744
-1.0747472,68,1078.259605
-0.9334129,64,1080.095552
-0.9160814,66,1081.999461
-0.9207439,65,1083.840405
-0.9857507,66,1085.702337
-0.9887457,65,1087.59825
-0.8597813,66,1089.473174
-0.91744924,67,1091.396072
-0.8389081,63,1093.210032
-0.97346544,63,1095.020993
-1.6248239,65,1096.921903
-0.9444557,66,1098.836804
-0.6604222,63,1100.650765
-1.378114,68,1102.599647
-0.4114576,68,1104.539534
-0.84124666,66,1106.435447
-0.61962485,66,1108.299379
-1.4174213,67,1110.226272
-1.6309316,64,1112.074215
-0.7691958,66,1113.995111
-1.0115454,65,1115.86704
-1.4209567,66,1117.750957
-0.97692287,64,1119.574914
-0.9306449,64,1121.414856
-1.2581333,64,1123.272792
-1.4572579,66,1125.164706
-0.20188929,65,1127.029637
-0.7664843,66,1128.920551
-0.84686023,64,1130.765495
-0.9691284,66,1132.676398
-0.78784305,64,1134.491356
-1.1431632,62,1136.273337
-1.2861643,65,1138.148261
-0.69838476,65,1140.01319
-1.1115491,66,1141.904105
-0.97659415,66,1143.78003
-0.7390322,65,1145.642961
-0.82943153,64,1147.454923
-0.6774829,64,1149.307863
-0.77542585,65,1151.176809
-0.84632355,66,1153.106681
-1.1087393,66,1154.985603
-1.001487,69,1156.96248
-0.95885706,64,1158.824402
-0.9010222,64,1160.721314
-1.5565865,70,1163.113943
-1.3101538,66,1165.339666
-1.0668087,63,1167.417476
-0.99242824,66,1169.599222
-1.1091747,67,1171.499133
-1.0882236,62,1173.309095
-0.9504525,67,1175.27299
-0.86660546,65,1177.136899
-0.9457021,66,1179.0538
-1.013285,66,1180.956711
-0.8278585,69,1182.953565
-1.095974,64,1184.821492
-1.6052021,65,1186.684424
-0.7332154,67,1188.617316
-0.86654234,65,1190.489243
-0.9890659,63,1192.319193
-0.6579979,61,1194.042205
-0.5408248,64,1195.884169
-0.4960379,63,1197.723094
-0.21916084,70,1199.732941
-0.72042495,64,1201.561892
-0.30433026,63,1203.408834
-0.8457618,64,1205.270766
-0.6047009,65,1207.162681
-1.0373234,64,1209.014618
-0.9100054,63,1210.847569
-0.86713326,63,1212.665524
-0.88903415,62,1214.443509
-1.0687941,61,1216.219486
-1.6260318,64,1218.030447
-1.2612021,65,1219.897378
-0.84539735,63,1221.715334
-0.8366048,63,1223.523297
-1.242586,64,1225.357247
-0.966404,62,1227.105264
-1.0344775,62,1228.916206
-0.93324196,68,1230.885077
-0.8196589,63,1232.671051
-1.2829145,64,1234.496006
-1.1109372,67,1236.345944
-0.911297,63,1238.118927
-0.8909475,62,1239.857929
-0.7327691,64,1241.63391
-1.0406171,62,1243.373913
-0.72684973,62,1245.123909
-0.6465573,66,1246.99084
-0.3149892,61,1248.704855
-0.93188107,62,1250.429888
-0.9572464,64,1252.210845
-0.91275775,61,1253.899877
-0.8401529,64,1255.738823
-0.7482538,63,1257.513803
-1.0385387,63,1259.264799
-0.8239415,63,1261.011798
-0.9116396,63,1262.80277
-0.69191015,63,1264.570758
-0.9873031,63,1266.313759
-1.0089992,63,1268.096736
-0.787621,67,1270.006639
-1.0442894,63,1271.780622
-1.077391,63,1273.550606
-0.6349449,63,1275.300603
-0.71318394,65,1277.159558
-1.139185,61,1278.84457
-0.7685481,63,1280.609558
-0.9223345,64,1282.438509
-0.74662125,67,1284.313434
-1.0226061,61,1286.022455
-0.59421015,64,1287.803434
-0.6257575,64,1289.604403
-0.4629258,63,1291.382381
-1.066863,61,1293.115387
-0.82445776,66,1294.961328
-0.74477947,64,1296.725337
-1.0879039,62,1298.436336
-0.96668047,65,1300.276279
-0.8323746,63,1302.058258
-1.1723838,66,1303.929184
-0.41762325,64,1305.721178
-0.83449006,63,1307.505134
-1.2644935,64,1309.301104
-1.0644748,64,1311.094075
-0.61605644,64,1312.877074
-0.44562447,66,1314.703026
-0.7924272,66,1316.507971
-0.8244766,63,1318.256988
-0.79866785,66,1320.13789
-0.8719437,62,1321.87989
-0.8054984,64,1323.673862
-1.0395844,63,1325.421861
-0.9399676,63,1327.211833
-0.8039838,60,1328.87188
-0.98470354,57,1330.47696
-0.9665947,61,1332.219959
-0.8360008,63,1334.026923
-0.7413781,64,1335.835889
-0.9059727,64,1337.62886
-0.22477566,64,1339.464805
-0.875807,63,1341.232791
-0.6929257,64,1342.993781
-0.63877535,63,1344.758771
-0.8775675,64,1346.577728
-1.0421461,62,1348.332722
-1.0008024,63,1350.085715
-1.0046229,64,1351.885682
-0.853651,62,1353.626683
-0.97216856,62,1355.366685
-0.77448857,63,1357.160656
-0.5399199,63,1358.923645
-0.9459769,64,1360.718616
-0.9780788,60,1362.410646
-0.77710265,64,1364.203619
-0.8352106,65,1366.026574
-0.9548203,62,1367.758579
-1.1040201,62,1369.503578
-0.946047,62,1371.254575
-0.64289415,64,1373.027556
-0.94043064,64,1374.801542
-0.7031981,65,1376.623498
-0.7965894,64,1378.42746
-0.89060515,63,1380.213457
-0.9763354,65,1382.027395
-0.8212202,63,1383.789385
-0.6391454,64,1385.562368
-1.0627931,63,1387.37233
-0.76080114,66,1389.223271
-0.95153826,64,1391.024235
-0.48809093,64,1392.871178
-0.7681009,64,1394.625171
-0.77103996,65,1396.489102
-0.76623785,65,1398.315055
-1.01663,62,1400.039067
-0.47619593,65,1401.901999
-1.1019112,61,1403.636003
-0.8112464,64,1405.444966
-0.94856614,61,1407.167978
-0.93320143,63,1408.929967
-0.88235366,62,1410.702952
-1.2208153,66,1412.569882
-0.9780121,64,1414.345864
-0.14481415,63,1416.129841
-0.8349616,63,1417.90482
-0.8880483,62,1419.661833
-1.0999473,66,1421.492762
-0.9376844,64,1423.318717
-0.80977523,63,1425.098696
-0.7287277,65,1426.933642
-0.7448326,65,1428.76959
-0.8035506,67,1430.665502
-0.83477384,64,1432.451479
-0.92430013,64,1434.270435
-0.45312577,65,1436.121373
-1.1226074,65,1437.962317
-0.95723915,63,1439.856231
-0.7675956,66,1441.843091
-0.93481517,64,1443.748999
-0.91580224,65,1445.6659
-0.93369883,65,1447.524833
-0.2529747,64,1449.304812
-0.72022694,63,1451.095785
-0.8755793,64,1452.901749
-0.8242812,64,1454.776675
-0.826964,64,1456.643605
-1.0202762,62,1458.412589
-0.42656764,66,1460.296509
-0.8313559,64,1462.074491
-0.6053346,66,1463.932425
-1.1927878,64,1465.747384
-0.8786158,63,1467.526383
-1.3752012,64,1469.331328
-0.8920105,65,1471.151283
-0.10825794,64,1473.023231
-0.72269183,67,1474.937114
-0.9921252,61,1476.693106
-0.815295,63,1478.481081
-0.6150245,62,1480.202093
-1.193089,64,1482.035043
-0.95719606,64,1483.865992
-0.560304,64,1485.688967
-0.86110455,64,1487.496909
-0.69639456,64,1489.284885
-0.617369,66,1491.160808
-0.59545314,66,1493.035733
-0.9230618,65,1494.906659
-0.8149544,67,1496.809569
-0.6957397,65,1498.699505
-0.84252554,65,1500.551422
-0.7920398,64,1502.396366
-0.22879858,66,1504.241307
-0.93911415,62,1506.06826
-0.7398769,65,1507.907205
-1.1932285,65,1509.751148
-0.30565205,66,1511.617076
-0.03116599,65,1513.491002
-0.13282277,66,1515.372923
-0.8184212,64,1517.20787
-1.294613,68,1519.119774
0.077708505,66,1521.005692
0.11375271,66,1522.901605
0.29055202,65,1524.74355
0.09770824,65,1526.619473
-0.072225906,63,1528.383482
-0.8856516,66,1530.246392
-0.7495327,63,1532.045361
-0.75257885,64,1533.850326
0.21779598,66,1535.702265
-0.74931395,64,1537.530215
-0.1198451,66,1539.421131
-0.1439551,67,1541.32406
-0.46473464,69,1543.305903
0.3085541,66,1545.229799
0.13948877,66,1547.151697
-0.7904807,63,1548.949666
-0.54787636,65,1550.813597
-0.3207551,65,1552.646546
-0.09332427,66,1554.52247
-1.2769779,65,1556.352422
-0.42529535,66,1558.218352
-0.06845224,66,1560.123258
-0.6580861,66,1561.98719
0.33593607,66,1563.849122
0.08367132,67,1565.767021
-1.2590978,63,1567.550998
-1.102306,67,1569.444912
-0.38108793,71,1571.452762
-0.8270077,69,1573.404643
-0.3087685,65,1575.259577
-0.35216546,66,1577.133506
0.18277137,65,1578.999432
0.24214204,64,1580.772415
0.2726986,65,1582.639345
-0.03449012,66,1584.540256
-0.4200007,65,1586.419178
-0.83015263,65,1588.234136
-0.7378886,66,1590.187016
-0.6529146,63,1591.987987
-0.14277014,65,1593.84392
-0.24234371,65,1595.67487
-1.1512159,67,1597.580777
-0.7491778,65,1599.434735
0.24350503,66,1601.319632
-0.824031,66,1603.20855
-0.4728583,61,1604.936558
-0.2577779,66,1606.807485
0.25351453,66,1608.691425
-0.26318562,66,1610.564331
-0.33612934,67,1612.478235
-0.7575542,65,1614.324175
-0.19827075,62,1616.09316
-0.5149642,65,1617.952095
-0.24584776,63,1619.743066
-0.6344354,65,1621.612994
-0.0657463,63,1623.39897
-0.70479065,63,1625.21293
0.2762699,64,1627.050876
-1.3744437,67,1628.956782
-0.1337717,64,1630.782737
0.26134005,61,1632.522737
-0.34362015,62,1634.263739
-0.5414898,67,1636.195632
-0.051359955,64,1638.095543
-0.377691,64,1639.917497
0.040200412,64,1641.713468
-0.8479854,60,1643.402501
-0.76684994,63,1645.21246
-1.2053615,65,1647.052404
-1.4261516,60,1648.770421
-0.49456018,67,1650.691318
-0.8675715,64,1652.522269
-0.51019526,59,1654.185334
-0.9788689,61,1655.925317
-1.1146698,67,1657.840218
-0.39083043,63,1659.624215
-0.71248424,64,1661.443152
-0.618894,63,1663.226132
-0.6138764,62,1664.98512
-1.1091971,63,1666.785089
-0.6356552,67,1668.68302
-0.937093,64,1670.493961
-0.83525753,62,1672.251952
-0.9084223,62,1674.255803
-0.62721735,64,1676.113737
-0.28221035,64,1677.939692
-0.8013673,64,1679.848597
-0.7136608,63,1681.643567
-1.2091526,61,1683.359583
-1.2324022,63,1685.172544
-0.7832005,62,1686.968533
-0.75691295,64,1688.763504
0.7374147,62,1690.546461
1.2982894,64,1692.366419
-0.67126757,64,1694.189374
-0.73099095,61,1695.907386
-0.4675368,64,1697.771317
0.6050618,66,1699.636248
-0.42421067,65,1701.470196
-1.1640393,62,1703.222191
-0.60815865,62,1704.994196
-0.82878655,64,1706.801139
-1.2408091,66,1708.693074
-0.92759,64,1710.503017
-0.781838,62,1712.296987
-0.5443863,69,1714.24387
-0.7394135,70,1716.231731
-0.8343614,64,1718.027702
-0.60379696,63,1719.856652
-0.84622467,63,1721.698598
-0.7974826,63,1723.492568
-0.5352884,65,1725.350501
-0.58256257,65,1727.229423
-0.57602614,64,1729.042385
-1.1981997,63,1730.809373
-0.66848093,66,1732.725272
-1.1489245,63,1734.559221
-0.8944284,66,1736.430148
-1.003999,63,1738.226118
-1.1721095,65,1740.116053
-0.91135263,70,1742.083904
-0.74662685,60,1743.792924
-0.90616345,62,1745.554913
-0.28540248,65,1747.440832
-0.82513446,66,1749.358732
