#{"t_start": 1631342246.9616592, "env_id": null}
r,l,t
-1.0565351,60,282.652884
-1.0372711,61,284.256967
-1.0710803,60,285.851052
-1.0169141,60,287.427167
-1.1140424,62,289.032226
-1.0323143,60,290.57634
-1.0692188,62,292.243384
-1.3370003,60,293.811485
-1.0652165,59,295.373589
-1.1103165,58,296.862736
-1.0757747,63,298.51079
-1.0465909,63,300.128863
-1.1481643,62,301.742937
-1.1145443,60,303.300044
-1.1913189,60,304.900128
-1.09059,60,306.486217
-1.0285671,60,308.054339
-1.048688,61,309.649401
-1.1251194,62,311.298456
-1.1333195,60,312.909533
-1.0356555,63,314.577576
-1.0622203,60,316.156673
-1.1333772,59,317.694788
-1.1522208,61,319.306864
-1.0392795,60,320.889956
-1.0867592,59,322.437068
-1.0641084,62,324.030154
-1.0241628,60,325.621243
-1.0769889,59,327.198338
-1.1319871,57,328.693482
-1.1070384,58,330.225602
-1.0666509,61,331.85169
-1.1364051,62,333.527729
-1.065269,59,335.049834
-1.0933455,59,336.614939
-1.0377469,60,338.214023
-1.074285,61,339.832113
-1.0652416,61,341.421181
-0.9953931,62,343.048248
-1.0389595,62,344.677315
-1.0765586,59,346.23542
-1.1042233,61,347.861487
-1.03445,61,349.488554
-1.0012561,63,351.130615
-1.0075344,59,352.731694
-1.3450085,59,354.262816
-1.1415137,58,355.766954
-1.0107145,62,357.372033
-1.015998,63,359.025086
-0.9950726,62,360.632164
-1.1526998,59,362.171281
-1.1634051,59,363.717394
-1.286527,60,365.302485
-1.0769722,60,366.888577
-1.0919522,58,368.441686
-1.0220096,60,369.995795
-1.1388996,62,371.629859
-1.1125405,60,373.234936
-1.0424466,60,374.844013
-1.0959557,61,376.451091
-0.98546594,61,378.059169
-1.0431328,60,379.624271
-0.9426897,61,381.24734
-1.0137155,61,382.888399
-1.0123125,61,384.492481
-0.9836779,62,386.109553
-1.057998,61,387.707637
-0.94108677,61,389.308719
-1.0233507,61,390.877819
-1.1076574,57,392.365964
-0.97320485,60,393.92607
-1.0737188,62,395.561152
-1.0343847,63,397.262158
-0.993508,63,398.898217
-1.0710753,62,400.53528
-0.98764414,63,402.201324
-1.0877622,60,403.817396
-1.0389171,62,405.46947
-1.1651076,60,407.040548
-1.1922121,61,408.646627
-1.2100891,64,410.349671
-0.9699007,63,411.996706
-1.0837119,61,413.620774
-1.031882,61,415.19987
-1.0317249,60,416.774967
-1.0814549,64,418.447007
-1.0456419,60,420.014108
-1.0399421,59,421.558223
-1.2324008,65,423.250253
-1.2340448,62,424.907303
-1.019003,61,426.545363
-1.0367458,60,428.121482
-1.1255417,62,429.744528
-1.0193563,60,431.30963
-1.182601,62,432.966681
-1.0498971,60,434.576756
-1.0147943,60,436.148855
-1.0195994,62,437.755934
-0.9951639,61,439.351018
-1.0803856,61,440.93411
-1.0577196,61,442.558179
-0.9897568,61,444.14527
-1.0589303,61,445.762341
-1.0879471,60,447.35345
-1.0645567,61,448.970504
-1.0255787,59,450.528609
-1.0311213,60,452.108702
-1.1327589,59,453.6838
-1.0495344,60,455.261894
-1.1011043,59,456.813005
-1.0268333,62,458.433075
-0.95154434,61,460.024163
-1.0234222,61,461.621248
-1.0578005,61,463.225327
-1.0029949,61,464.860389
-1.0463111,61,466.490454
-1.0599205,60,468.090536
-1.0774896,61,469.697614
-1.025761,61,471.308692
-1.0519681,61,472.921769
-1.0199652,61,474.524846
-1.0710027,60,476.142919
-1.0781778,60,477.726011
-1.0278158,61,479.342083
-1.1145244,63,481.018122
-1.039367,59,482.585224
-1.0265079,61,484.19832
-1.0213115,62,485.844354
-1.0373669,61,487.445438
-1.0625628,61,489.06251
-1.008093,61,490.661593
-1.0835559,62,492.311667
-1.0721612,59,493.85876
-1.0096676,61,495.465837
-1.0150931,61,497.067919
-1.1040102,60,498.665002
-1.0594435,57,500.186129
-1.0027263,60,501.755231
-1.0492119,62,503.378299
-1.0458194,60,504.973386
-1.0847205,63,506.653442
-1.0709051,60,508.232515
-0.9994179,61,509.867577
-0.9900238,61,511.504638
-1.0692973,61,513.082735
-1.0442191,60,514.659829
-1.0347569,60,516.227929
-1.0484604,61,517.791033
-1.0313224,61,519.398113
-1.0983365,60,520.983205
-1.0294691,61,522.61027
-1.0597622,61,524.235337
-1.0455852,61,525.870401
-1.0873601,60,527.433524
-1.0644317,60,529.019593
-1.0848014,59,530.576702
-1.0868192,60,532.180781
-1.074255,61,533.797854
-1.0635623,60,535.413928
-1.0727073,60,537.01401
-1.1528649,56,538.501157
-1.0881995,63,540.174218
-1.0184971,61,541.772281
-1.083568,60,543.37536
-1.1026008,60,544.951477
-1.0470711,61,546.60351
-1.1311789,58,548.152621
-1.0694025,59,549.727717
-1.1190422,62,551.353785
-1.0340148,59,552.912891
-1.1069558,60,554.500001
-1.0776447,59,556.049094
-1.079133,59,557.58921
-1.0515398,60,559.168303
-1.0250489,60,560.753397
-1.0635446,60,562.336487
-1.0408126,61,563.962554
-1.0431818,61,565.55964
-1.0486622,61,567.170714
-1.0303489,60,568.742814
-1.067513,60,570.313932
-1.0799863,60,571.904
-1.0888418,64,573.597031
-1.077238,61,575.204108
-1.0599006,61,576.83917
-1.1086947,61,578.448246
-1.0355792,60,580.005355
-1.0670518,60,581.611434
-1.1098233,62,583.246494
-1.051296,62,584.882557
-1.1798598,60,586.461651
-1.0744078,60,588.065751
-1.0578971,60,589.649826
-1.1238818,62,591.293881
-1.0568601,61,592.934939
-1.1056377,61,594.535021
-1.1130081,63,596.180079
-1.0565684,60,597.805147
-1.1134235,62,599.471191
-1.068869,61,601.127261
-1.0833979,62,602.737317
-1.1491549,61,604.369381
-1.0776049,59,605.932484
-1.0550869,60,607.516577
-1.0597329,62,609.140644
-1.0683438,61,610.77171
-1.0497291,61,612.41177
-1.07337,61,614.049829
-1.0916744,62,615.691888
-1.0870415,61,617.313958
-1.0513966,63,619.009006
-1.0385244,61,620.645046
-1.0627666,62,622.286127
-1.0952884,61,623.918171
-1.0846711,60,625.533264
-1.0635043,62,627.169307
-1.0458593,63,628.893317
-1.0849456,62,630.555364
-1.0623605,61,632.134457
-1.0560416,61,633.773519
-1.1063149,61,635.378597
-1.0956092,62,637.038646
-1.0635425,61,638.635729
-1.0315026,63,640.317765
-1.0576175,61,641.964821
-1.0734367,61,643.58689
-1.0964657,60,645.172982
-1.0760653,60,646.77706
-1.0727026,65,648.53905
-1.0799848,61,650.186105
-1.1028706,60,651.806176
-1.1025369,59,653.35029
-1.0535349,60,654.907397
-1.097125,60,656.467503
-1.0691885,60,658.073583
-1.0467745,61,659.688655
-1.0955088,60,661.305728
-1.0691134,61,662.947787
-1.0593954,61,664.559862
-1.0567577,61,666.187928
-1.0937274,59,667.723047
-1.0649835,60,669.332125
-1.0573032,61,670.967187
-1.0809195,61,672.592255
-1.0629249,61,674.219323
-1.0883269,60,675.855386
-1.0845215,60,677.464462
-1.0539093,60,679.051551
-1.1135067,62,680.706603
-1.05072,62,682.390637
-1.0761214,60,683.973728
-1.0791014,60,685.585804
-1.0312994,62,687.205874
-1.0805944,60,688.817971
-1.0618626,61,690.428026
-1.0551132,60,692.034105
-1.0879409,61,693.773109
-1.2008911,56,695.281244
-1.0756165,60,696.905312
-1.0814807,60,698.492422
-1.0998943,60,700.114471
-1.1050808,60,701.727546
-1.0852948,61,703.351615
-1.0794053,62,705.005666
-1.05721,61,706.651743
-1.073592,61,708.2608
-1.0773623,61,709.857885
-1.0956436,60,711.497943
-1.0944134,60,713.132005
-1.1285601,60,714.732089
-1.0923787,60,716.320178
-1.0719072,62,717.988224
-1.1113241,59,719.557321
-1.0992745,60,721.173394
-1.0717278,61,722.801461
-1.0580126,64,724.557455
-1.128721,58,726.238489
-1.0530242,61,727.880547
-1.1330166,62,729.537597
-1.0643724,61,731.15467
-1.1335077,58,732.691788
-1.0836357,62,734.326851
-1.0923746,60,735.922935
-1.0649917,62,737.558996
-1.1031086,60,739.145087
-1.0798728,61,740.78115
-1.0894911,61,742.414215
-1.0856605,61,744.02329
-1.0961576,62,745.665348
-1.0688857,61,747.298415
-1.1003379,61,748.981447
-1.0730515,61,750.614511
-1.076904,61,752.250572
-1.0741965,61,753.875639
-1.0802221,61,755.503726
-1.0668157,61,757.13377
-1.0954077,61,758.754841
-1.0629148,61,760.395901
-1.0487816,62,762.074958
-1.1156313,60,763.686013
-1.068151,61,765.288094
-1.1252753,60,766.871189
-1.1261144,60,768.480264
-1.0752624,61,770.097336
-1.0941966,61,771.727403
-1.0623854,61,773.35447
-1.0825461,61,775.013518
-1.0527601,61,776.646581
-1.0751455,61,778.281644
-1.1213439,60,779.87273
-1.1591853,64,781.545772
-1.1138347,60,783.162843
-1.1207602,60,784.781914
-1.1319478,59,786.391992
-1.0700951,60,788.002068
-1.1044914,60,789.604149
-1.0800241,61,791.245208
-1.1279306,59,792.825304
-1.109933,60,794.435378
-1.0887575,61,796.050452
-1.1013583,59,797.632545
-1.0706149,61,799.254614
-1.090483,61,800.857697
-1.0744557,61,802.472773
-1.0545709,62,804.141812
-1.0482117,62,805.799881
-1.0755575,61,807.424929
-1.052338,62,809.082979
-1.067316,61,810.691057
-1.0430883,62,812.385084
-1.0706595,62,814.054129
-1.0852138,62,815.732164
-1.0703129,61,817.379224
-1.0459648,62,819.035272
-1.0268006,62,820.671334
-1.0390881,63,822.356365
-1.0064573,63,824.046396
-1.0631189,61,825.714441
-1.055456,62,827.392478
-1.0676792,63,829.059523
-1.0234164,64,830.792528
-1.0417259,62,832.469567
-1.0488603,62,834.105627
-1.0619072,61,835.749686
-1.0589124,61,837.370755
-1.0654476,61,839.037799
-1.0727922,61,840.663868
-1.070236,60,842.271944
-1.0998632,61,843.907007
-1.0779628,62,845.562059
-1.1153636,60,847.171134
-1.0789895,61,848.801201
-1.0760026,61,850.417273
-1.0829536,61,852.060332
-1.0870657,60,853.686398
-1.0652668,61,855.343468
-1.0360609,62,857.003497
-1.0534861,61,858.647554
-1.1318235,63,860.348579
-1.0939013,61,861.981641
-1.1406783,64,863.682665
-1.1172243,60,865.301736
-1.061329,62,866.950792
-1.0873483,60,868.573862
-1.1588122,62,870.258893
-1.1071006,60,871.861976
-1.0969809,60,873.654947
-1.1455665,58,875.682785
-1.0964757,60,877.822557
-1.1035182,60,879.928349
-1.1304094,60,882.009156
-1.1198297,60,884.024999
-1.1574842,61,885.88893
-1.1471721,61,887.838813
-1.1104445,60,889.700745
-1.1139321,60,891.53769
-1.1323545,59,893.33466
-1.1915495,60,895.193596
-1.1192738,60,897.023546
-1.0809609,60,898.858494
-1.1248497,60,900.714452
-1.1397072,60,902.555373
-1.1083871,62,904.474272
-1.0937694,60,906.355193
-1.1057941,59,908.221123
-1.0898151,60,910.076061
-1.1234205,60,911.900015
-1.1077429,60,913.777936
-1.1205654,60,915.585901
-1.1276062,59,917.41585
-1.0852798,61,919.327757
-1.1375055,60,921.175694
-1.1353536,60,923.027632
-1.2035478,57,924.784626
-1.1386964,60,926.632564
-1.1279606,60,928.489501
-1.1493068,63,930.461368
-1.128662,60,932.277328
-1.1268969,61,934.165245
-1.1094211,60,936.004213
-1.1105696,60,937.883111
-1.0592338,61,939.770029
-1.118076,60,941.602978
-1.09021,60,943.509885
-1.1137338,60,945.367821
-1.3719033,60,947.221757
-1.1740484,62,949.15065
-1.1519885,61,951.029576
-1.1344223,61,952.930482
-1.1866746,57,954.69847
-1.1280037,60,956.568396
-1.1184074,60,958.454314
-1.0956314,59,960.337258
-1.0949901,60,962.154192
-1.3731347,60,964.002132
-1.1178603,63,965.931027
-1.064469,63,967.924883
-1.0780829,60,969.816799
-1.1315528,61,971.714709
-1.1527582,61,973.584638
-1.106855,60,975.454567
-1.0990211,60,977.321494
-1.1123862,60,979.203414
-1.0941089,59,981.024371
-1.144592,61,982.886303
-1.1269569,60,984.760252
-1.1492624,61,986.635155
-1.1579708,62,988.543059
-1.1103282,60,990.383027
-1.1083359,60,992.239938
-1.1049463,60,994.124859
-1.1364491,59,995.942814
-1.0975562,61,997.825735
-1.1185421,60,999.677676
-1.1031947,60,1001.533632
-1.1399994,58,1003.339572
-1.1436034,60,1005.223493
-1.1037524,60,1007.11041
-1.1421885,60,1008.967345
-1.1035911,60,1010.837275
-1.1330742,59,1012.659229
-1.0947685,61,1014.540149
-1.0484985,61,1016.415074
-1.1249323,61,1018.331975
-1.168003,62,1020.252873
-1.1495763,59,1022.067832
-1.0916955,62,1023.989729
-1.1151891,62,1025.875648
-1.1584702,59,1027.744576
-1.123158,61,1029.677468
-1.1081847,61,1031.562387
-1.1023372,60,1033.422321
-1.0690448,61,1035.339221
-1.109437,60,1037.193158
-1.1206968,61,1039.092068
-1.1395751,60,1040.918021
-1.1046392,62,1042.848918
-1.0983313,61,1044.732835
-1.0158358,60,1046.594767
-1.0929233,61,1048.517663
-1.092755,61,1050.415574
-1.0818163,61,1052.340471
-1.2759247,62,1054.289353
-1.1177745,59,1056.168278
-1.1112512,61,1058.072184
-1.1092689,61,1059.965099
-1.1152695,60,1061.841025
-1.1386644,60,1063.711951
-1.1069489,61,1065.608863
-1.0819005,60,1067.484787
-1.1226016,61,1069.382721
-1.4084802,62,1071.305594
-1.1119165,61,1073.189514
-1.1274405,61,1075.063439
-1.1457181,59,1076.919375
-1.1535228,59,1078.785308
-1.1157969,60,1080.62425
-1.0854086,62,1082.56114
-1.125647,60,1084.426071
-1.1166472,61,1086.335975
-1.1165991,60,1088.19893
-1.1441636,60,1090.052843
-1.145029,60,1091.912777
-1.1183534,60,1093.799695
-1.1169093,60,1095.635643
-1.1391213,60,1097.536552
-1.1395042,61,1099.44548
-1.1396086,60,1101.311387
-1.1318076,59,1103.14134
-1.1454978,60,1104.995276
-1.1405809,60,1106.898184
-1.1169839,59,1109.052948
-1.3106519,63,1111.275677
-1.1137828,61,1113.505396
-1.1371853,59,1115.63817
-1.1109002,61,1117.709983
-1.1371273,60,1119.577935
-1.2930983,60,1121.423855
-1.0847298,61,1123.332757
-1.1413417,60,1125.193713
-1.1382209,60,1127.083607
-1.1310819,60,1128.914556
-1.1371081,60,1130.799475
-1.1440856,60,1132.63842
-1.1283952,62,1134.574311
-1.1172805,61,1136.453233
-1.1108434,61,1138.364136
-1.1276737,59,1140.181096
-1.1353842,62,1142.107989
-1.1326982,60,1143.992909
-1.1358991,60,1145.86184
-1.1105412,61,1147.760748
-1.1417444,60,1149.667656
-1.1641415,63,1151.646523
-1.1373727,60,1153.501456
-1.1272217,60,1155.397372
-1.1291085,60,1157.234315
-1.1003506,61,1159.125231
-1.1294707,59,1160.983165
-1.1230837,59,1162.853093
-1.1181945,61,1164.76202
-1.1413516,60,1166.640924
-1.1268767,61,1168.546827
-1.1319454,59,1170.395768
-1.131241,60,1172.262697
-1.1576004,58,1174.107639
-1.0928704,60,1175.959575
-1.0850163,61,1177.8365
-1.1114302,61,1179.74341
-1.1244774,59,1181.604338
-1.1143546,61,1183.498255
-1.1001289,60,1185.414153
-1.129005,61,1187.309067
-1.1332295,60,1189.188013
-1.1321222,60,1191.07091
-1.1284695,60,1192.961825
-1.1304386,62,1194.875751
-1.111365,61,1196.760646
-1.1138387,60,1198.636571
-1.1327459,60,1200.496505
-1.1078166,61,1202.392417
-1.1149435,61,1204.315314
-1.0892888,62,1206.248206
-1.0981452,61,1208.156114
-1.1035571,60,1210.026038
-1.1269222,60,1211.942942
-1.1254445,59,1213.769892
-1.1107595,60,1215.628828
-1.123992,61,1217.535731
-1.151177,60,1219.410656
-1.1402913,60,1221.297574
-1.2057567,56,1223.032581
-1.13823,60,1224.907508
-1.1234382,59,1226.739453
-1.1050868,60,1228.61438
-1.1220286,61,1230.527281
-1.1054199,61,1232.402207
-1.1226194,61,1234.309112
-1.1369343,60,1236.180041
-1.147622,60,1238.064958
-1.1294959,61,1240.052818
-1.1098355,61,1241.970718
-1.1052833,60,1243.847642
-1.1383277,59,1245.692584
-1.1098909,60,1247.583499
-1.1051521,59,1249.436437
-1.1147345,61,1251.305367
-1.130169,59,1253.145314
-1.1108565,61,1255.06221
-1.1357943,59,1256.890164
-1.1663564,63,1258.858034
-1.1100172,61,1260.759943
-1.1477982,60,1262.650858
-1.1454562,60,1264.550769
-1.117159,61,1266.432691
-1.1303103,63,1268.416552
-1.1914821,58,1270.237507
-1.1074909,60,1272.115431
-1.1137226,59,1273.982362
-1.1437476,57,1275.781328
-1.1002733,60,1277.701228
-1.1206915,59,1279.582148
-1.1471517,64,1281.637971
-1.1070415,63,1283.623833
-1.1122873,61,1285.517744
-1.1113204,61,1287.408661
-1.1405368,60,1289.307571
-1.1196153,61,1291.235466
-1.1117682,60,1293.116386
-1.1257098,59,1294.974322
-1.1246135,59,1296.798275
-1.0880885,61,1298.715177
-1.1113968,60,1300.596097
-1.117865,61,1302.523993
-1.1331029,59,1304.36394
-1.1255684,60,1306.232865
-1.1436303,60,1308.110788
-1.1331196,60,1309.975742
-1.090735,62,1311.939592
-1.1311907,61,1313.826533
-1.1382828,59,1315.678449
-1.1383214,59,1317.553372
-1.1076224,60,1319.444289
-1.1838287,62,1321.395169
-1.148778,60,1323.279088
-1.1194881,61,1325.221974
-1.1168807,60,1327.124883
-1.1417791,60,1329.016797
-1.145469,60,1330.888724
-1.134278,60,1332.746659
-1.1333557,59,1334.601595
-1.124062,59,1336.443539
-1.13695,59,1338.311467
-1.125872,59,1340.163405
-1.1292421,59,1342.013346
-1.1418128,58,1343.833305
-1.1006318,60,1345.705229
-1.1230806,60,1347.597166
-1.166139,60,1349.539031
-1.1297538,59,1351.389968
-1.1469775,59,1353.238906
-1.1324173,59,1355.107836
-1.1246411,59,1356.959773
-1.0988052,60,1358.851711
-1.1023034,60,1360.723638
-1.1078051,61,1362.663501
-1.1211135,61,1364.556416
-1.1074748,61,1366.434339
-1.0999254,60,1368.30529
-1.1296716,59,1370.174194
-1.119681,61,1372.096092
-1.1073945,60,1373.962024
-1.1051946,60,1375.877924
-1.1292447,59,1377.746852
-1.1178865,61,1379.677744
-1.102673,60,1381.592646
-1.122968,59,1383.500552
-1.1299971,59,1385.390468
-1.0968202,58,1387.213422
-1.1192353,59,1389.069359
-1.1086056,60,1390.959275
-1.1318139,60,1392.886169
-1.136822,58,1394.698129
-1.0815029,60,1396.614031
-1.1098104,60,1398.496952
-1.115677,58,1400.306913
-1.1109052,60,1402.193856
-1.1624378,59,1404.056762
-1.1064515,60,1405.958674
-1.1311673,59,1407.824602
-1.1436843,60,1409.725511
-1.1329918,60,1411.625423
-1.1910539,61,1413.565309
-1.2404683,63,1415.548196
-1.1095338,60,1417.45508
-1.1677392,59,1419.338001
-1.1111695,61,1421.28788
-1.1841279,61,1423.182794
-1.1587409,61,1425.114686
-1.1200262,61,1427.071563
-1.1555108,59,1428.941492
-1.132207,60,1430.832408
-1.1258478,59,1432.708331
-1.107211,61,1434.59927
-1.126401,60,1436.508153
-1.1156529,61,1438.412062
-1.1720585,57,1440.178047
-1.109194,60,1442.10794
-1.1050737,60,1444.000856
-1.0754881,61,1445.947738
-1.1348325,59,1447.813669
-1.1039406,60,1449.714602
-1.1222342,59,1451.574512
-1.1559601,59,1453.434447
-1.1287397,59,1455.276412
-1.1295334,59,1457.151314
-1.1359789,60,1459.059219
-1.1064423,60,1460.948136
-1.1335946,59,1462.836054
-1.1467487,58,1464.651012
-1.1320474,60,1466.580906
-1.1074264,60,1468.476822
-1.1259406,59,1470.378728
-1.1011711,60,1472.258673
-1.0240461,62,1474.208533
-1.1021525,62,1476.133427
-1.0956682,61,1478.075314
-1.117728,58,1479.88028
-1.1177899,59,1481.770194
-1.098901,60,1483.728072
-1.0380096,62,1485.684949
-1.1057364,59,1487.573874
-1.1075652,60,1489.477798
-1.0982767,60,1491.381682
-1.1307596,60,1493.264604
-1.0955031,60,1495.15652
-1.1313987,59,1497.022449
-1.0451648,60,1498.948342
-1.1035787,60,1500.827288
-1.3896486,63,1502.833115
-1.1103444,60,1504.710039
-1.1173465,59,1506.594958
-1.1097414,60,1508.53085
-1.0965967,60,1510.409771
-1.1041194,60,1512.298687
-1.0873407,60,1514.192624
-1.109657,62,1516.169466
-1.1105226,63,1518.181312
-1.0878667,63,1520.178168
-1.1063004,61,1522.113059
-1.0893065,63,1524.091924
-1.1040397,61,1526.010825
-1.1029441,62,1527.964702
-1.0903127,63,1529.987544
-1.0844439,63,1532.002386
-1.0509323,63,1534.007236
-1.0737939,64,1536.036097
-1.070536,61,1537.979958
-1.0718033,62,1539.947854
-1.0958505,63,1541.980664
-1.0975168,62,1543.95653
-1.1089758,63,1545.98237
-1.0580311,61,1548.003212
-1.0986867,60,1549.928108
-1.1022565,61,1551.858002
-1.083008,63,1553.865851
-1.0924656,62,1555.859704
-1.07732,60,1557.760616
-1.1147792,61,1559.731483
-1.0815059,61,1561.652382
-1.1011935,60,1563.569283
-1.09176,61,1565.482186
-1.0953748,60,1567.39309
-1.0955467,60,1569.285029
-1.1303645,59,1571.156931
-1.1097976,60,1573.052844
-1.1053693,61,1574.975743
-1.1111819,59,1576.870656
-1.0968877,60,1578.754574
-1.136932,61,1580.714451
-1.1033707,60,1582.625354
-1.1011444,60,1584.523265
-1.0757028,61,1586.459155
-1.1197698,60,1588.407039
-1.0881501,62,1590.412888
-1.0791701,60,1592.339783
-1.107448,60,1594.535525
-1.0804585,60,1596.484406
-1.080353,60,1598.492255
-1.1112779,60,1600.464124
-1.0831896,60,1602.342048
-1.0774508,60,1604.260947
-1.0953804,60,1606.147866
-1.0893313,60,1608.047775
-1.0860677,60,1609.968697
-1.0830126,60,1611.866586
-1.0433537,60,1613.815466
-1.0582238,60,1615.706383
-1.0829165,60,1617.589304
-1.0653661,60,1619.521196
-1.0961587,59,1621.334156
-1.0578204,61,1623.328035
-1.0504292,60,1625.252909
-1.0729462,60,1627.276747
-0.9963638,62,1629.278601
-1.0621451,60,1631.153523
-1.0751064,60,1633.044439
-1.123668,58,1634.888382
-1.0976887,59,1636.913221
-1.0732561,60,1638.854107
-1.0932237,60,1640.80199
-1.0964624,60,1642.714893
-1.0838524,60,1644.625798
-1.0695815,60,1646.593672
-1.0666417,60,1648.516566
-1.0713526,60,1650.419475
-1.0737634,60,1652.337374
-1.0774701,60,1654.258273
-1.0918785,60,1656.21715
-1.0959425,60,1658.108065
-1.1071914,60,1660.010976
-1.0964671,60,1661.905887
-1.0572544,61,1663.823788
-1.0946724,60,1665.744709
-1.1366119,62,1667.687573
-1.1074823,61,1669.645449
-1.0971906,60,1671.563372
-1.0967753,60,1673.464258
-1.0881423,60,1675.375186
-1.1022798,60,1677.284067
-1.1490645,57,1679.098028
-1.146706,58,1680.926978
-1.093493,60,1682.869867
-1.0884669,60,1684.825745
-1.0881693,60,1686.722654
-1.0932436,60,1688.642553
-1.078699,60,1690.573447
-1.0668344,60,1692.481356
-1.0749404,60,1694.369271
-1.1242551,59,1696.230203
-1.0626706,60,1698.161095
-1.0455999,60,1700.062004
-1.067228,60,1701.97791
-1.0783669,60,1703.899805
-1.0603421,60,1705.763736
-1.098914,60,1707.692632
-1.0807167,60,1709.638512
