#{"t_start": 1631611885.098669, "env_id": null}
r,l,t
-3.0000806,10914,469.853539
-3.0021944,603,495.054087
-1.6513615,75659,4441.391875
-1.6737472,60456,7484.974389
-3.0000052,32083,8961.266741
-2.618537,38226,10795.785684
-2.0110712,37745,12642.38771
-2.3549047,37038,14452.011897
-2.359989,36843,16905.598752
-2.248432,35367,19365.995632
