#{"t_start": 1631667329.854576, "env_id": null}
r,l,t
-2.5376368,31504,1503.781257
-3.000029,46588,3794.750394
-2.3493178,30811,5276.843418
-2.5607655,23750,6409.893617
-2.2945638,25805,7652.499986
-2.1687706,25290,8862.471072
-2.3069947,23882,10003.475709
-2.1589468,26248,11274.01506
-2.165751,26402,12550.694887
-2.1265564,26356,13824.382473
