#{"t_start": 1631528426.8810189, "env_id": null}
r,l,t
-0.3623621,64627,2210.841089
-2.8925064,68916,4834.388493
-1.2300057,42065,6321.103866
-3.0020895,564,6337.80029
-1.2608249,37590,7697.722422
-3.001384,976,7728.781609
-2.1701553,46393,9502.676327
-3.0000222,46625,11345.564436
-0.9836844,43957,13090.921088
-2.4010906,34216,14434.56851
