#{"t_start": 1631330528.072451, "env_id": null}
r,l,t
-0.25434402,12,0.062961
0.3829157,15,0.111934
0.33331564,16,0.190892
2.4952347,11,0.233884
0.3894857,15,0.279856
2.1192038,12,0.318835
1.6463406,11,0.355813
-0.7624448,14,0.398789
-0.8517965,11,0.453752
-0.11025685,14,0.497715
