#{"t_start": 1631330520.6387331, "env_id": null}
r,l,t
0.25904635,14,0.066943
1.6363354,12,0.114914
1.8541815,13,0.172879
-0.7203118,13,0.242842
3.3354461,13,0.334786
1.5446951,12,0.383779
1.7918482,11,0.424754
0.5010677,12,0.464732
-0.30178994,11,0.516685
1.7996315,13,0.558677
