#{"t_start": 1631330519.1885452, "env_id": null}
r,l,t
0.0,16,0.061962
0.0,10,0.105938
-0.5794613,14,0.155908
-0.4726992,13,0.202883
-0.47635427,13,0.251856
-0.579971,12,0.301826
-0.70650524,15,0.343833
-0.73012745,13,0.38578
-0.1483037,13,0.429772
-0.78814924,12,0.473741
