#{"t_start": 1631330516.2072737, "env_id": null}
r,l,t
0.2581989,16,0.079934
-0.8417855,13,0.132905
-0.46950683,12,0.182875
1.4261754,11,0.240841
0.2581989,16,0.288814
-0.8175927,11,0.326811
1.9201337,11,0.364789
1.6716872,12,0.407766
-0.47235268,13,0.452739
1.6547544,12,0.493698
