#{"t_start": 1631330523.6889827, "env_id": null}
r,l,t
0.46937028,13,0.061945
3.3799727,13,0.10392
-0.38704324,14,0.157889
-0.7088227,13,0.21686
0.6001884,11,0.262831
3.1827152,14,0.304806
0.0,17,0.3488
1.5329738,11,0.384778
1.3212132,11,0.421757
1.3510814,13,0.466713
